,Ath Madrid scored,Ath Madrid received,Valencia scored,Valencia received,Almeria scored,Almeria received,La Coruna scored,La Coruna received,Getafe scored,Getafe received,Numancia scored,Numancia received,Espanol scored,Espanol received,Recreativo scored,Recreativo received,Osasuna scored,Osasuna received,Santander scored,Santander received,Sevilla scored,Sevilla received,Villarreal scored,Villarreal received,Real Madrid scored,Real Madrid received,Sp Gijon scored,Sp Gijon received,Barcelona scored,Barcelona received,Betis scored,Betis received,Valladolid scored,Valladolid received,Ath Bilbao scored,Ath Bilbao received,Mallorca scored,Mallorca received,Malaga scored,Malaga received
10,2.0,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,2.3333333333333335,3.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0,1.0,2.0,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,4.0,0.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,2.6666666666666665,2.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.0,3.3333333333333335
11,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,2.3333333333333335,2.6666666666666665,1.0,2.6666666666666665,0.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,3.0,0.3333333333333333,3.0,1.3333333333333333,1.3333333333333333,2.0,2.0,2.0,2.0,2.3333333333333335,2.3333333333333335,2.6666666666666665
12,3.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.3333333333333335,0.0,1.6666666666666667,1.0,1.0,2.3333333333333335,2.6666666666666665,2.0
13,3.3333333333333335,1.3333333333333333,1.0,2.0,0.6666666666666666,2.0,2.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,2.0
14,3.6666666666666665,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.0,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,2.0,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.0,1.0,2.6666666666666665,3.0,0.0,1.0,2.0,3.0,1.0,2.0,0.3333333333333333,1.0,3.3333333333333335,2.0,1.3333333333333333
15,3.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,3.0,3.0,2.0,2.0,1.3333333333333333,2.0,1.6666666666666667,2.0,2.6666666666666665,2.0,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.0,2.6666666666666665,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,3.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.0,2.3333333333333335,1.0,1.0
16,2.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,2.3333333333333335,2.6666666666666665,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.3333333333333333
17,2.0,2.6666666666666665,2.0,1.6666666666666667,1.0,1.0,2.3333333333333335,1.6666666666666667,1.0,3.0,2.3333333333333335,2.0,1.6666666666666667,2.0,1.6666666666666667,2.0,2.6666666666666665,2.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.0,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666
18,1.3333333333333333,2.3333333333333335,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.0,1.0,3.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.3333333333333333
19,1.3333333333333333,1.6666666666666667,2.0,3.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,3.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,2.6666666666666665,4.0,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0,2.3333333333333335,2.0,1.0,2.0,2.3333333333333335,0.6666666666666666
20,1.0,1.3333333333333333,2.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.0,2.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,3.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
21,1.6666666666666667,1.0,1.3333333333333333,2.0,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.0,1.0,2.6666666666666665,3.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,2.0,2.0
22,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,2.3333333333333335,0.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,2.0
23,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,3.0,2.0,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333
24,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,4.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.0,2.6666666666666665,1.6666666666666667,3.3333333333333335,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.0,0.0,1.3333333333333333,1.3333333333333333
25,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,3.0,0.6666666666666666,1.0,1.3333333333333333,2.0,2.0,2.0,3.6666666666666665,2.0,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333
26,2.6666666666666665,2.0,1.0,1.6666666666666667,1.0,1.6666666666666667,2.6666666666666665,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,3.0,2.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,1.0,3.0,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667
27,1.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,3.0,1.0,2.0,1.6666666666666667,3.3333333333333335,0.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,3.0,2.6666666666666665,2.0,1.3333333333333333,3.0
28,1.6666666666666667,2.6666666666666665,2.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,2.0,1.6666666666666667,3.0,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.0,3.0,0.6666666666666666,1.3333333333333333,2.0,3.0,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,0.6666666666666666,3.0
29,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.0,1.0,1.6666666666666667,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,0.0,1.0,2.3333333333333335,3.0,0.0,2.3333333333333335,2.0,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.3333333333333335
30,2.3333333333333335,1.6666666666666667,3.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,2.0,1.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.0,2.6666666666666665,1.6666666666666667,0.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666
31,2.0,2.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.3333333333333335,0.0,2.0,1.3333333333333333,0.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.0
32,2.3333333333333335,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,2.0,0.6666666666666666,2.3333333333333335,2.0,0.0,1.0,2.3333333333333335,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,3.6666666666666665,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.6666666666666665,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.0,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333
33,2.0,2.0,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,3.0,3.3333333333333335,0.6666666666666666,2.3333333333333335,4.0,1.3333333333333333,0.3333333333333333,2.0,0.0,1.0,1.6666666666666667,1.0,2.6666666666666665,1.0,1.3333333333333333,1.6666666666666667
34,2.6666666666666665,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.0,2.0,3.6666666666666665,1.0,2.3333333333333335,3.6666666666666665,2.3333333333333335,0.0,1.6666666666666667,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,1.0
35,2.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,0.0,2.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,4.0,1.3333333333333333,1.6666666666666667,3.3333333333333335,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333
36,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,3.0,2.0,1.0,3.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.0,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,1.0,1.0
37,2.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,0.0,2.6666666666666665,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,2.3333333333333335,0.0,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.0,1.0,0.0,3.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.0
