,Valenciennes scored,Valenciennes received,Nancy scored,Nancy received,Lyon scored,Lyon received,Bordeaux scored,Bordeaux received,Le Mans scored,Le Mans received,Monaco scored,Monaco received,St Etienne scored,St Etienne received,Lorient scored,Lorient received,Sochaux scored,Sochaux received,Lille scored,Lille received,Marseille scored,Marseille received,Paris SG scored,Paris SG received,Nice scored,Nice received,Lens scored,Lens received,Toulouse scored,Toulouse received,Auxerre scored,Auxerre received,Rennes scored,Rennes received,Caen scored,Caen received,Strasbourg scored,Strasbourg received,Metz scored,Metz received
16,1.0,0.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,3.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,2.3333333333333335,0.0,1.0,1.6666666666666667,0.3333333333333333,2.0
17,2.0,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667
18,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.0
19,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,1.6666666666666667
20,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335
21,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665
22,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665
23,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,3.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.3333333333333335
24,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,1.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,2.0,1.0,3.6666666666666665,1.6666666666666667,1.0,1.0,1.6666666666666667
25,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,2.0,0.6666666666666666,3.0,0.0,1.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,1.0,1.0,0.6666666666666666,2.0
26,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,3.0,0.0,1.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333
27,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
28,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,2.0,2.0,1.6666666666666667
29,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,3.6666666666666665,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.0,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.0,1.0,1.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.0
30,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.0,2.0,1.3333333333333333,1.0,1.0,0.6666666666666666,3.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,2.3333333333333335,0.0,1.6666666666666667,0.6666666666666666,2.0
31,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,2.0,1.6666666666666667,1.3333333333333333,1.0,2.0,1.3333333333333333,2.0,3.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,2.0,1.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667
32,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,1.0,1.0,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667
33,0.6666666666666666,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,1.0
34,1.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.0,2.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0
35,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.0,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,1.0,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,0.3333333333333333
36,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.0,1.0,2.0,2.3333333333333335,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.0
37,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,3.6666666666666665,1.6666666666666667,1.6666666666666667
