,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Galatasaray,Kasimpasa,Yeni Malatyaspor,Besiktas,Trabzonspor,Akhisar Belediyespor,Buyuksehyr,Fenerbahce,Goztep,Genclerbirligi,Karabukspor,Konyaspor,Bursaspor,Sivasspor,Alanyaspor,Osmanlispor,Antalyaspor,Kayserispor
1,Galatasaray,Kasimpasa,Besiktas,Karabukspor,Trabzonspor,Akhisar Belediyespor,Konyaspor,Sivasspor,Bursaspor,Yeni Malatyaspor,Buyuksehyr,Kayserispor,Fenerbahce,Goztep,Antalyaspor,Genclerbirligi,Alanyaspor,Osmanlispor
2,Galatasaray,Besiktas,Akhisar Belediyespor,Buyuksehyr,Karabukspor,Fenerbahce,Kasimpasa,Trabzonspor,Goztep,Yeni Malatyaspor,Kayserispor,Konyaspor,Bursaspor,Sivasspor,Antalyaspor,Alanyaspor,Osmanlispor,Genclerbirligi
3,Galatasaray,Besiktas,Buyuksehyr,Kasimpasa,Trabzonspor,Goztep,Kayserispor,Akhisar Belediyespor,Bursaspor,Karabukspor,Fenerbahce,Alanyaspor,Yeni Malatyaspor,Konyaspor,Antalyaspor,Sivasspor,Osmanlispor,Genclerbirligi
4,Galatasaray,Besiktas,Goztep,Kayserispor,Buyuksehyr,Akhisar Belediyespor,Bursaspor,Fenerbahce,Trabzonspor,Kasimpasa,Sivasspor,Karabukspor,Yeni Malatyaspor,Alanyaspor,Konyaspor,Antalyaspor,Genclerbirligi,Osmanlispor
5,Galatasaray,Besiktas,Goztep,Fenerbahce,Kayserispor,Buyuksehyr,Akhisar Belediyespor,Bursaspor,Trabzonspor,Kasimpasa,Yeni Malatyaspor,Alanyaspor,Antalyaspor,Konyaspor,Sivasspor,Karabukspor,Genclerbirligi,Osmanlispor
6,Galatasaray,Besiktas,Kayserispor,Goztep,Buyuksehyr,Akhisar Belediyespor,Fenerbahce,Alanyaspor,Trabzonspor,Bursaspor,Sivasspor,Yeni Malatyaspor,Kasimpasa,Konyaspor,Antalyaspor,Karabukspor,Osmanlispor,Genclerbirligi
7,Galatasaray,Goztep,Akhisar Belediyespor,Buyuksehyr,Fenerbahce,Besiktas,Kayserispor,Bursaspor,Sivasspor,Alanyaspor,Trabzonspor,Karabukspor,Yeni Malatyaspor,Kasimpasa,Konyaspor,Genclerbirligi,Antalyaspor,Osmanlispor
8,Galatasaray,Goztep,Akhisar Belediyespor,Kayserispor,Buyuksehyr,Fenerbahce,Besiktas,Bursaspor,Sivasspor,Alanyaspor,Yeni Malatyaspor,Antalyaspor,Trabzonspor,Kasimpasa,Karabukspor,Genclerbirligi,Konyaspor,Osmanlispor
9,Galatasaray,Buyuksehyr,Besiktas,Kayserispor,Goztep,Akhisar Belediyespor,Bursaspor,Fenerbahce,Sivasspor,Yeni Malatyaspor,Trabzonspor,Alanyaspor,Kasimpasa,Konyaspor,Antalyaspor,Karabukspor,Genclerbirligi,Osmanlispor
10,Galatasaray,Buyuksehyr,Besiktas,Kayserispor,Sivasspor,Bursaspor,Fenerbahce,Goztep,Akhisar Belediyespor,Alanyaspor,Yeni Malatyaspor,Trabzonspor,Kasimpasa,Antalyaspor,Konyaspor,Karabukspor,Osmanlispor,Genclerbirligi
11,Galatasaray,Buyuksehyr,Besiktas,Kayserispor,Fenerbahce,Sivasspor,Bursaspor,Goztep,Akhisar Belediyespor,Alanyaspor,Trabzonspor,Kasimpasa,Yeni Malatyaspor,Antalyaspor,Konyaspor,Osmanlispor,Karabukspor,Genclerbirligi
12,Galatasaray,Buyuksehyr,Fenerbahce,Besiktas,Kayserispor,Bursaspor,Goztep,Trabzonspor,Sivasspor,Kasimpasa,Akhisar Belediyespor,Alanyaspor,Yeni Malatyaspor,Antalyaspor,Konyaspor,Osmanlispor,Karabukspor,Genclerbirligi
13,Buyuksehyr,Galatasaray,Fenerbahce,Besiktas,Kayserispor,Bursaspor,Goztep,Trabzonspor,Akhisar Belediyespor,Sivasspor,Kasimpasa,Alanyaspor,Yeni Malatyaspor,Antalyaspor,Osmanlispor,Konyaspor,Genclerbirligi,Karabukspor
14,Galatasaray,Buyuksehyr,Fenerbahce,Besiktas,Kayserispor,Goztep,Trabzonspor,Bursaspor,Sivasspor,Akhisar Belediyespor,Kasimpasa,Alanyaspor,Yeni Malatyaspor,Osmanlispor,Konyaspor,Antalyaspor,Genclerbirligi,Karabukspor
15,Buyuksehyr,Fenerbahce,Galatasaray,Besiktas,Kayserispor,Goztep,Trabzonspor,Bursaspor,Sivasspor,Yeni Malatyaspor,Kasimpasa,Akhisar Belediyespor,Alanyaspor,Konyaspor,Osmanlispor,Antalyaspor,Genclerbirligi,Karabukspor
16,Buyuksehyr,Galatasaray,Fenerbahce,Besiktas,Kayserispor,Goztep,Trabzonspor,Sivasspor,Bursaspor,Yeni Malatyaspor,Kasimpasa,Akhisar Belediyespor,Alanyaspor,Osmanlispor,Antalyaspor,Konyaspor,Genclerbirligi,Karabukspor
17,Buyuksehyr,Galatasaray,Fenerbahce,Besiktas,Trabzonspor,Kayserispor,Goztep,Sivasspor,Bursaspor,Yeni Malatyaspor,Kasimpasa,Akhisar Belediyespor,Alanyaspor,Osmanlispor,Genclerbirligi,Antalyaspor,Konyaspor,Karabukspor
18,Buyuksehyr,Galatasaray,Fenerbahce,Besiktas,Trabzonspor,Kayserispor,Goztep,Sivasspor,Yeni Malatyaspor,Bursaspor,Kasimpasa,Alanyaspor,Akhisar Belediyespor,Genclerbirligi,Osmanlispor,Antalyaspor,Konyaspor,Karabukspor
19,Buyuksehyr,Galatasaray,Fenerbahce,Besiktas,Kayserispor,Trabzonspor,Goztep,Sivasspor,Bursaspor,Yeni Malatyaspor,Kasimpasa,Alanyaspor,Genclerbirligi,Akhisar Belediyespor,Antalyaspor,Osmanlispor,Konyaspor,Karabukspor
20,Galatasaray,Buyuksehyr,Fenerbahce,Besiktas,Kayserispor,Trabzonspor,Goztep,Sivasspor,Yeni Malatyaspor,Bursaspor,Kasimpasa,Akhisar Belediyespor,Genclerbirligi,Alanyaspor,Antalyaspor,Konyaspor,Osmanlispor,Karabukspor
21,Buyuksehyr,Galatasaray,Fenerbahce,Besiktas,Kayserispor,Sivasspor,Trabzonspor,Goztep,Kasimpasa,Yeni Malatyaspor,Bursaspor,Akhisar Belediyespor,Genclerbirligi,Antalyaspor,Konyaspor,Alanyaspor,Osmanlispor,Karabukspor
22,Galatasaray,Buyuksehyr,Besiktas,Fenerbahce,Kayserispor,Trabzonspor,Goztep,Sivasspor,Yeni Malatyaspor,Akhisar Belediyespor,Kasimpasa,Bursaspor,Genclerbirligi,Antalyaspor,Alanyaspor,Konyaspor,Osmanlispor,Karabukspor
23,Galatasaray,Buyuksehyr,Besiktas,Fenerbahce,Kayserispor,Sivasspor,Trabzonspor,Goztep,Yeni Malatyaspor,Akhisar Belediyespor,Bursaspor,Kasimpasa,Genclerbirligi,Antalyaspor,Alanyaspor,Konyaspor,Osmanlispor,Karabukspor
24,Galatasaray,Besiktas,Buyuksehyr,Fenerbahce,Kayserispor,Trabzonspor,Goztep,Sivasspor,Yeni Malatyaspor,Akhisar Belediyespor,Kasimpasa,Bursaspor,Alanyaspor,Genclerbirligi,Antalyaspor,Osmanlispor,Konyaspor,Karabukspor
25,Galatasaray,Buyuksehyr,Besiktas,Fenerbahce,Trabzonspor,Kayserispor,Goztep,Sivasspor,Akhisar Belediyespor,Yeni Malatyaspor,Bursaspor,Kasimpasa,Alanyaspor,Antalyaspor,Osmanlispor,Genclerbirligi,Konyaspor,Karabukspor
26,Galatasaray,Buyuksehyr,Besiktas,Fenerbahce,Trabzonspor,Sivasspor,Kayserispor,Goztep,Yeni Malatyaspor,Kasimpasa,Akhisar Belediyespor,Bursaspor,Antalyaspor,Alanyaspor,Osmanlispor,Genclerbirligi,Konyaspor,Karabukspor
27,Buyuksehyr,Galatasaray,Besiktas,Fenerbahce,Trabzonspor,Kayserispor,Sivasspor,Goztep,Kasimpasa,Yeni Malatyaspor,Akhisar Belediyespor,Antalyaspor,Bursaspor,Alanyaspor,Genclerbirligi,Konyaspor,Osmanlispor,Karabukspor
28,Galatasaray,Besiktas,Buyuksehyr,Fenerbahce,Trabzonspor,Kayserispor,Goztep,Sivasspor,Kasimpasa,Yeni Malatyaspor,Antalyaspor,Akhisar Belediyespor,Bursaspor,Alanyaspor,Genclerbirligi,Konyaspor,Osmanlispor,Karabukspor
29,Galatasaray,Besiktas,Buyuksehyr,Fenerbahce,Trabzonspor,Goztep,Sivasspor,Kayserispor,Kasimpasa,Yeni Malatyaspor,Bursaspor,Akhisar Belediyespor,Antalyaspor,Konyaspor,Alanyaspor,Osmanlispor,Genclerbirligi,Karabukspor
30,Galatasaray,Buyuksehyr,Fenerbahce,Besiktas,Trabzonspor,Goztep,Sivasspor,Kayserispor,Kasimpasa,Bursaspor,Yeni Malatyaspor,Akhisar Belediyespor,Alanyaspor,Antalyaspor,Konyaspor,Osmanlispor,Genclerbirligi,Karabukspor
31,Galatasaray,Fenerbahce,Buyuksehyr,Besiktas,Trabzonspor,Goztep,Sivasspor,Kayserispor,Kasimpasa,Yeni Malatyaspor,Bursaspor,Antalyaspor,Alanyaspor,Akhisar Belediyespor,Konyaspor,Osmanlispor,Genclerbirligi,Karabukspor
