,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Buyuksehyr,Bursaspor,7,13,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667
1,Akhisar Belediyespor,Sivasspor,6,14,2.6666666666666665,1.0,,
2,Alanyaspor,Kasimpasa,15,2,0.6666666666666666,2.333333333333333,0.3333333333333333,2.6666666666666665
3,Genclerbirligi,Karabukspor,10,11,1.3333333333333333,1.0,1.6666666666666667,2.333333333333333
4,Goztep,Fenerbahce,9,8,,,2.0,1.0
5,Besiktas,Antalyaspor,4,17,4.0,0.3333333333333333,3.0,0.6666666666666666
6,Trabzonspor,Konyaspor,5,12,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667
7,Yeni Malatyaspor,Osmanlispor,3,16,,,0.3333333333333333,2.6666666666666665
8,Galatasaray,Kayserispor,1,18,2.333333333333333,1.0,1.0,1.3333333333333333
9,Kasimpasa,Besiktas,2,4,0.3333333333333333,2.6666666666666665,4.0,0.3333333333333333
10,Bursaspor,Alanyaspor,13,15,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.333333333333333
11,Karabukspor,Buyuksehyr,4,11,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333
12,Osmanlispor,Galatasaray,18,1,0.6666666666666666,3.0,2.6666666666666665,1.3333333333333333
13,Sivasspor,Yeni Malatyaspor,8,10,,,,
14,Antalyaspor,Akhisar Belediyespor,15,6,3.0,1.0,2.333333333333333,1.6666666666666667
15,Fenerbahce,Trabzonspor,13,5,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667
16,Kayserispor,Goztep,12,14,1.0,1.0,,
17,Konyaspor,Genclerbirligi,7,16,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333
18,Alanyaspor,Karabukspor,17,4,1.3333333333333333,2.333333333333333,2.6666666666666665,1.6666666666666667
19,Galatasaray,Sivasspor,1,8,2.6666666666666665,1.3333333333333333,,
20,Besiktas,Bursaspor,3,9,3.333333333333333,0.6666666666666666,2.0,1.6666666666666667
21,Goztep,Trabzonspor,9,8,,,1.6666666666666667,2.333333333333333
22,Kayserispor,Osmanlispor,11,17,1.0,1.0,1.0,3.0
23,Yeni Malatyaspor,Antalyaspor,10,15,,,2.333333333333333,1.3333333333333333
24,Akhisar Belediyespor,Kasimpasa,3,7,2.0,2.0,1.0,1.6666666666666667
25,Buyuksehyr,Konyaspor,4,12,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
26,Genclerbirligi,Fenerbahce,18,6,0.6666666666666666,1.6666666666666667,2.333333333333333,1.3333333333333333
27,Fenerbahce,Buyuksehyr,6,4,2.333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
28,Karabukspor,Besiktas,5,2,2.333333333333333,1.3333333333333333,2.6666666666666665,1.0
29,Konyaspor,Alanyaspor,12,16,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667
30,Sivasspor,Kayserispor,14,11,,,1.0,1.0
31,Antalyaspor,Galatasaray,15,1,1.3333333333333333,1.3333333333333333,2.333333333333333,0.6666666666666666
32,Bursaspor,Akhisar Belediyespor,9,8,2.333333333333333,1.3333333333333333,1.3333333333333333,2.0
33,Osmanlispor,Goztep,17,6,1.0,2.333333333333333,1.6666666666666667,1.0
34,Trabzonspor,Genclerbirligi,5,18,2.333333333333333,2.0,0.6666666666666666,2.6666666666666665
35,Kasimpasa,Yeni Malatyaspor,4,13,2.0,2.0,1.0,2.0
36,Kayserispor,Antalyaspor,7,15,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333
37,Akhisar Belediyespor,Karabukspor,8,10,1.3333333333333333,2.0,1.3333333333333333,1.0
38,Galatasaray,Kasimpasa,1,4,2.333333333333333,0.6666666666666666,2.0,2.0
39,Yeni Malatyaspor,Bursaspor,13,9,1.0,2.0,2.333333333333333,1.3333333333333333
40,Alanyaspor,Fenerbahce,12,11,1.6666666666666667,1.3333333333333333,2.0,2.0
41,Buyuksehyr,Trabzonspor,5,9,2.333333333333333,1.6666666666666667,2.333333333333333,2.0
42,Goztep,Genclerbirligi,3,17,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.6666666666666665
43,Osmanlispor,Sivasspor,18,11,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.333333333333333
44,Besiktas,Konyaspor,2,15,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.0
45,Trabzonspor,Alanyaspor,9,14,2.333333333333333,2.0,1.3333333333333333,1.6666666666666667
46,Fenerbahce,Besiktas,8,2,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.3333333333333333
47,Genclerbirligi,Buyuksehyr,17,5,1.3333333333333333,2.6666666666666665,2.333333333333333,1.6666666666666667
48,Konyaspor,Akhisar Belediyespor,15,6,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667
49,Bursaspor,Galatasaray,7,1,2.6666666666666665,1.3333333333333333,2.0,0.3333333333333333
50,Karabukspor,Yeni Malatyaspor,12,13,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665
51,Kasimpasa,Kayserispor,10,5,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333
52,Sivasspor,Goztep,15,3,2.0,2.333333333333333,2.6666666666666665,1.3333333333333333
53,Antalyaspor,Osmanlispor,13,18,1.3333333333333333,1.0,0.6666666666666666,3.0
54,Akhisar Belediyespor,Fenerbahce,7,4,0.6666666666666666,2.0,2.6666666666666665,1.6666666666666667
55,Galatasaray,Karabukspor,1,16,1.6666666666666667,0.6666666666666666,1.0,2.333333333333333
56,Kayserispor,Bursaspor,5,8,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333
57,Osmanlispor,Kasimpasa,18,10,0.6666666666666666,3.0,1.3333333333333333,1.6666666666666667
58,Sivasspor,Antalyaspor,15,13,2.0,2.333333333333333,1.3333333333333333,1.0
59,Alanyaspor,Genclerbirligi,12,17,2.333333333333333,2.333333333333333,1.3333333333333333,2.0
60,Besiktas,Trabzonspor,2,9,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.333333333333333
61,Goztep,Buyuksehyr,4,5,2.333333333333333,2.0,1.3333333333333333,1.3333333333333333
62,Yeni Malatyaspor,Konyaspor,12,14,2.333333333333333,2.333333333333333,1.0,1.0
63,Genclerbirligi,Besiktas,18,2,1.3333333333333333,2.333333333333333,1.6666666666666667,1.3333333333333333
64,Antalyaspor,Goztep,15,4,1.3333333333333333,1.6666666666666667,2.333333333333333,2.0
65,Buyuksehyr,Alanyaspor,5,8,1.3333333333333333,1.3333333333333333,3.0,2.6666666666666665
66,Karabukspor,Kayserispor,16,3,1.6666666666666667,3.0,2.0,0.6666666666666666
67,Konyaspor,Galatasaray,14,1,1.0,1.0,2.333333333333333,1.0
68,Fenerbahce,Yeni Malatyaspor,7,12,2.0,1.0,2.333333333333333,2.333333333333333
69,Kasimpasa,Sivasspor,13,11,0.3333333333333333,2.0,3.0,2.0
70,Trabzonspor,Akhisar Belediyespor,9,6,2.333333333333333,2.6666666666666665,1.0,1.0
71,Bursaspor,Osmanlispor,8,18,1.6666666666666667,2.0,1.3333333333333333,2.0
72,Antalyaspor,Kasimpasa,17,14,1.6666666666666667,2.0,1.0,2.333333333333333
73,Goztep,Alanyaspor,2,10,2.333333333333333,1.6666666666666667,3.0,2.0
74,Akhisar Belediyespor,Genclerbirligi,3,16,2.333333333333333,1.0,1.3333333333333333,1.6666666666666667
75,Osmanlispor,Karabukspor,18,12,1.3333333333333333,2.0,1.6666666666666667,2.333333333333333
76,Yeni Malatyaspor,Trabzonspor,13,11,2.0,2.0,2.0,4.0
77,Galatasaray,Fenerbahce,1,5,2.333333333333333,1.0,1.6666666666666667,1.0
78,Kayserispor,Konyaspor,7,15,1.3333333333333333,1.0,1.0,1.0
79,Sivasspor,Bursaspor,9,8,2.6666666666666665,2.0,1.6666666666666667,2.0
80,Besiktas,Buyuksehyr,6,4,1.3333333333333333,2.0,1.3333333333333333,1.0
81,Kasimpasa,Goztep,14,2,1.0,2.6666666666666665,2.333333333333333,2.0
82,Alanyaspor,Besiktas,10,7,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667
83,Buyuksehyr,Akhisar Belediyespor,5,3,1.6666666666666667,1.0,3.333333333333333,1.3333333333333333
84,Genclerbirligi,Yeni Malatyaspor,16,11,2.0,2.6666666666666665,1.0,1.3333333333333333
85,Bursaspor,Antalyaspor,8,12,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.333333333333333
86,Karabukspor,Sivasspor,15,9,1.0,2.0,2.0,1.0
87,Konyaspor,Osmanlispor,17,18,0.6666666666666666,1.6666666666666667,2.333333333333333,1.0
88,Trabzonspor,Galatasaray,13,1,1.0,3.0,1.6666666666666667,0.6666666666666666
89,Fenerbahce,Kayserispor,6,4,1.0,0.6666666666666666,1.6666666666666667,1.0
90,Galatasaray,Genclerbirligi,1,16,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665
91,Antalyaspor,Karabukspor,15,16,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333
92,Kasimpasa,Bursaspor,13,7,2.0,2.0,2.333333333333333,0.3333333333333333
93,Kayserispor,Trabzonspor,4,11,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665
94,Osmanlispor,Fenerbahce,18,8,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333
95,Akhisar Belediyespor,Alanyaspor,6,12,3.333333333333333,2.0,1.6666666666666667,2.333333333333333
96,Goztep,Besiktas,5,3,2.333333333333333,2.333333333333333,1.3333333333333333,1.3333333333333333
97,Sivasspor,Konyaspor,9,14,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
98,Yeni Malatyaspor,Buyuksehyr,10,2,1.0,1.0,1.6666666666666667,1.0
99,Besiktas,Akhisar Belediyespor,3,6,1.3333333333333333,1.3333333333333333,3.333333333333333,2.0
100,Bursaspor,Goztep,7,5,2.333333333333333,0.3333333333333333,2.333333333333333,2.333333333333333
101,Buyuksehyr,Galatasaray,2,1,1.6666666666666667,0.6666666666666666,2.0,1.0
102,Konyaspor,Antalyaspor,15,14,1.0,1.3333333333333333,1.3333333333333333,2.0
103,Alanyaspor,Yeni Malatyaspor,10,11,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666
104,Fenerbahce,Sivasspor,7,5,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333
105,Genclerbirligi,Kayserispor,18,4,1.3333333333333333,3.0,1.6666666666666667,1.3333333333333333
106,Trabzonspor,Osmanlispor,12,17,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666
