,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
20,Genk,Anderlecht,Standard,Gent,Club Brugge,Charleroi,Roeselare,Westerlo,Germinal,Waregem,FC Brussels,St Truiden,Cercle Brugge,Mouscron,Lokeren,Bergen,Beveren,Lierse
21,Genk,Anderlecht,Standard,Gent,Club Brugge,Charleroi,Westerlo,Roeselare,Germinal,Waregem,Cercle Brugge,FC Brussels,St Truiden,Bergen,Mouscron,Lokeren,Beveren,Lierse
22,Genk,Anderlecht,Standard,Gent,Club Brugge,Charleroi,Westerlo,Roeselare,Germinal,Cercle Brugge,Waregem,St Truiden,FC Brussels,Bergen,Mouscron,Lokeren,Beveren,Lierse
23,Genk,Anderlecht,Standard,Gent,Club Brugge,Charleroi,Westerlo,Germinal,Roeselare,Cercle Brugge,Waregem,Bergen,St Truiden,FC Brussels,Mouscron,Lokeren,Beveren,Lierse
24,Genk,Anderlecht,Standard,Gent,Club Brugge,Charleroi,Westerlo,Germinal,Roeselare,Waregem,Cercle Brugge,Mouscron,Bergen,St Truiden,FC Brussels,Lokeren,Beveren,Lierse
25,Genk,Anderlecht,Standard,Gent,Club Brugge,Charleroi,Westerlo,Germinal,Roeselare,Cercle Brugge,Waregem,Bergen,St Truiden,Mouscron,FC Brussels,Lokeren,Beveren,Lierse
26,Genk,Anderlecht,Standard,Gent,Club Brugge,Charleroi,Westerlo,Germinal,Roeselare,Bergen,Cercle Brugge,Waregem,Mouscron,St Truiden,FC Brussels,Lokeren,Beveren,Lierse
27,Anderlecht,Genk,Standard,Gent,Charleroi,Club Brugge,Westerlo,Germinal,Roeselare,Bergen,Cercle Brugge,Waregem,Mouscron,St Truiden,FC Brussels,Lokeren,Beveren,Lierse
28,Anderlecht,Genk,Standard,Gent,Charleroi,Club Brugge,Germinal,Westerlo,Roeselare,Bergen,Cercle Brugge,Waregem,Mouscron,FC Brussels,St Truiden,Lokeren,Beveren,Lierse
29,Anderlecht,Genk,Standard,Gent,Charleroi,Club Brugge,Westerlo,Germinal,Bergen,Roeselare,Mouscron,Cercle Brugge,Waregem,FC Brussels,Lokeren,St Truiden,Beveren,Lierse
30,Anderlecht,Genk,Standard,Gent,Charleroi,Club Brugge,Westerlo,Germinal,Bergen,Waregem,Roeselare,FC Brussels,Mouscron,Cercle Brugge,St Truiden,Lokeren,Beveren,Lierse
31,Anderlecht,Genk,Standard,Gent,Charleroi,Club Brugge,Germinal,Westerlo,Bergen,Mouscron,Waregem,Roeselare,FC Brussels,Cercle Brugge,St Truiden,Lokeren,Beveren,Lierse
32,Anderlecht,Genk,Standard,Gent,Charleroi,Club Brugge,Germinal,Westerlo,Bergen,Mouscron,Roeselare,Cercle Brugge,Waregem,FC Brussels,St Truiden,Lokeren,Beveren,Lierse
33,Anderlecht,Genk,Standard,Gent,Charleroi,Club Brugge,Germinal,Westerlo,Bergen,Mouscron,Roeselare,Cercle Brugge,FC Brussels,Waregem,St Truiden,Lokeren,Lierse,Beveren
