,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,VVV Venlo,PSV Eindhoven,Twente,Feyenoord,Heracles,Heerenveen,Ajax,Vitesse,AZ Alkmaar,Utrecht,Waalwijk,Sparta Rotterdam,FC Emmen,Groningen,Den Haag,For Sittard,Zwolle,Willem II
1,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
2,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
3,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
4,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
5,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
6,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
7,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
8,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
9,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
10,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
11,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
12,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
13,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
14,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
15,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
16,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
17,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
18,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
19,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
20,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
21,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
22,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
23,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
24,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
25,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
26,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
27,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
28,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
29,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
30,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
31,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
32,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
33,Heerenveen,Ajax,PSV Eindhoven,Vitesse,VVV Venlo,Twente,Feyenoord,Willem II,Groningen,Heracles,AZ Alkmaar,Utrecht,Zwolle,FC Emmen,Den Haag,Sparta Rotterdam,For Sittard,Waalwijk
