,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,
3,Mainz,Hoffenheim,Dortmund,Freiburg,Hamburg,Kaiserslautern,Hannover,Leverkusen,Bayern Munich,St Pauli,Werder Bremen,FC Koln,M'gladbach,Stuttgart,Ein Frankfurt,Nurnberg,Wolfsburg,Schalke 04
4,Mainz,Dortmund,Hoffenheim,Hannover,Freiburg,Hamburg,Leverkusen,Bayern Munich,St Pauli,Kaiserslautern,Wolfsburg,Nurnberg,FC Koln,Werder Bremen,M'gladbach,Stuttgart,Ein Frankfurt,Schalke 04
5,Mainz,Dortmund,Hannover,Hoffenheim,Leverkusen,Wolfsburg,Freiburg,Hamburg,Bayern Munich,St Pauli,Kaiserslautern,Werder Bremen,Ein Frankfurt,Nurnberg,FC Koln,M'gladbach,Schalke 04,Stuttgart
6,Mainz,Dortmund,Hannover,Leverkusen,Freiburg,Hoffenheim,Hamburg,Wolfsburg,St Pauli,Ein Frankfurt,Nurnberg,Bayern Munich,Werder Bremen,Kaiserslautern,M'gladbach,FC Koln,Schalke 04,Stuttgart
7,Dortmund,Mainz,Leverkusen,Hoffenheim,Hamburg,St Pauli,Hannover,Ein Frankfurt,Freiburg,Bayern Munich,Werder Bremen,Wolfsburg,Nurnberg,Kaiserslautern,M'gladbach,Schalke 04,FC Koln,Stuttgart
8,Mainz,Dortmund,Hannover,Hoffenheim,Leverkusen,Hamburg,Freiburg,Werder Bremen,Ein Frankfurt,St Pauli,Bayern Munich,Nurnberg,Wolfsburg,Stuttgart,Kaiserslautern,Schalke 04,M'gladbach,FC Koln
9,Dortmund,Mainz,Hoffenheim,Leverkusen,Ein Frankfurt,Hannover,Bayern Munich,Hamburg,Nurnberg,Freiburg,Werder Bremen,Wolfsburg,St Pauli,Kaiserslautern,FC Koln,Stuttgart,Schalke 04,M'gladbach
10,Dortmund,Mainz,Leverkusen,Ein Frankfurt,Hoffenheim,Nurnberg,Hamburg,Freiburg,Bayern Munich,Hannover,Werder Bremen,Wolfsburg,St Pauli,Stuttgart,Kaiserslautern,Schalke 04,FC Koln,M'gladbach
11,Dortmund,Leverkusen,Mainz,Freiburg,Ein Frankfurt,Bayern Munich,Hannover,Hoffenheim,Hamburg,Nurnberg,Werder Bremen,Wolfsburg,St Pauli,Stuttgart,Kaiserslautern,Schalke 04,M'gladbach,FC Koln
12,Dortmund,Mainz,Leverkusen,Hannover,Hoffenheim,Freiburg,Ein Frankfurt,Bayern Munich,Hamburg,Nurnberg,Wolfsburg,Werder Bremen,Kaiserslautern,St Pauli,Schalke 04,Stuttgart,FC Koln,M'gladbach
