,Roma scored,Roma received,Inter scored,Inter received,Empoli scored,Empoli received,Messina scored,Messina received,Palermo scored,Palermo received,Siena scored,Siena received,Parma scored,Parma received,Chievo scored,Chievo received,Sampdoria scored,Sampdoria received,Udinese scored,Udinese received,Ascoli scored,Ascoli received,Livorno scored,Livorno received,Cagliari scored,Cagliari received,Lazio scored,Lazio received,Milan scored,Milan received,Reggina scored,Reggina received,Fiorentina scored,Fiorentina received,Atalanta scored,Atalanta received,Catania scored,Catania received,Torino scored,Torino received
0,2.0,2.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,2.3333333333333335,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,0.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.0,,,,,,
1,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.0,1.0,2.0,2.0,1.0,2.3333333333333335,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,,,,,,
2,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,2.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,,,,,,
3,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,2.0,1.0,1.3333333333333333,0.0,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,2.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.6666666666666667
4,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,2.0,2.3333333333333335,2.0,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.6666666666666666,2.3333333333333335
5,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.0,1.0,2.0,1.0,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667
6,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,2.0,1.6666666666666667,1.0,1.0,0.3333333333333333,1.0,2.0,0.3333333333333333,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333
7,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,3.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333
8,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,1.6666666666666667,2.0,1.0,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666
9,2.0,1.0,3.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.0,2.3333333333333335,2.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0
10,2.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.0,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.0,0.0,2.3333333333333335,0.0,1.3333333333333333,1.0,1.0,1.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667
11,4.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.0,1.0,2.0,0.3333333333333333,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.0,0.6666666666666666,1.3333333333333333
12,4.333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,1.0,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,3.0,1.0,1.3333333333333333
13,4.333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,2.0,0.0,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,2.3333333333333335,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,3.0,1.3333333333333333,0.3333333333333333
14,2.0,2.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333
15,2.0,1.3333333333333333,2.3333333333333335,0.0,0.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.0,0.0,1.3333333333333333,1.0,1.0,2.0,0.3333333333333333,2.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.0,0.0
