,Porto scored,Porto received,Boavista scored,Boavista received,Benfica scored,Benfica received,Sp Lisbon scored,Sp Lisbon received,Setubal scored,Setubal received,Sp Braga scored,Sp Braga received,Moreirense scored,Moreirense received,Pacos Ferreira scored,Pacos Ferreira received,Nacional scored,Nacional received,Guimaraes scored,Guimaraes received,Rio Ave scored,Rio Ave received,Tondela scored,Tondela received,Maritimo scored,Maritimo received,Arouca scored,Arouca received,Estoril scored,Estoril received,Belenenses scored,Belenenses received,Feirense scored,Feirense received,Chaves scored,Chaves received
10,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,2.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666
11,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,0.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666
12,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,2.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,3.0,1.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,4.0,1.0,0.6666666666666666
13,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
14,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,2.0,1.0,2.0,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,2.3333333333333335,1.0,1.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,1.0
15,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
16,1.6666666666666667,0.3333333333333333,2.0,1.0,2.3333333333333335,1.0,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333
17,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,3.0,1.0,2.0,1.6666666666666667,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.6666666666666667,0.0,1.0,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,2.6666666666666665,2.0,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333
18,3.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.0,3.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333
19,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
20,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,2.6666666666666665,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
21,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0
22,2.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.6666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0
23,4.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667
24,4.0,0.0,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.0,1.0,2.3333333333333335,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667
25,4.0,0.3333333333333333,1.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333333333335,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667
26,2.0,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.0,2.3333333333333335,0.6666666666666666,3.0,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.0,1.0
27,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667
28,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,3.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667
29,1.3333333333333333,0.3333333333333333,0.0,2.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,2.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,3.0,0.0,1.0,1.0,1.6666666666666667
30,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,1.0,0.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667
31,1.0,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,2.0,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.0,2.0,1.0,1.3333333333333333,2.0,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333
32,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,2.0,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0
33,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,2.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,0.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,2.0,1.3333333333333333,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.6666666666666665
