,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Porto,Boavista,Feirense,Benfica,Sp Lisbon,Setubal,Chaves,Sp Braga,Moreirense,Pacos Ferreira,Nacional,Guimaraes,Rio Ave,Tondela,Maritimo,Arouca,Estoril,Belenenses
1,Porto,Sp Lisbon,Moreirense,Benfica,Setubal,Boavista,Chaves,Sp Braga,Guimaraes,Arouca,Feirense,Pacos Ferreira,Rio Ave,Tondela,Belenenses,Nacional,Estoril,Maritimo
2,Sp Lisbon,Benfica,Setubal,Sp Braga,Guimaraes,Porto,Boavista,Chaves,Moreirense,Rio Ave,Belenenses,Feirense,Arouca,Maritimo,Pacos Ferreira,Tondela,Nacional,Estoril
3,Sp Lisbon,Sp Braga,Benfica,Porto,Setubal,Rio Ave,Belenenses,Chaves,Guimaraes,Feirense,Boavista,Moreirense,Arouca,Maritimo,Pacos Ferreira,Tondela,Estoril,Nacional
4,Benfica,Sp Lisbon,Porto,Sp Braga,Rio Ave,Chaves,Feirense,Setubal,Belenenses,Guimaraes,Pacos Ferreira,Boavista,Moreirense,Estoril,Nacional,Arouca,Maritimo,Tondela
5,Benfica,Sp Lisbon,Porto,Sp Braga,Guimaraes,Rio Ave,Chaves,Belenenses,Feirense,Pacos Ferreira,Setubal,Nacional,Maritimo,Boavista,Arouca,Moreirense,Estoril,Tondela
6,Benfica,Porto,Sp Lisbon,Sp Braga,Chaves,Guimaraes,Rio Ave,Belenenses,Maritimo,Feirense,Pacos Ferreira,Setubal,Boavista,Estoril,Nacional,Arouca,Tondela,Moreirense
7,Benfica,Porto,Sp Lisbon,Sp Braga,Guimaraes,Chaves,Rio Ave,Maritimo,Feirense,Pacos Ferreira,Setubal,Boavista,Belenenses,Nacional,Estoril,Tondela,Moreirense,Arouca
8,Benfica,Porto,Sp Braga,Sp Lisbon,Guimaraes,Chaves,Rio Ave,Feirense,Setubal,Boavista,Maritimo,Pacos Ferreira,Belenenses,Nacional,Moreirense,Estoril,Arouca,Tondela
9,Benfica,Porto,Sp Lisbon,Guimaraes,Sp Braga,Chaves,Setubal,Boavista,Maritimo,Belenenses,Rio Ave,Estoril,Feirense,Pacos Ferreira,Nacional,Moreirense,Arouca,Tondela
10,Benfica,Sp Lisbon,Sp Braga,Porto,Guimaraes,Chaves,Rio Ave,Estoril,Maritimo,Setubal,Boavista,Belenenses,Arouca,Feirense,Pacos Ferreira,Tondela,Nacional,Moreirense
