,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,09/08/13,Montpellier,Paris SG,72,83,73,80,71,80,0.1994857683137051,0.26433725176270345,0.5361769799235915,X,4.735,3.5733333333333337,1.7616666666666667,11,12,1.0,1.0,1.0,1.0
1,10/08/13,Bordeaux,Monaco,73,80,73,75,71,79,0.3091296014006068,0.3039829753837331,0.3868874232156602,2,3.0516666666666663,3.103333333333333,2.438333333333333,17,4,0.0,2.0,2.0,0.0
2,10/08/13,Evian Thonon Gaillard,Sochaux,73,71,66,68,71,68,0.4293168531514507,0.3015956605427967,0.2690874863057526,X,2.2,3.1316666666666664,3.51,9,10,1.0,1.0,1.0,1.0
3,10/08/13,Lille,Lorient,82,76,74,71,74,71,0.56357447682319,0.2673195940466096,0.1691059291302003,1,1.6783333333333332,3.5383333333333336,5.593333333333334,7,15,1.0,0.0,0.0,1.0
4,10/08/13,Lyon,Nice,74,73,74,70,75,71,0.5336401535476947,0.2691005902505469,0.1972592562017584,1,1.7700000000000002,3.51,4.788333333333333,1,20,4.0,0.0,0.0,4.0
5,10/08/13,Nantes,Bastia,71,72,73,71,70,71,0.4083679365510063,0.3000607178045509,0.2915713456444427,1,2.313333333333333,3.148333333333333,3.24,18,8,0.0,0.0,0.0,0.0
6,10/08/13,Rennes,Reims,75,70,74,70,72,73,0.5331790022516499,0.2751141654060113,0.19170683234233876,1,1.775,3.44,4.9366666666666665,5,13,2.0,1.0,1.0,2.0
7,10/08/13,Valenciennes,Toulouse,72,74,69,71,68,72,0.37034447045101054,0.3012003698508485,0.32845515969814104,1,2.5483333333333342,3.1333333333333333,2.873333333333333,2,19,3.0,0.0,0.0,3.0
8,11/08/13,Ajaccio,St Etienne,67,75,66,76,68,75,0.2938740225444295,0.29867133412888297,0.40745464332668746,2,3.2166666666666663,3.1650000000000005,2.32,14,6,0.0,1.0,1.0,0.0
9,11/08/13,Guingamp,Marseille,70,76,67,73,67,76,0.2707067945618051,0.2975643190616377,0.4317288863765573,2,3.49,3.1750000000000003,2.188333333333333,16,3,1.0,3.0,3.0,1.0
10,16/08/13,Sochaux,Lyon,71,74,68,74,68,75,0.2692173913043478,0.2923130434782609,0.4384695652173913,2,3.501666666666667,3.225,2.15,10,1,1.0,1.0,4.0,0.0
11,17/08/13,Bastia,Valenciennes,72,72,71,69,71,68,0.4298596920896708,0.2930962618593824,0.27704404605094685,1,2.1966666666666668,3.2216666666666662,3.4083333333333328,5,6,1.0,0.0,1.5,1.0
12,17/08/13,Marseille,Evian Thonon Gaillard,76,73,73,66,76,71,0.665548934085616,0.22046794196452288,0.113983123949861,1,1.4183333333333332,4.281666666666666,8.281666666666666,3,15,2.5,0.5,0.5,1.5
13,17/08/13,Nice,Rennes,73,75,70,74,71,72,0.410183296138572,0.2992001574681672,0.2906165463932608,1,2.305,3.16,3.2533333333333334,11,8,1.0,2.5,1.5,1.5
14,17/08/13,Reims,Lille,70,82,70,74,73,74,0.2647073632444237,0.2976567566734828,0.4376358800820935,1,3.5683333333333334,3.1733333333333333,2.1583333333333337,7,10,1.5,1.5,1.0,1.0
15,17/08/13,St Etienne,Guingamp,75,70,76,67,75,67,0.6370351531357106,0.23966324635533084,0.12330160050895858,1,1.481666666666667,3.938333333333333,7.655,4,19,1.0,0.0,0.5,2.0
16,17/08/13,Toulouse,Bordeaux,74,73,71,73,72,71,0.3998935692741375,0.3094051116684848,0.2907013190573776,X,2.365,3.056666666666666,3.2533333333333334,18,16,0.5,2.0,0.5,1.5
17,18/08/13,Lorient,Nantes,76,71,71,73,71,70,0.4511753273341842,0.2930771406855079,0.2557475319803077,1,2.091666666666667,3.22,3.69,9,20,1.0,1.0,0.0,1.0
18,18/08/13,Monaco,Montpellier,80,72,75,73,79,71,0.606814999222032,0.2483273689124008,0.14485763186556713,1,1.5516666666666667,3.7916666666666665,6.5,2,17,3.0,0.5,1.0,2.5
19,18/08/13,Paris SG,Ajaccio,83,67,80,66,80,68,0.7901189627252181,0.14878190800857766,0.06109912926620426,X,1.1966666666666663,6.355,15.475,12,13,1.0,1.0,0.5,1.0
20,23/08/13,Monaco,Toulouse,80,74,75,71,79,72,0.6791578533468425,0.2132744669216297,0.10756767973152764,X,1.3916666666666668,4.431666666666668,8.786666666666667,2,18,3.0,0.5,0.5,2.0
21,24/08/13,Bordeaux,Bastia,73,72,73,71,71,71,0.5463098161545099,0.2695128426362248,0.18417734120926527,1,1.7266666666666666,3.5,5.121666666666667,10,8,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
22,24/08/13,Evian Thonon Gaillard,Rennes,73,75,66,74,71,72,0.3838522902844473,0.2994534780443151,0.3166942316712377,2,2.46,3.1533333333333338,2.981666666666667,19,4,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333
23,24/08/13,Guingamp,Lorient,70,76,67,71,67,71,0.3832302488636417,0.3010803604104249,0.3156893907259335,1,2.461666666666667,3.1333333333333333,2.9883333333333333,14,15,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333
24,24/08/13,Lyon,Reims,74,70,74,70,75,73,0.6163347579775186,0.2366746118364257,0.1469906301860558,2,1.5283333333333335,3.98,6.408333333333334,3,5,2.333333333333333,0.6666666666666666,1.3333333333333333,1.0
25,24/08/13,Montpellier,Sochaux,72,71,73,68,71,68,0.5330084507558847,0.2698006620381832,0.19719088720593225,1,1.7733333333333334,3.5033333333333334,4.793333333333334,11,18,1.3333333333333333,2.0,1.0,2.0
26,24/08/13,Valenciennes,Marseille,72,76,69,73,68,76,0.2598191388851397,0.2947766230260494,0.44540423808881097,2,3.64,3.208333333333333,2.123333333333333,13,1,1.0,1.0,2.0,0.3333333333333333
27,25/08/13,Ajaccio,Nice,67,73,66,70,68,71,0.3716389543653164,0.29888008783785863,0.329480957796825,X,2.54,3.1583333333333337,2.865,16,12,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667
28,25/08/13,Lille,St Etienne,82,75,74,76,74,75,0.4714777428770958,0.2911072832943709,0.23741497382853335,1,2.0066666666666664,3.25,3.985,6,7,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
29,25/08/13,Nantes,Paris SG,71,83,73,80,70,80,0.14859977662795332,0.24862261881631684,0.6027776045557299,2,6.355,3.798333333333333,1.5666666666666669,20,9,0.0,1.3333333333333333,1.3333333333333333,1.0
30,31/08/13,Bastia,Toulouse,72,74,71,71,71,72,0.3873429720008463,0.3010384371253262,0.3116185908738275,1,2.441666666666667,3.141666666666667,3.035,8,17,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333
31,31/08/13,Evian Thonon Gaillard,Lyon,73,74,66,74,71,75,0.2821805788729168,0.29253449158608325,0.4252849295410001,1,3.3433333333333333,3.225,2.2183333333333333,13,9,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
32,31/08/13,Lorient,Valenciennes,76,72,71,69,71,68,0.4836599026398897,0.2862875787343186,0.2300525186257917,1,1.9533333333333327,3.2999999999999994,4.1066666666666665,10,15,1.0,1.0,0.0,1.3333333333333333
33,31/08/13,Paris SG,Guingamp,83,70,80,67,80,67,0.8025835195164445,0.1425110575398918,0.054905422943663726,1,1.1766666666666663,6.626666666666666,17.2,5,17,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0
34,31/08/13,Reims,Nantes,70,71,70,73,73,70,0.4280032211963351,0.29818233893773105,0.2738144398659339,X,2.205,3.1650000000000005,3.4466666666666668,7,20,1.0,0.3333333333333333,0.0,1.3333333333333333
35,31/08/13,Rennes,Lille,75,82,74,74,72,74,0.3419090797673863,0.3031056938408949,0.3549852263917189,X,2.76,3.1133333333333333,2.658333333333333,6,8,1.0,1.0,0.6666666666666666,0.6666666666666666
