,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,16/08/14,Arsenal,Crystal Palace,80,73,77,73,80,73,0.7592463441786319,0.1642318272386397,0.07652182858272841,1,1.26,5.825,12.501666666666665
1,16/08/14,Leicester,Everton,71,78,68,78,72,78,0.3090254960453473,0.2888716593467377,0.402102844607915,X,3.081666666666667,3.296666666666667,2.368333333333333
2,16/08/14,Man United,Swansea,85,77,75,74,80,74,0.7038688722801253,0.19617197189953745,0.09995915582033724,2,1.3633333333333333,4.891666666666667,9.6
3,16/08/14,QPR,Hull,74,75,71,70,74,73,0.3865001356718249,0.29736970355177367,0.3161301607764013,2,2.4633333333333334,3.2016666666666667,3.0116666666666667
4,16/08/14,Stoke,Aston Villa,76,72,74,74,75,74,0.4869757785333193,0.2836869309750373,0.22933729049164334,2,1.9583333333333333,3.3616666666666664,4.158333333333333
5,16/08/14,West Brom,Sunderland,74,76,71,72,74,73,0.4227151967445875,0.2911131573314681,0.2861716459239444,X,2.2600000000000002,3.2816666666666667,3.3383333333333334
6,16/08/14,West Ham,Tottenham,75,78,72,77,74,77,0.2637228613361885,0.2786094072802264,0.4576677313835852,2,3.6183333333333336,3.4250000000000003,2.0850000000000004
7,17/08/14,Liverpool,Southampton,79,77,75,76,78,75,0.7049888390551067,0.19039159123333052,0.10461956971156294,1,1.3516666666666668,5.005,9.108333333333334
8,17/08/14,Newcastle,Man City,74,83,74,81,75,82,0.18651831236988742,0.2379930253431232,0.5754886622869892,2,5.116666666666666,4.01,1.6583333333333334
9,18/08/14,Burnley,Chelsea,71,82,71,81,70,82,0.11241247157346806,0.20495911900239247,0.6826284094241394,2,8.511666666666665,4.668333333333333,1.4016666666666666
10,23/08/14,Aston Villa,Newcastle,72,74,74,74,74,75,0.3847814098164232,0.2888766777624808,0.32634191242109606,X,2.485,3.31,2.93
11,23/08/14,Chelsea,Leicester,82,71,81,68,82,72,0.7834383787416078,0.1507959224924683,0.06576569876592396,1,1.22,6.338333333333334,14.533333333333333
12,23/08/14,Crystal Palace,West Ham,73,75,73,72,73,74,0.3866477700141669,0.2976077352485023,0.31574449473733074,2,2.4566666666666666,3.1916666666666664,3.0083333333333333
13,23/08/14,Everton,Arsenal,78,80,78,77,78,80,0.34893309232031705,0.2909836977476265,0.36008320993205656,X,2.7450000000000006,3.2916666666666665,2.66
14,23/08/14,Southampton,West Brom,77,74,76,71,75,74,0.5092657687307884,0.2704426401209126,0.22029159114829897,X,1.8816666666666666,3.5433333333333334,4.35
15,23/08/14,Swansea,Burnley,77,71,74,71,74,70,0.5729147718964789,0.2553650362278789,0.1717201918756422,1,1.67,3.746666666666666,5.571666666666666
16,24/08/14,Hull,Stoke,75,76,70,74,73,75,0.389967612470435,0.29716621477959176,0.3128661727499732,X,2.455,3.2216666666666662,3.06
17,24/08/14,Sunderland,Man United,76,85,72,75,73,80,0.20338646901558224,0.255590202388354,0.5410233285960637,X,4.708333333333333,3.7466666666666666,1.7700000000000002
18,24/08/14,Tottenham,QPR,78,74,77,71,77,74,0.650995431494061,0.2208421159592868,0.128162452546652,1,1.4683333333333335,4.328333333333333,7.458333333333333
19,25/08/14,Man City,Liverpool,83,79,81,75,82,78,0.5178266678833956,0.2548947234370595,0.22727860867954494,1,1.8499999999999999,3.7583333333333333,4.215
20,30/08/14,Burnley,Man United,71,85,71,75,70,80,0.16191999673145682,0.24246972483519677,0.5956102784333464,X,5.91,3.9466666666666668,1.6066666666666667
21,30/08/14,Everton,Chelsea,78,82,78,81,78,82,0.26444684534254753,0.2946732146461806,0.4408799400112718,2,3.6233333333333335,3.2516666666666665,2.1733333333333333
22,30/08/14,Man City,Stoke,83,76,81,74,82,75,0.8037925342975155,0.13963695121372896,0.05657051448875564,2,1.19,6.8500000000000005,16.908333333333335
23,30/08/14,Newcastle,Crystal Palace,74,73,74,73,75,73,0.5450095433074312,0.2680332915750096,0.186957165117559,X,1.7483333333333333,3.5549999999999997,5.096666666666667
24,30/08/14,QPR,Sunderland,74,76,71,72,74,73,0.3872259604575826,0.2991740562238929,0.3135999833185245,1,2.4633333333333334,3.188333333333333,3.0416666666666665
25,30/08/14,Swansea,West Brom,77,74,74,71,74,74,0.51297885130335,0.2739493961418657,0.21307175255478444,1,1.8566666666666667,3.4766666666666666,4.47
26,30/08/14,West Ham,Southampton,75,77,72,76,74,75,0.35082467393928696,0.2959743766206059,0.3532009494401072,2,2.7249999999999996,3.23,2.706666666666667
27,31/08/14,Aston Villa,Hull,72,75,74,70,74,73,0.4181182248624931,0.30266108040468753,0.27922069473281935,1,2.285,3.1566666666666663,3.4216666666666664
