,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
19,Fenerbahce,Galatasaray,Besiktas,Kayserispor,Sivasspor,Genclerbirligi,Manisaspor,Konyaspor,Ankaraspor,Bursaspor,Trabzonspor,Rizespor,Gaziantepspor,Ankaragucu,Antalyaspor,Denizlispor,Sakaryaspor,Erciyesspor
20,Fenerbahce,Galatasaray,Besiktas,Kayserispor,Genclerbirligi,Konyaspor,Sivasspor,Manisaspor,Bursaspor,Trabzonspor,Gaziantepspor,Ankaraspor,Ankaragucu,Antalyaspor,Rizespor,Denizlispor,Sakaryaspor,Erciyesspor
21,Fenerbahce,Galatasaray,Besiktas,Kayserispor,Konyaspor,Genclerbirligi,Bursaspor,Sivasspor,Trabzonspor,Manisaspor,Ankaragucu,Antalyaspor,Ankaraspor,Gaziantepspor,Rizespor,Denizlispor,Erciyesspor,Sakaryaspor
22,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Genclerbirligi,Konyaspor,Trabzonspor,Bursaspor,Sivasspor,Ankaraspor,Antalyaspor,Ankaragucu,Manisaspor,Gaziantepspor,Rizespor,Denizlispor,Erciyesspor,Sakaryaspor
23,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Genclerbirligi,Sivasspor,Konyaspor,Trabzonspor,Bursaspor,Ankaraspor,Antalyaspor,Ankaragucu,Manisaspor,Rizespor,Gaziantepspor,Erciyesspor,Denizlispor,Sakaryaspor
24,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Genclerbirligi,Konyaspor,Sivasspor,Ankaraspor,Trabzonspor,Bursaspor,Antalyaspor,Ankaragucu,Gaziantepspor,Manisaspor,Rizespor,Denizlispor,Erciyesspor,Sakaryaspor
25,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Genclerbirligi,Sivasspor,Trabzonspor,Bursaspor,Antalyaspor,Konyaspor,Ankaraspor,Gaziantepspor,Ankaragucu,Rizespor,Manisaspor,Denizlispor,Erciyesspor,Sakaryaspor
26,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Trabzonspor,Konyaspor,Genclerbirligi,Sivasspor,Bursaspor,Antalyaspor,Ankaraspor,Gaziantepspor,Ankaragucu,Manisaspor,Denizlispor,Rizespor,Erciyesspor,Sakaryaspor
27,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Sivasspor,Trabzonspor,Ankaraspor,Konyaspor,Genclerbirligi,Antalyaspor,Bursaspor,Ankaragucu,Gaziantepspor,Manisaspor,Rizespor,Denizlispor,Erciyesspor,Sakaryaspor
28,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Trabzonspor,Sivasspor,Ankaraspor,Konyaspor,Genclerbirligi,Antalyaspor,Bursaspor,Ankaragucu,Manisaspor,Gaziantepspor,Denizlispor,Rizespor,Erciyesspor,Sakaryaspor
29,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Trabzonspor,Sivasspor,Ankaraspor,Konyaspor,Genclerbirligi,Bursaspor,Antalyaspor,Manisaspor,Ankaragucu,Gaziantepspor,Rizespor,Denizlispor,Erciyesspor,Sakaryaspor
30,Fenerbahce,Besiktas,Galatasaray,Kayserispor,Trabzonspor,Ankaraspor,Konyaspor,Sivasspor,Manisaspor,Genclerbirligi,Ankaragucu,Bursaspor,Antalyaspor,Rizespor,Denizlispor,Gaziantepspor,Erciyesspor,Sakaryaspor
31,Fenerbahce,Besiktas,Galatasaray,Trabzonspor,Kayserispor,Konyaspor,Ankaraspor,Genclerbirligi,Ankaragucu,Bursaspor,Sivasspor,Manisaspor,Gaziantepspor,Antalyaspor,Denizlispor,Rizespor,Erciyesspor,Sakaryaspor
32,Fenerbahce,Besiktas,Galatasaray,Trabzonspor,Kayserispor,Konyaspor,Genclerbirligi,Sivasspor,Ankaraspor,Ankaragucu,Bursaspor,Manisaspor,Denizlispor,Gaziantepspor,Antalyaspor,Rizespor,Erciyesspor,Sakaryaspor
33,Fenerbahce,Besiktas,Galatasaray,Trabzonspor,Kayserispor,Genclerbirligi,Sivasspor,Ankaraspor,Konyaspor,Bursaspor,Gaziantepspor,Manisaspor,Ankaragucu,Denizlispor,Rizespor,Antalyaspor,Erciyesspor,Sakaryaspor
