,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Ankaraspor,Galatasaray,5,7,,,,
1,Fenerbahce,Erciyesspor,1,18,,,,
2,Kayserispor,Trabzonspor,3,17,,,,
3,Antalyaspor,Rizespor,11,13,,,,
4,Bursaspor,Ankaragucu,12,14,,,,
5,Gaziantepspor,Denizlispor,8,6,,,,
6,Konyaspor,Sakaryaspor,9,10,,,,
7,Manisaspor,Besiktas,4,16,,,,
8,Sivasspor,Genclerbirligi,15,2,,,,
9,Besiktas,Gaziantepspor,16,8,,,,
10,Genclerbirligi,Fenerbahce,2,1,,,,
11,Ankaragucu,Ankaraspor,11,9,,,,
12,Denizlispor,Konyaspor,17,3,,,,
13,Erciyesspor,Bursaspor,8,16,,,,
14,Galatasaray,Kayserispor,2,7,,,,
15,Rizespor,Sivasspor,10,15,,,,
16,Sakaryaspor,Antalyaspor,12,13,,,,
17,Trabzonspor,Manisaspor,18,4,,,,
18,Ankaraspor,Erciyesspor,9,8,,,,
19,Fenerbahce,Rizespor,1,10,,,,
20,Manisaspor,Galatasaray,4,2,,,,
21,Bursaspor,Genclerbirligi,15,9,,,,
22,Denizlispor,Besiktas,18,2,,,,
23,Gaziantepspor,Trabzonspor,8,16,,,,
24,Kayserispor,Ankaragucu,3,14,,,,
25,Konyaspor,Antalyaspor,7,12,,,,
26,Sivasspor,Sakaryaspor,17,5,,,,
27,Besiktas,Konyaspor,2,7,,,,
28,Galatasaray,Gaziantepspor,4,8,,,,
29,Genclerbirligi,Ankaraspor,9,11,,,,
30,Ankaragucu,Manisaspor,14,6,,,,
31,Antalyaspor,Sivasspor,15,12,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333
32,Erciyesspor,Kayserispor,13,3,1.3333333333333333,2.333333333333333,2.0,1.6666666666666667
33,Rizespor,Bursaspor,16,9,1.0,1.6666666666666667,1.0,1.0
34,Sakaryaspor,Fenerbahce,4,1,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0
35,Trabzonspor,Denizlispor,11,18,1.0,1.0,0.0,1.3333333333333333
36,Denizlispor,Galatasaray,18,7,0.0,1.3333333333333333,2.6666666666666665,1.3333333333333333
37,Fenerbahce,Antalyaspor,1,15,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666
38,Kayserispor,Genclerbirligi,3,6,2.0,1.6666666666666667,0.6666666666666666,1.0
39,Ankaraspor,Rizespor,14,16,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667
40,Besiktas,Trabzonspor,2,11,2.333333333333333,0.6666666666666666,1.0,1.0
41,Bursaspor,Sakaryaspor,5,6,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333
42,Gaziantepspor,Ankaragucu,11,15,2.0,1.6666666666666667,1.0,1.6666666666666667
43,Konyaspor,Sivasspor,7,13,1.0,1.0,0.6666666666666666,1.6666666666666667
44,Manisaspor,Erciyesspor,2,14,2.6666666666666665,1.0,1.0,3.6666666666666665
45,Genclerbirligi,Manisaspor,8,2,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0
46,Ankaragucu,Denizlispor,15,18,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333
47,Antalyaspor,Bursaspor,16,5,1.0,2.0,1.6666666666666667,0.6666666666666666
48,Sakaryaspor,Ankaraspor,6,12,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667
49,Erciyesspor,Gaziantepspor,14,11,1.0,3.6666666666666665,2.0,1.6666666666666667
50,Galatasaray,Besiktas,9,4,1.6666666666666667,1.6666666666666667,2.333333333333333,1.3333333333333333
51,Rizespor,Kayserispor,14,4,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666
52,Sivasspor,Fenerbahce,15,2,1.0,1.3333333333333333,2.0,1.6666666666666667
53,Trabzonspor,Konyaspor,9,6,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333
54,Konyaspor,Fenerbahce,6,2,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667
55,Trabzonspor,Galatasaray,9,3,1.6666666666666667,1.0,1.3333333333333333,1.0
56,Ankaraspor,Antalyaspor,12,13,1.0,1.0,2.0,2.6666666666666665
57,Besiktas,Ankaragucu,5,17,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0
58,Bursaspor,Sivasspor,8,15,2.333333333333333,1.6666666666666667,1.0,1.3333333333333333
