,Atalanta scored,Atalanta received,Juventus scored,Juventus received,Milan scored,Milan received,Napoli scored,Napoli received,Roma scored,Roma received,Sassuolo scored,Sassuolo received,Spal scored,Spal received,Udinese scored,Udinese received,Sampdoria scored,Sampdoria received,Fiorentina scored,Fiorentina received,Genoa scored,Genoa received,Lazio scored,Lazio received,Bologna scored,Bologna received,Inter scored,Inter received,Torino scored,Torino received,Cagliari scored,Cagliari received,Chievo scored,Chievo received,Empoli scored,Empoli received,Parma scored,Parma received,Frosinone scored,Frosinone received
10,3.3333333333333335,0.6666666666666666,2.0,1.0,1.3333333333333333,1.0,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,2.0,1.0,2.3333333333333335,1.0,1.0,1.0,2.6666666666666665,2.0,1.3333333333333333,1.6666666666666667,2.0,3.0,0.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.0,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,2.0,1.0
11,3.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,2.0,1.0,1.6666666666666667,1.0,1.0,3.0,1.0,1.6666666666666667,1.3333333333333333,3.6666666666666665,1.0,1.0,1.0,3.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.0,3.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,2.0,1.0,2.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333
12,2.6666666666666665,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,2.6666666666666665,0.6666666666666666,1.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.0,1.0,1.0,1.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333
13,2.3333333333333335,2.0,2.3333333333333335,0.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667
14,2.0,2.0,2.0,0.0,1.0,0.6666666666666666,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665
15,1.6666666666666667,1.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,1.0,1.0,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,2.0,2.3333333333333335,1.3333333333333333,2.0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.3333333333333335
16,1.6666666666666667,1.3333333333333333,1.0,0.0,0.0,0.3333333333333333,2.0,0.0,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335
17,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.0,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0
18,3.0,2.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.3333333333333333,1.0,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
19,4.333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.0,3.0,0.6666666666666666,1.0,1.0,0.6666666666666666,2.0,1.6666666666666667,1.0,1.3333333333333333,0.0,1.0,1.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.0,1.0,0.0,2.0
20,4.666666666666667,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.0,2.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,2.0,1.0,1.0,1.0,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,2.0,1.3333333333333333,2.0,1.3333333333333333,2.0
21,3.0,1.0,2.6666666666666665,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,2.0,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666,2.0,1.6666666666666667,3.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.0
22,2.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,2.3333333333333335,1.6666666666666667,3.0,1.0,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.3333333333333333
23,1.3333333333333333,1.3333333333333333,3.0,1.0,2.3333333333333335,0.6666666666666666,1.0,0.0,2.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.0,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333
24,1.0,2.0,2.3333333333333335,0.0,3.0,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,1.0,0.3333333333333333,2.3333333333333335,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.0,0.0,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,2.0
25,1.3333333333333333,2.0,2.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.0,1.0,1.3333333333333333,1.0,2.6666666666666665,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,2.0,1.6666666666666667,0.0,1.3333333333333333,1.0,0.0,1.3333333333333333,2.0,2.0,1.3333333333333333,3.0,0.6666666666666666,2.0
26,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,0.3333333333333333,2.0,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,0.0,0.3333333333333333,2.0,0.3333333333333333,1.0,1.0,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667
27,2.0,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.0,2.0,1.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,3.0,2.6666666666666665,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333
28,2.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.6666666666666665,1.0,1.0,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,2.0,1.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667
29,2.6666666666666665,1.0,1.0,0.6666666666666666,1.0,1.6666666666666667,3.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,2.0,2.3333333333333335,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.6666666666666667
30,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,2.0,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,1.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,0.0,3.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,1.0
31,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667
32,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333
33,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0
34,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,3.0,1.0,0.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.0,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667
35,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.0,2.0,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,1.0,1.0,1.6666666666666667,2.3333333333333335,0.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.0,0.3333333333333333,2.0,1.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,2.3333333333333335
36,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.0,1.0,1.3333333333333333,1.6666666666666667,0.0,1.0,1.0,1.3333333333333333,2.0,2.3333333333333335,2.6666666666666665,2.0,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,0.0,2.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335
37,2.0,1.0,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,2.0,1.6666666666666667,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,2.0,2.3333333333333335,3.3333333333333335,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.0,1.6666666666666667,0.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,2.0,0.3333333333333333,1.6666666666666667
