,Groningen scored,Groningen received,Ajax scored,Ajax received,Heerenveen scored,Heerenveen received,Vitesse scored,Vitesse received,PSV Eindhoven scored,PSV Eindhoven received,Zwolle scored,Zwolle received,Utrecht scored,Utrecht received,Go Ahead Eagles scored,Go Ahead Eagles received,Twente scored,Twente received,NAC Breda scored,NAC Breda received,Waalwijk scored,Waalwijk received,Cambuur scored,Cambuur received,Den Haag scored,Den Haag received,Feyenoord scored,Feyenoord received,AZ Alkmaar scored,AZ Alkmaar received,Heracles scored,Heracles received,Nijmegen scored,Nijmegen received,Roda scored,Roda received
0,4.0,1.0,3.0,0.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,0.0,3.0
1,3.0,0.5,2.5,1.5,3.0,1.0,2.5,2.5,4.0,1.0,2.5,1.0,0.5,1.5,1.5,1.0,2.0,0.5,0.0,1.0,2.0,1.0,0.0,1.0,1.5,2.5,1.0,3.0,2.5,3.0,1.0,3.0,0.5,4.5,1.0,1.5
2,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.6666666666666665,2.0,2.0,2.0,3.6666666666666665,0.6666666666666666,3.3333333333333335,1.0,0.3333333333333333,3.0,1.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,2.0,1.0,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.0,2.6666666666666665,0.6666666666666666,4.666666666666667,1.0,1.3333333333333333
3,2.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.6666666666666667,3.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,2.3333333333333335,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.0,2.0,1.0,4.0,2.3333333333333335,0.3333333333333333
4,1.6666666666666667,2.6666666666666665,2.0,1.6666666666666667,2.0,2.6666666666666665,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.0,2.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,2.0,2.6666666666666665,1.0,1.0,1.3333333333333333,2.0,1.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667
5,2.0,2.6666666666666665,2.0,1.6666666666666667,2.6666666666666665,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,2.0,1.6666666666666667,3.0
6,2.3333333333333335,2.0,1.0,2.0,2.6666666666666665,2.0,1.6666666666666667,1.0,2.0,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,3.0,0.6666666666666666,1.0,3.3333333333333335,0.6666666666666666,0.0,1.0,1.0,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,4.0
7,2.0,3.3333333333333335,2.6666666666666665,1.6666666666666667,3.0,2.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,3.0,3.3333333333333335,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.0,3.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,2.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,2.0,2.3333333333333335,2.3333333333333335,3.6666666666666665
8,2.0,2.3333333333333335,3.0,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,0.0,1.0,1.0,2.3333333333333335,1.3333333333333333,3.0,3.0,0.0,1.6666666666666667,0.3333333333333333,1.0,3.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,2.0,2.3333333333333335,1.0,1.0,2.0,1.6666666666666667,2.0,2.0,2.6666666666666665,2.0,2.0
9,1.0,2.0,3.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.0,1.0,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,2.6666666666666665,2.0,3.6666666666666665,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,0.6666666666666666,2.0,1.3333333333333333,3.6666666666666665,2.6666666666666665,1.6666666666666667,2.0,1.3333333333333333,2.0,1.3333333333333333,2.0,2.6666666666666665,1.6666666666666667,1.3333333333333333
