,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12,PSV Eindhoven,Twente,Vitesse,Ajax,Feyenoord,Utrecht,Nijmegen,Heracles,Waalwijk,Den Haag,Groningen,AZ Alkmaar,Heerenveen,Zwolle,NAC Breda,Roda,VVV Venlo,Willem II
13,PSV Eindhoven,Twente,Vitesse,Ajax,Feyenoord,Utrecht,Nijmegen,Den Haag,Heracles,Waalwijk,Groningen,AZ Alkmaar,Heerenveen,Zwolle,NAC Breda,Roda,VVV Venlo,Willem II
14,Twente,Vitesse,PSV Eindhoven,Ajax,Feyenoord,Utrecht,Nijmegen,Den Haag,Groningen,Heracles,Waalwijk,AZ Alkmaar,Heerenveen,Zwolle,NAC Breda,VVV Venlo,Roda,Willem II
15,PSV Eindhoven,Vitesse,Twente,Ajax,Feyenoord,Utrecht,Nijmegen,Waalwijk,Den Haag,Heracles,Groningen,AZ Alkmaar,Heerenveen,Zwolle,VVV Venlo,NAC Breda,Roda,Willem II
16,PSV Eindhoven,Twente,Ajax,Vitesse,Feyenoord,Utrecht,Nijmegen,Waalwijk,Den Haag,Groningen,Heracles,AZ Alkmaar,Heerenveen,VVV Venlo,Zwolle,NAC Breda,Roda,Willem II
17,PSV Eindhoven,Twente,Ajax,Feyenoord,Vitesse,Utrecht,Nijmegen,Den Haag,Waalwijk,Heracles,Groningen,AZ Alkmaar,Heerenveen,Zwolle,Roda,VVV Venlo,NAC Breda,Willem II
18,Twente,PSV Eindhoven,Ajax,Feyenoord,Vitesse,Utrecht,Den Haag,Nijmegen,Waalwijk,Heracles,AZ Alkmaar,Groningen,Zwolle,Heerenveen,Roda,NAC Breda,VVV Venlo,Willem II
19,PSV Eindhoven,Twente,Ajax,Vitesse,Feyenoord,Utrecht,Nijmegen,Den Haag,AZ Alkmaar,Waalwijk,Heracles,Groningen,NAC Breda,Zwolle,Heerenveen,Roda,VVV Venlo,Willem II
20,PSV Eindhoven,Ajax,Twente,Feyenoord,Utrecht,Vitesse,Nijmegen,Den Haag,Heracles,AZ Alkmaar,Waalwijk,Groningen,NAC Breda,Heerenveen,Roda,Zwolle,VVV Venlo,Willem II
21,PSV Eindhoven,Ajax,Feyenoord,Twente,Vitesse,Utrecht,Nijmegen,Den Haag,Heracles,Groningen,AZ Alkmaar,Waalwijk,Heerenveen,NAC Breda,Roda,Zwolle,VVV Venlo,Willem II
22,PSV Eindhoven,Ajax,Twente,Feyenoord,Vitesse,Utrecht,Nijmegen,Den Haag,Heracles,Groningen,AZ Alkmaar,NAC Breda,Waalwijk,Heerenveen,Zwolle,Roda,VVV Venlo,Willem II
23,PSV Eindhoven,Ajax,Feyenoord,Vitesse,Twente,Utrecht,Nijmegen,Den Haag,Groningen,Heracles,NAC Breda,Heerenveen,AZ Alkmaar,Waalwijk,Zwolle,Roda,VVV Venlo,Willem II
24,PSV Eindhoven,Ajax,Feyenoord,Vitesse,Twente,Utrecht,Nijmegen,Den Haag,Heerenveen,Groningen,Heracles,NAC Breda,Waalwijk,Zwolle,AZ Alkmaar,Roda,VVV Venlo,Willem II
25,Ajax,PSV Eindhoven,Feyenoord,Vitesse,Utrecht,Twente,Den Haag,Nijmegen,Heerenveen,Heracles,Groningen,NAC Breda,Waalwijk,AZ Alkmaar,Zwolle,Roda,VVV Venlo,Willem II
26,Ajax,PSV Eindhoven,Feyenoord,Vitesse,Twente,Utrecht,Den Haag,Nijmegen,Heerenveen,Heracles,NAC Breda,Groningen,Zwolle,AZ Alkmaar,Waalwijk,Roda,VVV Venlo,Willem II
27,Ajax,PSV Eindhoven,Vitesse,Feyenoord,Twente,Utrecht,Heerenveen,Den Haag,Nijmegen,Heracles,Groningen,NAC Breda,Waalwijk,AZ Alkmaar,Zwolle,Roda,VVV Venlo,Willem II
28,Ajax,PSV Eindhoven,Vitesse,Feyenoord,Twente,Utrecht,Heerenveen,Nijmegen,Den Haag,Groningen,Heracles,NAC Breda,Waalwijk,AZ Alkmaar,Zwolle,Roda,VVV Venlo,Willem II
29,Ajax,Vitesse,PSV Eindhoven,Feyenoord,Twente,Utrecht,Heerenveen,Groningen,Nijmegen,Den Haag,NAC Breda,Heracles,AZ Alkmaar,Zwolle,Waalwijk,Roda,VVV Venlo,Willem II
30,Ajax,PSV Eindhoven,Feyenoord,Vitesse,Twente,Utrecht,Heerenveen,Groningen,Heracles,Nijmegen,Zwolle,Den Haag,NAC Breda,AZ Alkmaar,Waalwijk,Roda,VVV Venlo,Willem II
31,Ajax,PSV Eindhoven,Feyenoord,Vitesse,Twente,Utrecht,Heerenveen,Groningen,Heracles,Den Haag,Nijmegen,AZ Alkmaar,Zwolle,NAC Breda,Waalwijk,Roda,VVV Venlo,Willem II
32,Ajax,PSV Eindhoven,Feyenoord,Vitesse,Utrecht,Twente,Groningen,Heerenveen,Den Haag,AZ Alkmaar,Heracles,NAC Breda,Nijmegen,Zwolle,Waalwijk,Roda,VVV Venlo,Willem II
33,Ajax,PSV Eindhoven,Feyenoord,Vitesse,Utrecht,Twente,Groningen,Heerenveen,Den Haag,AZ Alkmaar,Zwolle,Heracles,NAC Breda,Waalwijk,Nijmegen,Roda,VVV Venlo,Willem II
