,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
25,Juventus,Napoli,Fiorentina,Roma,Inter,Milan,Sassuolo,Lazio,Bologna,Empoli,Torino,Chievo,Atalanta,Genoa,Udinese,Palermo,Sampdoria,Frosinone,Carpi,Verona
26,Juventus,Napoli,Roma,Fiorentina,Inter,Milan,Sassuolo,Lazio,Bologna,Chievo,Empoli,Torino,Atalanta,Udinese,Sampdoria,Genoa,Palermo,Frosinone,Carpi,Verona
27,Juventus,Napoli,Roma,Fiorentina,Inter,Milan,Sassuolo,Lazio,Bologna,Chievo,Empoli,Torino,Sampdoria,Genoa,Atalanta,Udinese,Palermo,Frosinone,Carpi,Verona
28,Juventus,Napoli,Roma,Fiorentina,Inter,Milan,Sassuolo,Lazio,Bologna,Chievo,Empoli,Genoa,Torino,Sampdoria,Atalanta,Udinese,Palermo,Frosinone,Carpi,Verona
29,Juventus,Napoli,Roma,Fiorentina,Inter,Milan,Sassuolo,Lazio,Chievo,Bologna,Empoli,Genoa,Torino,Atalanta,Sampdoria,Udinese,Carpi,Palermo,Frosinone,Verona
30,Juventus,Napoli,Roma,Fiorentina,Inter,Milan,Sassuolo,Lazio,Chievo,Genoa,Torino,Atalanta,Bologna,Empoli,Udinese,Sampdoria,Carpi,Palermo,Frosinone,Verona
31,Juventus,Napoli,Roma,Inter,Fiorentina,Milan,Sassuolo,Lazio,Chievo,Genoa,Torino,Empoli,Bologna,Sampdoria,Atalanta,Udinese,Carpi,Palermo,Frosinone,Verona
32,Juventus,Napoli,Roma,Inter,Fiorentina,Milan,Sassuolo,Lazio,Chievo,Torino,Genoa,Empoli,Atalanta,Bologna,Sampdoria,Udinese,Carpi,Frosinone,Palermo,Verona
33,Juventus,Napoli,Roma,Inter,Fiorentina,Milan,Sassuolo,Chievo,Lazio,Genoa,Torino,Empoli,Atalanta,Udinese,Sampdoria,Bologna,Carpi,Frosinone,Palermo,Verona
34,Juventus,Napoli,Roma,Inter,Fiorentina,Milan,Sassuolo,Chievo,Lazio,Genoa,Torino,Empoli,Atalanta,Sampdoria,Bologna,Udinese,Carpi,Palermo,Frosinone,Verona
35,Juventus,Napoli,Roma,Inter,Fiorentina,Sassuolo,Milan,Lazio,Chievo,Torino,Empoli,Genoa,Atalanta,Bologna,Sampdoria,Udinese,Carpi,Palermo,Frosinone,Verona
36,Juventus,Napoli,Roma,Inter,Fiorentina,Sassuolo,Milan,Lazio,Chievo,Genoa,Torino,Empoli,Atalanta,Bologna,Sampdoria,Udinese,Palermo,Carpi,Frosinone,Verona
37,Juventus,Napoli,Roma,Inter,Fiorentina,Sassuolo,Milan,Lazio,Chievo,Empoli,Genoa,Torino,Atalanta,Bologna,Sampdoria,Palermo,Udinese,Carpi,Frosinone,Verona
