,Sampdoria scored,Sampdoria received,Chievo scored,Chievo received,Fiorentina scored,Fiorentina received,Lazio scored,Lazio received,Sassuolo scored,Sassuolo received,Torino scored,Torino received,Inter scored,Inter received,Palermo scored,Palermo received,Udinese scored,Udinese received,Roma scored,Roma received,Verona scored,Verona received,Napoli scored,Napoli received,Atalanta scored,Atalanta received,Juventus scored,Juventus received,Milan scored,Milan received,Empoli scored,Empoli received,Genoa scored,Genoa received,Bologna scored,Bologna received,Frosinone scored,Frosinone received,Carpi scored,Carpi received
0,1.0,1.3333333333333333,0.3333333333333333,2.0,3.0,0.6666666666666666,2.0,1.3333333333333333,2.3333333333333335,1.0,2.3333333333333335,1.0,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.0,3.0,1.0,2.6666666666666665,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.6666666666666665,2.0,,,,,,
1,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,3.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,,,,,,
2,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.0,2.0,2.0,1.0,3.3333333333333335,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.0,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,2.0,2.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.0,2.6666666666666665,1.0,1.3333333333333333,,,,,,
3,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.0,0.6666666666666666,3.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.0,1.0,1.0,1.6666666666666667,3.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,1.6666666666666667,1.0,1.6666666666666667
4,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.0,0.0,1.3333333333333333,2.0,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
5,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,2.0,1.6666666666666667,2.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,2.0
6,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335,1.0,1.0,1.0,2.0
7,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,1.6666666666666667,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.0,4.0,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.0,3.0
8,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,3.0,1.3333333333333333,1.0,2.0,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,2.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.0,1.0,2.0
9,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335
10,2.0,1.0,0.3333333333333333,1.0,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,0.3333333333333333,2.0,1.0,0.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,0.6666666666666666,1.3333333333333333
11,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.0,1.3333333333333333,2.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,1.0,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0
12,0.3333333333333333,1.3333333333333333,1.0,1.0,2.6666666666666665,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.0,3.3333333333333335,0.3333333333333333,1.0
13,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333
14,0.6666666666666666,2.6666666666666665,2.0,1.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.0,2.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,1.0,2.6666666666666665,1.0,1.0
15,1.0,2.6666666666666665,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.0,3.0,0.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333
16,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,0.0,1.3333333333333333,2.0,1.6666666666666667,1.0,3.3333333333333335,0.6666666666666666,2.0
17,2.0,1.0,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.0,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,3.0,1.0,1.6666666666666667,1.3333333333333333,2.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.0,1.6666666666666667,3.3333333333333335,0.6666666666666666,2.0
18,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,3.3333333333333335,1.0,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,3.6666666666666665,1.3333333333333333,1.3333333333333333
19,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,3.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,3.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,1.0,1.0,1.6666666666666667,3.6666666666666665,1.3333333333333333,0.6666666666666666
20,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.0,1.6666666666666667,3.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.0,4.0,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.0,3.0,1.6666666666666667,1.0
21,1.6666666666666667,3.0,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,2.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,4.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,0.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.0
22,2.0,3.0,0.3333333333333333,3.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,3.6666666666666665,1.0,0.6666666666666666,1.0,2.0,0.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333
23,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.0,2.0,0.3333333333333333,0.6666666666666666,2.0,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333
24,1.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,3.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,2.0
25,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,2.0,1.0,3.3333333333333335,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.6666666666666666,2.6666666666666665,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333
26,1.0,1.0,1.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,1.0,3.6666666666666665,0.6666666666666666,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333
27,2.0,1.0,1.0,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,4.0,0.6666666666666666,1.0,2.0,1.6666666666666667,1.0,1.0,2.0,1.3333333333333333,0.0,0.6666666666666666,1.0,1.0,2.3333333333333335,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
28,2.0,0.3333333333333333,0.6666666666666666,1.0,1.0,2.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,3.0,1.0,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666
29,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,2.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
30,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667
31,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,2.0,1.0,1.0,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.0,1.0,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,1.0,1.6666666666666667
32,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,3.3333333333333335,1.0,1.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,2.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667
33,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,1.0,2.3333333333333335,2.0,0.3333333333333333,2.0,3.0,0.6666666666666666,2.0,2.3333333333333335,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666
34,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,2.0,1.0,2.0,1.6666666666666667,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333
35,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.6666666666666665,2.3333333333333335,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,3.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,3.3333333333333335,0.3333333333333333,0.6666666666666666
36,0.6666666666666666,2.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,1.0,3.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,2.0,0.6666666666666666,1.6666666666666667
37,0.0,3.3333333333333335,0.0,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,2.0,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,3.0,1.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.0,1.0,1.0,2.0,1.6666666666666667,0.0,0.3333333333333333,1.0,2.6666666666666665,1.0,2.0
