,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,22/08/15,Lazio,Bologna,78,75,77,72,77,72,0.6381520609514216,0.22906705769362898,0.1327808813549494,1,1.4866666666666666,4.141666666666667,7.1450000000000005
1,22/08/15,Verona,Roma,73,79,71,78,72,82,0.18603735632610796,0.2591143879644472,0.5548482557094448,X,5.1000000000000005,3.6616666666666666,1.71
2,23/08/15,Empoli,Chievo,72,73,73,73,73,74,0.43267266573886304,0.2974200498936773,0.26990728436745964,2,2.1916666666666664,3.188333333333334,3.513333333333333
3,23/08/15,Fiorentina,Milan,78,79,78,76,76,75,0.43177420813828254,0.28850566389786947,0.279720127963848,1,2.198333333333333,3.2900000000000005,3.393333333333333
4,23/08/15,Frosinone,Torino,68,77,68,77,68,75,0.2789040655099226,0.295114369265559,0.42598156522451847,2,3.3983333333333334,3.2116666666666664,2.225
5,23/08/15,Inter,Atalanta,78,74,78,73,79,73,0.6395797439704847,0.2269805957643756,0.13343966026513984,1,1.4816666666666667,4.175,7.101666666666667
6,23/08/15,Juventus,Udinese,81,76,83,75,79,74,0.7304349837781617,0.18080993084308483,0.08875508537875339,2,1.2983333333333333,5.245,10.685
7,23/08/15,Palermo,Genoa,74,73,72,75,71,73,0.42188683446605835,0.28979172158377386,0.2883214439501678,1,2.245,3.268333333333334,3.2849999999999997
8,23/08/15,Sampdoria,Carpi,75,72,73,70,72,70,0.5309043271285837,0.27336467997822744,0.19573099289318874,1,1.7850000000000001,3.466666666666667,4.841666666666666
9,23/08/15,Sassuolo,Napoli,77,83,74,79,72,78,0.21074000111233465,0.2679252302957194,0.5213347685919462,1,4.489999999999999,3.5316666666666667,1.8150000000000002
10,29/08/15,Bologna,Sassuolo,75,77,72,74,72,72,0.4178904961217312,0.2970889047180107,0.285020599160258,2,2.2666666666666666,3.188333333333333,3.323333333333333
11,29/08/15,Milan,Empoli,79,72,76,73,75,73,0.6361912003618158,0.2269572757874953,0.13685152385068894,1,1.49,4.176666666666667,6.926666666666667
12,30/08/15,Atalanta,Frosinone,74,68,73,68,73,68,0.5366086039267364,0.27266906094267657,0.19072233513058706,1,1.7700000000000002,3.483333333333334,4.9799999999999995
13,30/08/15,Carpi,Inter,72,78,70,78,70,79,0.20267648642676594,0.2681022136663205,0.5292212999069136,2,4.678333333333334,3.536666666666667,1.7916666666666667
14,30/08/15,Chievo,Lazio,73,78,73,77,74,77,0.2759160169574906,0.29511266611237313,0.42897131693013624,1,3.4333333333333336,3.2099999999999995,2.2083333333333335
15,30/08/15,Genoa,Verona,73,73,75,71,73,72,0.46775997018263143,0.2806559821095788,0.2515840477077898,1,2.025,3.375,3.765
16,30/08/15,Napoli,Sampdoria,83,75,79,73,78,72,0.638176758561158,0.2237762659889775,0.1380469754498645,X,1.485,4.234999999999999,6.864999999999999
17,30/08/15,Roma,Juventus,79,81,78,83,82,79,0.36106702521491285,0.2999109428109188,0.3390220319741683,1,2.64,3.178333333333333,2.811666666666667
18,30/08/15,Torino,Fiorentina,77,78,77,78,75,76,0.36705670465100476,0.3002310776828799,0.3327122176661155,1,2.5833333333333335,3.1583333333333337,2.8499999999999996
19,30/08/15,Udinese,Palermo,76,74,75,72,74,71,0.4433813237267663,0.29000758011107874,0.266611096162155,2,2.1366666666666667,3.266666666666667,3.5533333333333332
20,12/09/15,Fiorentina,Genoa,78,73,78,75,76,73,0.5698252723174687,0.25255062180662863,0.1776241058759027,1,1.6583333333333334,3.7416666666666667,5.32
21,12/09/15,Frosinone,Roma,68,79,68,78,68,82,0.11221088975186967,0.2137270080226981,0.6740621022254323,2,8.459999999999999,4.441666666666666,1.4083333333333334
22,12/09/15,Juventus,Chievo,81,73,83,73,79,74,0.6849924393831781,0.2100307700167539,0.1049767906000681,X,1.39,4.533333333333332,9.069999999999999
23,13/09/15,Empoli,Napoli,72,83,73,79,73,78,0.21227639930755918,0.2609636468551645,0.5267599538372765,X,4.466666666666667,3.6333333333333333,1.8
24,13/09/15,Inter,Milan,78,79,78,76,79,75,0.42367929091058104,0.28997633862931194,0.2863443704601071,1,2.248333333333333,3.2849999999999997,3.3266666666666667
25,13/09/15,Lazio,Udinese,78,76,77,75,77,74,0.5890861334071247,0.2507964763646023,0.16011739022827304,1,1.61,3.7816666666666663,5.923333333333335
26,13/09/15,Palermo,Carpi,74,72,72,70,71,70,0.609831729408033,0.24346198116589998,0.14670628942606687,X,1.5516666666666667,3.8866666666666667,6.45
27,13/09/15,Sassuolo,Atalanta,77,74,74,73,72,73,0.4276826106325117,0.29764549914088,0.27467189022660826,X,2.205,3.1683333333333334,3.433333333333333
28,13/09/15,Verona,Torino,73,77,71,77,72,75,0.31568113535217945,0.2877844783936832,0.39653438625413734,X,2.9916666666666667,3.2816666666666663,2.3816666666666664
29,14/09/15,Sampdoria,Bologna,75,75,73,72,72,72,0.5179199459601789,0.27253699898048855,0.20954305505933268,1,1.8233333333333333,3.465,4.506666666666667
30,19/09/15,Milan,Palermo,79,74,76,72,75,71,0.5512625997296181,0.2629527672123339,0.18578463305804807,1,1.7283333333333333,3.623333333333333,5.128333333333333
31,19/09/15,Udinese,Empoli,76,72,75,73,74,73,0.4303412166130822,0.29304081812733895,0.2766179652595787,2,2.1983333333333337,3.2283333333333335,3.42
