,Falkirk scored,Falkirk received,Rangers scored,Rangers received,Dundee United scored,Dundee United received,Hibernian scored,Hibernian received,Motherwell scored,Motherwell received,Celtic scored,Celtic received,Kilmarnock scored,Kilmarnock received,Aberdeen scored,Aberdeen received,Hearts scored,Hearts received,St Mirren scored,St Mirren received,Inverness C scored,Inverness C received,Gretna scored,Gretna received
10,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.3333333333333335
11,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335
12,1.0,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,2.3333333333333335
13,1.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,3.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,2.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333
14,2.0,2.6666666666666665,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.0,2.6666666666666665,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,1.0,0.3333333333333333,3.0,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667
15,3.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,1.0,2.3333333333333335,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.0,0.6666666666666666,2.0
16,3.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,3.0,2.0,0.6666666666666666,1.3333333333333333,2.6666666666666665
17,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.0,2.0
18,1.6666666666666667,0.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.0,0.3333333333333333,1.0,2.0,1.6666666666666667,2.0,1.6666666666666667
19,2.0,0.3333333333333333,2.0,1.0,1.3333333333333333,3.0,1.0,1.6666666666666667,2.0,3.0,2.0,0.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667
20,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.0,1.3333333333333333,2.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333
21,1.0,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,2.6666666666666665,1.0,1.3333333333333333,2.0,2.6666666666666665,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,0.0,2.0
22,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.6666666666666666,1.0,0.6666666666666666,2.6666666666666665,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0
23,0.0,1.0,2.3333333333333335,0.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335
24,0.0,1.6666666666666667,2.3333333333333335,0.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,3.0,1.3333333333333333,0.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0
25,1.3333333333333333,1.0,2.6666666666666665,0.0,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,3.0,1.0,1.0,0.3333333333333333,3.0,1.0,1.6666666666666667,1.0,3.0
26,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,1.0,1.3333333333333333,1.0,3.6666666666666665,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,3.0
27,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,2.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,3.0
28,0.0,0.6666666666666666,3.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,2.0,3.0
29,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,2.0,1.3333333333333333,2.6666666666666665
30,0.3333333333333333,0.0,2.0,1.0,1.6666666666666667,0.0,1.0,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.0,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665,0.0,3.0
31,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,0.0,2.6666666666666665
32,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.0,1.0,1.0,2.0,3.0,0.3333333333333333,2.3333333333333335
