,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,05/08/16,Nijmegen,Zwolle,64,68,67,69,66,68,0.3500291562096284,0.2788751179940528,0.3710957257963189,X,2.6716666666666664,3.353333333333333,2.52,10,11,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667
1,06/08/16,Den Haag,Go Ahead Eagles,67,67,68,66,67,64,0.5512115027066338,0.2526696002060548,0.19611889708731145,1,1.6983333333333337,3.705000000000001,4.773333333333333,3,17,1.0,1.3333333333333333,,
2,06/08/16,Twente,Excelsior,69,66,69,68,72,67,0.5514221684417693,0.2493770624050293,0.19920076915320128,2,1.6966666666666663,3.751666666666667,4.696666666666666,13,6,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
3,06/08/16,Utrecht,PSV Eindhoven,71,76,70,76,74,77,0.2545638771214184,0.25514033517649404,0.4902957877020877,2,3.688333333333333,3.68,1.915,14,5,1.3333333333333333,2.0,3.6666666666666665,1.0
4,06/08/16,Willem II,Vitesse,68,72,69,72,68,70,0.30156947731901285,0.2750952564067504,0.4233352662742369,2,3.1,3.398333333333333,2.208333333333333,16,2,1.3333333333333333,1.3333333333333333,1.0,2.333333333333333
5,07/08/16,AZ Alkmaar,Heerenveen,72,74,73,70,71,70,0.5452256059250099,0.2481583623962705,0.20661603167871967,X,1.7166666666666666,3.7716666666666665,4.53,7,8,3.0,1.0,0.6666666666666666,1.6666666666666667
6,07/08/16,Groningen,Feyenoord,70,75,68,76,70,76,0.26774898538556297,0.2659716094749902,0.4662794051394468,2,3.4916666666666667,3.515,2.005,18,1,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666
7,07/08/16,Roda,Heracles,68,71,67,69,67,68,0.4035835989464443,0.27735172833369365,0.31906467271986205,X,2.3216666666666668,3.3783333333333334,2.936666666666667,12,9,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667
8,07/08/16,Sparta Rotterdam,Ajax,68,76,67,76,67,79,0.18356059132925767,0.23126817075889156,0.5851712379118508,2,5.090000000000002,4.04,1.596666666666667,15,4,,,2.333333333333333,0.3333333333333333
9,12/08/16,Heerenveen,Utrecht,74,71,70,70,70,74,0.3533091777143101,0.26840018756127715,0.3782906347244128,X,2.65,3.4883333333333333,2.475,8,14,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0
10,13/08/16,Ajax,Roda,76,68,76,67,79,67,0.7576567077407663,0.15524554958940515,0.0870977426698285,X,1.24,6.051666666666668,10.786666666666667,5,11,2.333333333333333,1.0,2.0,2.0
11,13/08/16,Excelsior,Groningen,66,70,68,68,67,70,0.3660293965308871,0.28763481083320863,0.3463357926359042,1,2.55,3.245,2.6950000000000003,3,18,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333
12,13/08/16,Vitesse,Den Haag,72,67,72,68,70,67,0.5493011265521,0.24815772133172304,0.202541152116177,2,1.7016666666666669,3.766666666666667,4.614999999999998,7,2,1.3333333333333333,2.333333333333333,1.3333333333333333,1.0
13,13/08/16,Zwolle,Sparta Rotterdam,68,68,69,67,68,67,0.5438805037783914,0.24525618879496586,0.2108633074266429,2,1.7233333333333334,3.8216666666666663,4.445,15,8,1.0,2.6666666666666665,,
14,14/08/16,Feyenoord,Twente,75,69,76,69,76,72,0.7425526987490325,0.16429113567664186,0.09315616557432564,1,1.2666666666666666,5.7250000000000005,10.096666666666666,1,16,1.3333333333333333,0.0,0.6666666666666666,2.6666666666666665
15,14/08/16,Go Ahead Eagles,Nijmegen,67,64,66,67,64,66,0.4180396676781927,0.27635577439012243,0.3056045579316848,X,2.233333333333333,3.3783333333333334,3.055,14,10,,,1.0,1.6666666666666667
16,14/08/16,Heracles,Willem II,71,68,69,69,68,68,0.5270198822846117,0.2572243829132233,0.21575573480216495,1,1.7733333333333334,3.633333333333333,4.331666666666667,6,17,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0
17,14/08/16,PSV Eindhoven,AZ Alkmaar,76,72,76,73,77,71,0.6675072715167054,0.19873619616838747,0.13375653231490708,1,1.3983333333333334,4.696666666666666,6.978333333333333,4,13,3.333333333333333,1.0,2.333333333333333,1.0
18,19/08/16,Excelsior,Den Haag,66,67,68,68,67,67,0.298878863667075,0.2738266392271447,0.42729449710578027,2,3.1333333333333333,3.42,2.1916666666666664,3,2,2.0,0.6666666666666666,1.3333333333333333,1.0
19,20/08/16,Ajax,Willem II,76,68,76,69,79,68,0.7456442880323254,0.16680338887834242,0.08755232308933214,2,1.2583333333333333,5.625,10.716666666666667,8,12,1.3333333333333333,1.6666666666666667,2.0,2.0
20,20/08/16,Nijmegen,Heerenveen,64,74,67,70,66,70,0.3597469269480309,0.2727367425769191,0.36751633047505,1,2.6016666666666666,3.431666666666666,2.5466666666666664,7,13,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
21,20/08/16,Roda,Vitesse,68,72,67,72,67,70,0.299785100286533,0.2696479738027016,0.4305669259107655,2,3.1166666666666667,3.4650000000000003,2.17,14,4,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
