,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Denizlispor,Galatasaray,4,15,,,2.6666666666666665,2.333333333333333
1,Genclerbirligi,Rizespor,12,7,,,1.6666666666666667,2.333333333333333
2,Kayserispor,Alanyaspor,14,5,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333
3,Sivasspor,Besiktas,2,16,2.6666666666666665,3.0,2.0,1.6666666666666667
4,Konyaspor,Ankaragucu,10,11,1.0,1.0,1.6666666666666667,1.6666666666666667
5,Goztep,Antalyaspor,13,6,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333
6,Kasimpasa,Trabzonspor,8,9,1.3333333333333333,2.0,2.333333333333333,1.6666666666666667
7,Yeni Malatyaspor,Buyuksehyr,3,17,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
8,Fenerbahce,Gaziantep,1,18,2.0,0.6666666666666666,,
9,Besiktas,Goztep,16,13,2.0,1.6666666666666667,1.6666666666666667,1.3333333333333333
10,Ankaragucu,Kayserispor,11,14,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667
11,Alanyaspor,Kasimpasa,2,15,2.0,1.0,1.3333333333333333,2.6666666666666665
12,Buyuksehyr,Fenerbahce,17,1,1.0,1.6666666666666667,2.0,0.6666666666666666
13,Rizespor,Sivasspor,4,6,1.6666666666666667,1.6666666666666667,2.0,2.6666666666666665
14,Trabzonspor,Yeni Malatyaspor,5,7,2.333333333333333,1.3333333333333333,0.6666666666666666,2.333333333333333
15,Antalyaspor,Denizlispor,9,3,1.3333333333333333,1.6666666666666667,,
16,Galatasaray,Konyaspor,14,11,2.0,2.0,0.6666666666666666,0.6666666666666666
17,Gaziantep,Genclerbirligi,10,16,,,,
18,Kasimpasa,Ankaragucu,15,12,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.3333333333333333
19,Kayserispor,Galatasaray,13,14,1.0,1.6666666666666667,2.0,2.0
20,Konyaspor,Antalyaspor,11,9,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667
21,Besiktas,Rizespor,8,4,2.333333333333333,1.0,1.6666666666666667,1.6666666666666667
22,Goztep,Denizlispor,17,3,0.6666666666666666,1.3333333333333333,,
23,Genclerbirligi,Buyuksehyr,18,14,,,1.3333333333333333,1.3333333333333333
24,Sivasspor,Gaziantep,7,11,2.0,2.0,,
25,Fenerbahce,Trabzonspor,2,5,2.0,1.0,2.0,1.3333333333333333
26,Yeni Malatyaspor,Alanyaspor,12,1,1.3333333333333333,2.333333333333333,2.6666666666666665,1.3333333333333333
27,Galatasaray,Kasimpasa,9,16,2.333333333333333,2.333333333333333,1.0,2.6666666666666665
28,Buyuksehyr,Sivasspor,14,7,1.3333333333333333,1.3333333333333333,2.0,2.0
29,Antalyaspor,Kayserispor,10,15,1.0,2.333333333333333,1.0,2.0
30,Gaziantep,Besiktas,11,8,,,2.333333333333333,1.0
31,Ankaragucu,Yeni Malatyaspor,12,7,0.6666666666666666,1.6666666666666667,2.333333333333333,1.6666666666666667
32,Rizespor,Goztep,2,16,1.0,0.6666666666666666,0.0,1.0
33,Denizlispor,Konyaspor,4,9,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0
34,Trabzonspor,Genclerbirligi,8,17,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665
35,Alanyaspor,Fenerbahce,1,3,3.333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
36,Goztep,Konyaspor,16,9,0.0,1.0,1.3333333333333333,1.0
37,Kasimpasa,Antalyaspor,18,11,0.3333333333333333,2.0,1.3333333333333333,2.0
38,Kayserispor,Denizlispor,15,4,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333
39,Fenerbahce,Ankaragucu,3,12,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667
40,Rizespor,Gaziantep,2,6,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333
41,Genclerbirligi,Alanyaspor,18,1,1.3333333333333333,1.6666666666666667,2.333333333333333,1.3333333333333333
42,Yeni Malatyaspor,Galatasaray,8,7,2.333333333333333,1.3333333333333333,1.6666666666666667,1.0
43,Besiktas,Buyuksehyr,11,12,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
44,Sivasspor,Trabzonspor,4,9,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667
45,Buyuksehyr,Rizespor,12,6,1.3333333333333333,1.0,0.6666666666666666,1.0
46,Denizlispor,Kasimpasa,5,16,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666
47,Alanyaspor,Sivasspor,1,4,2.333333333333333,1.3333333333333333,1.3333333333333333,1.0
48,Galatasaray,Fenerbahce,7,2,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667
49,Konyaspor,Kayserispor,10,17,1.0,1.0,1.6666666666666667,2.0
50,Ankaragucu,Genclerbirligi,15,18,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667
51,Antalyaspor,Yeni Malatyaspor,10,13,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333
52,Trabzonspor,Besiktas,4,16,2.333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665
53,Gaziantep,Goztep,3,15,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333
54,Fenerbahce,Antalyaspor,2,10,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667
55,Yeni Malatyaspor,Denizlispor,13,9,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0
56,Kasimpasa,Konyaspor,14,6,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666
57,Goztep,Kayserispor,15,17,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667
58,Genclerbirligi,Galatasaray,18,7,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333
59,Sivasspor,Ankaragucu,5,11,1.3333333333333333,1.0,1.0,2.333333333333333
60,Besiktas,Alanyaspor,16,1,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.0
61,Gaziantep,Buyuksehyr,8,6,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666
62,Rizespor,Trabzonspor,14,3,0.6666666666666666,3.0,2.333333333333333,1.3333333333333333
63,Galatasaray,Sivasspor,10,2,0.3333333333333333,0.3333333333333333,2.0,1.0
64,Antalyaspor,Genclerbirligi,7,17,1.3333333333333333,1.0,0.6666666666666666,1.0
