,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Fenerbahce,Sivasspor,Yeni Malatyaspor,Denizlispor,Alanyaspor,Antalyaspor,Rizespor,Kasimpasa,Trabzonspor,Konyaspor,Ankaragucu,Genclerbirligi,Goztep,Kayserispor,Galatasaray,Besiktas,Buyuksehyr,Gaziantep
1,Fenerbahce,Alanyaspor,Denizlispor,Rizespor,Trabzonspor,Sivasspor,Yeni Malatyaspor,Besiktas,Antalyaspor,Gaziantep,Konyaspor,Ankaragucu,Kayserispor,Galatasaray,Kasimpasa,Genclerbirligi,Buyuksehyr,Goztep
2,Alanyaspor,Fenerbahce,Denizlispor,Rizespor,Trabzonspor,Ankaragucu,Sivasspor,Besiktas,Galatasaray,Antalyaspor,Gaziantep,Yeni Malatyaspor,Konyaspor,Buyuksehyr,Kayserispor,Kasimpasa,Goztep,Genclerbirligi
3,Alanyaspor,Rizespor,Fenerbahce,Denizlispor,Galatasaray,Gaziantep,Yeni Malatyaspor,Trabzonspor,Konyaspor,Sivasspor,Antalyaspor,Ankaragucu,Besiktas,Buyuksehyr,Kayserispor,Goztep,Genclerbirligi,Kasimpasa
4,Alanyaspor,Fenerbahce,Gaziantep,Sivasspor,Denizlispor,Rizespor,Galatasaray,Yeni Malatyaspor,Trabzonspor,Konyaspor,Besiktas,Buyuksehyr,Goztep,Antalyaspor,Ankaragucu,Kasimpasa,Kayserispor,Genclerbirligi
5,Alanyaspor,Fenerbahce,Gaziantep,Trabzonspor,Sivasspor,Konyaspor,Galatasaray,Buyuksehyr,Denizlispor,Antalyaspor,Ankaragucu,Rizespor,Yeni Malatyaspor,Kasimpasa,Goztep,Besiktas,Kayserispor,Genclerbirligi
6,Alanyaspor,Sivasspor,Trabzonspor,Konyaspor,Fenerbahce,Buyuksehyr,Antalyaspor,Gaziantep,Yeni Malatyaspor,Galatasaray,Goztep,Besiktas,Denizlispor,Rizespor,Ankaragucu,Kasimpasa,Genclerbirligi,Kayserispor
7,Alanyaspor,Trabzonspor,Fenerbahce,Buyuksehyr,Yeni Malatyaspor,Galatasaray,Sivasspor,Konyaspor,Gaziantep,Antalyaspor,Goztep,Besiktas,Ankaragucu,Denizlispor,Kasimpasa,Rizespor,Genclerbirligi,Kayserispor
8,Alanyaspor,Fenerbahce,Yeni Malatyaspor,Trabzonspor,Sivasspor,Buyuksehyr,Galatasaray,Besiktas,Konyaspor,Gaziantep,Kasimpasa,Denizlispor,Rizespor,Antalyaspor,Goztep,Ankaragucu,Genclerbirligi,Kayserispor
9,Alanyaspor,Sivasspor,Yeni Malatyaspor,Fenerbahce,Trabzonspor,Buyuksehyr,Galatasaray,Besiktas,Gaziantep,Konyaspor,Kasimpasa,Goztep,Denizlispor,Antalyaspor,Rizespor,Ankaragucu,Genclerbirligi,Kayserispor
10,Sivasspor,Fenerbahce,Trabzonspor,Alanyaspor,Buyuksehyr,Galatasaray,Yeni Malatyaspor,Besiktas,Gaziantep,Rizespor,Goztep,Konyaspor,Kasimpasa,Denizlispor,Antalyaspor,Genclerbirligi,Ankaragucu,Kayserispor
11,Sivasspor,Trabzonspor,Buyuksehyr,Fenerbahce,Besiktas,Yeni Malatyaspor,Alanyaspor,Galatasaray,Goztep,Gaziantep,Denizlispor,Rizespor,Genclerbirligi,Konyaspor,Kasimpasa,Antalyaspor,Ankaragucu,Kayserispor
12,Sivasspor,Buyuksehyr,Besiktas,Trabzonspor,Alanyaspor,Fenerbahce,Yeni Malatyaspor,Galatasaray,Denizlispor,Goztep,Rizespor,Gaziantep,Genclerbirligi,Konyaspor,Kasimpasa,Antalyaspor,Ankaragucu,Kayserispor
13,Sivasspor,Besiktas,Trabzonspor,Buyuksehyr,Fenerbahce,Galatasaray,Alanyaspor,Yeni Malatyaspor,Goztep,Denizlispor,Gaziantep,Rizespor,Genclerbirligi,Konyaspor,Kasimpasa,Antalyaspor,Kayserispor,Ankaragucu
14,Sivasspor,Buyuksehyr,Besiktas,Trabzonspor,Fenerbahce,Galatasaray,Yeni Malatyaspor,Alanyaspor,Denizlispor,Goztep,Gaziantep,Genclerbirligi,Rizespor,Kasimpasa,Konyaspor,Antalyaspor,Kayserispor,Ankaragucu
15,Sivasspor,Buyuksehyr,Trabzonspor,Fenerbahce,Besiktas,Alanyaspor,Galatasaray,Yeni Malatyaspor,Goztep,Gaziantep,Denizlispor,Rizespor,Genclerbirligi,Kasimpasa,Konyaspor,Antalyaspor,Ankaragucu,Kayserispor
16,Sivasspor,Buyuksehyr,Trabzonspor,Fenerbahce,Besiktas,Alanyaspor,Galatasaray,Yeni Malatyaspor,Gaziantep,Goztep,Denizlispor,Rizespor,Genclerbirligi,Kasimpasa,Konyaspor,Antalyaspor,Ankaragucu,Kayserispor
17,Sivasspor,Buyuksehyr,Trabzonspor,Fenerbahce,Alanyaspor,Galatasaray,Besiktas,Goztep,Yeni Malatyaspor,Gaziantep,Rizespor,Denizlispor,Genclerbirligi,Konyaspor,Kasimpasa,Antalyaspor,Ankaragucu,Kayserispor
18,Sivasspor,Trabzonspor,Fenerbahce,Buyuksehyr,Alanyaspor,Galatasaray,Besiktas,Goztep,Yeni Malatyaspor,Gaziantep,Rizespor,Denizlispor,Genclerbirligi,Konyaspor,Antalyaspor,Kasimpasa,Ankaragucu,Kayserispor
19,Trabzonspor,Sivasspor,Buyuksehyr,Alanyaspor,Fenerbahce,Galatasaray,Besiktas,Goztep,Gaziantep,Yeni Malatyaspor,Rizespor,Denizlispor,Genclerbirligi,Konyaspor,Antalyaspor,Kasimpasa,Ankaragucu,Kayserispor
