,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Ajax,AZ Alkmaar,PSV Eindhoven,Zwolle,Groningen,Dordrecht,Feyenoord,NAC Breda,Excelsior,Cambuur,Go Ahead Eagles,Heerenveen,Den Haag,Willem II,Utrecht,Vitesse,Heracles,Twente
1,PSV Eindhoven,Ajax,Groningen,Zwolle,Excelsior,Feyenoord,AZ Alkmaar,Dordrecht,Utrecht,Cambuur,Den Haag,Heerenveen,Vitesse,NAC Breda,Go Ahead Eagles,Willem II,Heracles,Twente
2,PSV Eindhoven,Zwolle,Ajax,Groningen,Utrecht,Cambuur,Den Haag,Heerenveen,Dordrecht,Feyenoord,Excelsior,Willem II,AZ Alkmaar,NAC Breda,Go Ahead Eagles,Vitesse,Heracles,Twente
3,PSV Eindhoven,Groningen,Zwolle,Cambuur,Heerenveen,Excelsior,Ajax,AZ Alkmaar,Utrecht,Feyenoord,NAC Breda,Den Haag,Go Ahead Eagles,Dordrecht,Willem II,Vitesse,Heracles,Twente
4,PSV Eindhoven,Zwolle,Cambuur,Heerenveen,Ajax,Groningen,NAC Breda,Excelsior,Utrecht,Willem II,AZ Alkmaar,Den Haag,Feyenoord,Go Ahead Eagles,Dordrecht,Vitesse,Twente,Heracles
5,PSV Eindhoven,Ajax,Zwolle,Heerenveen,Cambuur,Utrecht,Willem II,AZ Alkmaar,Groningen,Excelsior,NAC Breda,Den Haag,Go Ahead Eagles,Feyenoord,Dordrecht,Vitesse,Twente,Heracles
6,PSV Eindhoven,Ajax,Zwolle,Heerenveen,AZ Alkmaar,Cambuur,Groningen,Utrecht,Willem II,Excelsior,Feyenoord,Vitesse,NAC Breda,Twente,Den Haag,Go Ahead Eagles,Dordrecht,Heracles
7,PSV Eindhoven,Ajax,Zwolle,Cambuur,Heerenveen,AZ Alkmaar,Willem II,Groningen,Feyenoord,Vitesse,Utrecht,Excelsior,Twente,Go Ahead Eagles,NAC Breda,Den Haag,Dordrecht,Heracles
8,PSV Eindhoven,Ajax,Cambuur,Zwolle,Heerenveen,Vitesse,Feyenoord,AZ Alkmaar,Utrecht,Groningen,Willem II,Go Ahead Eagles,Excelsior,Twente,NAC Breda,Den Haag,Dordrecht,Heracles
9,PSV Eindhoven,Ajax,Feyenoord,Zwolle,Heerenveen,Cambuur,Vitesse,Willem II,AZ Alkmaar,Groningen,Excelsior,Utrecht,Go Ahead Eagles,Den Haag,NAC Breda,Twente,Dordrecht,Heracles
10,PSV Eindhoven,Ajax,Feyenoord,Cambuur,Zwolle,Groningen,Heerenveen,Willem II,Utrecht,Vitesse,AZ Alkmaar,Excelsior,Twente,Go Ahead Eagles,Den Haag,NAC Breda,Heracles,Dordrecht
11,PSV Eindhoven,Ajax,Feyenoord,Zwolle,AZ Alkmaar,Heerenveen,Cambuur,Utrecht,Groningen,Vitesse,Willem II,Twente,Excelsior,Den Haag,Go Ahead Eagles,NAC Breda,Heracles,Dordrecht
12,PSV Eindhoven,Ajax,Feyenoord,AZ Alkmaar,Cambuur,Zwolle,Twente,Groningen,Willem II,Heerenveen,Utrecht,Vitesse,Excelsior,Go Ahead Eagles,Den Haag,NAC Breda,Heracles,Dordrecht
13,PSV Eindhoven,Ajax,Feyenoord,AZ Alkmaar,Zwolle,Groningen,Willem II,Cambuur,Utrecht,Twente,Vitesse,Heerenveen,Go Ahead Eagles,Excelsior,Den Haag,Heracles,NAC Breda,Dordrecht
14,PSV Eindhoven,Ajax,Feyenoord,AZ Alkmaar,Zwolle,Groningen,Cambuur,Willem II,Utrecht,Twente,Vitesse,Heerenveen,Go Ahead Eagles,Excelsior,Heracles,Den Haag,NAC Breda,Dordrecht
