,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Zwolle,Utrecht,4,15,2.0,0.0,0.0,2.0
1,Cambuur,Twente,10,18,1.0,1.0,1.0,1.0
2,Heerenveen,Dordrecht,12,6,1.0,2.0,2.0,1.0
3,Heracles,AZ Alkmaar,17,2,0.0,3.0,3.0,0.0
4,NAC Breda,Excelsior,8,9,1.0,1.0,1.0,1.0
5,Ajax,Vitesse,1,16,4.0,1.0,1.0,4.0
6,Den Haag,Feyenoord,13,7,0.0,1.0,1.0,0.0
7,Go Ahead Eagles,Groningen,11,5,2.0,3.0,3.0,2.0
8,Willem II,PSV Eindhoven,14,3,1.0,3.0,3.0,1.0
9,Feyenoord,Heerenveen,7,12,1.0,0.0,1.0,2.0
10,Dordrecht,Zwolle,8,4,1.5,1.5,2.0,0.5
11,PSV Eindhoven,NAC Breda,1,14,4.5,1.0,1.0,3.5
12,Twente,Den Haag,18,11,1.5,1.5,1.0,1.5
13,Vitesse,Cambuur,13,10,1.5,3.0,1.5,1.5
14,AZ Alkmaar,Ajax,7,2,2.0,1.5,3.5,1.0
15,Excelsior,Go Ahead Eagles,5,15,2.0,1.5,2.0,3.0
16,Groningen,Heracles,3,17,3.0,1.5,0.5,3.0
17,Utrecht,Willem II,9,16,1.0,1.5,1.0,2.5
18,Heracles,Cambuur,17,10,0.5,3.0,1.5,1.5
19,Go Ahead Eagles,Dordrecht,15,9,1.3333333333333333,2.0,1.0,1.0
20,Heerenveen,Excelsior,8,11,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667
21,Willem II,AZ Alkmaar,12,13,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0
22,Ajax,PSV Eindhoven,3,1,2.6666666666666665,1.6666666666666667,4.0,1.0
23,Den Haag,Groningen,7,4,1.6666666666666667,1.0,2.0,2.0
24,Feyenoord,Utrecht,10,5,1.0,1.0,1.3333333333333333,1.3333333333333333
25,NAC Breda,Twente,14,18,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
26,Zwolle,Vitesse,2,16,2.0,0.6666666666666666,1.3333333333333333,2.6666666666666665
27,Go Ahead Eagles,Willem II,15,12,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667
28,Cambuur,Den Haag,4,12,2.0,1.3333333333333333,2.333333333333333,1.6666666666666667
29,Dordrecht,AZ Alkmaar,14,8,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.333333333333333
30,Excelsior,Heracles,6,17,2.0,1.6666666666666667,0.6666666666666666,2.333333333333333
31,Heerenveen,Utrecht,5,9,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667
32,Groningen,Ajax,2,7,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0
33,NAC Breda,Zwolle,11,3,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.6666666666666667
34,PSV Eindhoven,Vitesse,1,16,3.6666666666666665,0.6666666666666666,1.0,2.0
35,Twente,Feyenoord,18,10,1.0,1.0,0.6666666666666666,1.0
36,Ajax,Heracles,7,17,1.3333333333333333,2.0,0.6666666666666666,2.333333333333333
37,AZ Alkmaar,Heerenveen,11,4,1.0,1.6666666666666667,2.0,0.3333333333333333
38,Feyenoord,Willem II,13,10,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666
39,Twente,Go Ahead Eagles,17,14,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
40,Zwolle,PSV Eindhoven,2,1,2.0,1.6666666666666667,2.0,1.3333333333333333
41,Cambuur,Groningen,3,6,2.333333333333333,0.6666666666666666,0.6666666666666666,2.0
42,Dordrecht,NAC Breda,15,7,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666
43,Utrecht,Den Haag,9,12,1.0,1.3333333333333333,1.6666666666666667,1.0
44,Vitesse,Excelsior,16,8,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0
45,Willem II,NAC Breda,10,7,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666
46,Den Haag,Go Ahead Eagles,12,13,1.0,1.3333333333333333,1.0,1.0
47,Excelsior,Dordrecht,10,15,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667
48,Vitesse,Heerenveen,16,4,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666
49,AZ Alkmaar,Zwolle,8,3,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667
50,Feyenoord,Ajax,14,2,0.3333333333333333,1.0,1.0,1.0
51,Heracles,Twente,18,17,1.0,3.0,2.0,0.6666666666666666
52,PSV Eindhoven,Cambuur,1,5,2.333333333333333,1.0,2.0,2.0
53,Utrecht,Groningen,6,9,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333
54,Den Haag,AZ Alkmaar,12,8,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
55,Dordrecht,Vitesse,17,12,1.0,2.6666666666666665,3.333333333333333,1.3333333333333333
56,Go Ahead Eagles,Feyenoord,16,11,0.6666666666666666,2.333333333333333,1.6666666666666667,1.0
57,NAC Breda,Ajax,13,2,1.3333333333333333,2.333333333333333,2.6666666666666665,1.0
58,Zwolle,Heracles,3,18,2.333333333333333,1.3333333333333333,1.3333333333333333,3.333333333333333
59,Excelsior,Cambuur,10,6,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
60,Groningen,Willem II,7,9,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
61,Heerenveen,PSV Eindhoven,4,1,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333
62,Twente,Utrecht,14,8,3.0,1.0,0.6666666666666666,1.0
63,Vitesse,Den Haag,12,15,3.333333333333333,1.3333333333333333,1.0,1.3333333333333333
64,Cambuur,Dordrecht,4,17,1.6666666666666667,2.0,1.3333333333333333,3.6666666666666665
65,Heracles,NAC Breda,18,15,3.0,3.0,1.3333333333333333,4.333333333333333
66,Utrecht,Go Ahead Eagles,11,14,1.3333333333333333,2.0,1.3333333333333333,2.333333333333333
67,Willem II,Heerenveen,7,5,1.3333333333333333,1.0,1.0,1.0
68,Ajax,Zwolle,2,3,2.0,0.6666666666666666,1.3333333333333333,1.0
69,AZ Alkmaar,Twente,6,13,2.0,1.3333333333333333,3.0,1.3333333333333333
70,Feyenoord,Groningen,9,8,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.6666666666666667
71,PSV Eindhoven,Excelsior,1,12,2.333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667
72,Feyenoord,Heracles,9,18,2.6666666666666665,0.3333333333333333,3.0,3.0
73,NAC Breda,Den Haag,15,16,1.3333333333333333,4.0,1.3333333333333333,3.333333333333333
74,PSV Eindhoven,AZ Alkmaar,1,8,2.0,0.3333333333333333,1.6666666666666667,2.333333333333333
75,Twente,Ajax,14,2,2.0,1.3333333333333333,2.0,1.0
76,Willem II,Vitesse,11,6,1.0,2.0,5.333333333333333,1.3333333333333333
77,Dordrecht,Utrecht,17,9,1.3333333333333333,4.333333333333333,2.0,2.333333333333333
78,Go Ahead Eagles,Zwolle,12,4,2.0,2.6666666666666665,2.0,1.6666666666666667
79,Groningen,Excelsior,10,13,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667
80,Heerenveen,Cambuur,5,3,1.3333333333333333,1.3333333333333333,2.333333333333333,1.3333333333333333
81,Den Haag,Dordrecht,16,17,1.3333333333333333,3.333333333333333,1.3333333333333333,4.333333333333333
82,Ajax,Go Ahead Eagles,2,13,1.3333333333333333,0.6666666666666666,2.333333333333333,2.333333333333333
83,AZ Alkmaar,Groningen,9,10,1.3333333333333333,2.333333333333333,1.0,2.333333333333333
84,Heracles,Willem II,18,8,2.6666666666666665,2.0,2.0,2.0
85,Vitesse,NAC Breda,7,15,4.0,1.3333333333333333,1.3333333333333333,3.0
86,Cambuur,Feyenoord,6,3,2.0,1.3333333333333333,2.333333333333333,0.3333333333333333
87,Excelsior,Twente,11,16,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
88,Utrecht,PSV Eindhoven,12,1,2.0,3.0,3.6666666666666665,0.3333333333333333
89,Zwolle,Heerenveen,4,5,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0
90,Ajax,Dordrecht,2,17,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.0
91,Feyenoord,Zwolle,3,5,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.333333333333333
92,PSV Eindhoven,Den Haag,1,15,3.0,0.3333333333333333,1.0,0.6666666666666666
93,Twente,Heerenveen,13,7,1.3333333333333333,1.0,1.3333333333333333,2.0
94,AZ Alkmaar,Excelsior,11,12,1.6666666666666667,2.6666666666666665,2.0,1.6666666666666667
95,Go Ahead Eagles,Heracles,14,17,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0
96,Groningen,NAC Breda,6,16,1.3333333333333333,1.0,1.0,1.3333333333333333
97,Utrecht,Vitesse,9,10,2.333333333333333,2.333333333333333,2.333333333333333,2.0
98,Willem II,Cambuur,8,4,1.6666666666666667,2.0,1.0,1.3333333333333333
99,Excelsior,Utrecht,12,9,2.0,1.6666666666666667,2.333333333333333,2.333333333333333
100,Den Haag,Willem II,14,11,1.6666666666666667,1.0,2.0,1.6666666666666667
101,Heerenveen,Go Ahead Eagles,6,15,1.3333333333333333,2.0,1.3333333333333333,2.6666666666666665
102,NAC Breda,AZ Alkmaar,16,5,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667
103,Zwolle,Groningen,4,9,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333
104,Cambuur,Ajax,7,2,1.0,2.0,3.6666666666666665,1.0
105,Dordrecht,Twente,18,12,0.0,3.333333333333333,2.333333333333333,0.6666666666666666
106,Heracles,PSV Eindhoven,17,1,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666
107,Vitesse,Feyenoord,10,3,1.0,1.6666666666666667,1.0,0.0
108,Ajax,Heerenveen,2,6,3.6666666666666665,1.0,1.3333333333333333,2.0
109,AZ Alkmaar,Vitesse,4,12,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333
110,Feyenoord,Dordrecht,3,18,1.3333333333333333,0.0,0.0,3.333333333333333
111,Go Ahead Eagles,NAC Breda,14,16,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333
112,Willem II,Excelsior,9,13,1.3333333333333333,1.6666666666666667,2.0,2.0
113,Groningen,PSV Eindhoven,8,1,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666
114,Heracles,Den Haag,17,15,2.333333333333333,1.3333333333333333,1.3333333333333333,2.0
115,Utrecht,Cambuur,11,5,2.0,2.0,2.0,2.0
116,Zwolle,Twente,6,7,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333
117,Dordrecht,Willem II,18,9,0.0,3.333333333333333,1.3333333333333333,1.6666666666666667
118,Cambuur,AZ Alkmaar,8,4,1.6666666666666667,2.333333333333333,1.3333333333333333,0.0
119,Heerenveen,Heracles,12,16,1.0,2.333333333333333,1.6666666666666667,1.0
120,NAC Breda,Utrecht,17,9,0.3333333333333333,2.6666666666666665,2.6666666666666665,2.0
121,Vitesse,Go Ahead Eagles,11,13,0.6666666666666666,1.0,2.0,1.3333333333333333
122,Den Haag,Ajax,15,2,1.6666666666666667,2.0,3.0,1.3333333333333333
123,Excelsior,Zwolle,14,5,1.0,2.6666666666666665,2.6666666666666665,0.6666666666666666
124,Twente,Groningen,10,6,2.333333333333333,1.0,1.0,1.3333333333333333
125,Ajax,Willem II,2,7,3.0,1.3333333333333333,2.333333333333333,1.3333333333333333
126,AZ Alkmaar,Go Ahead Eagles,4,13,1.3333333333333333,0.0,2.0,1.3333333333333333
127,Cambuur,NAC Breda,7,17,1.0,1.3333333333333333,0.6666666666666666,2.333333333333333
128,Dordrecht,PSV Eindhoven,18,1,0.3333333333333333,3.0,2.6666666666666665,1.6666666666666667
129,Excelsior,Feyenoord,14,3,1.0,3.6666666666666665,3.333333333333333,2.0
130,Groningen,Heerenveen,6,12,1.3333333333333333,1.0,0.6666666666666666,2.0
131,Utrecht,Heracles,9,15,2.6666666666666665,2.6666666666666665,2.6666666666666665,1.0
132,Vitesse,Twente,11,10,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667
133,Zwolle,Den Haag,5,16,3.0,1.0,1.0,2.333333333333333
134,Heracles,Dordrecht,15,18,2.6666666666666665,1.0,0.3333333333333333,3.0
135,Den Haag,Excelsior,16,14,1.0,2.333333333333333,1.0,3.6666666666666665
136,Go Ahead Eagles,Cambuur,15,6,1.0,2.0,0.6666666666666666,1.3333333333333333
137,NAC Breda,Heerenveen,17,8,0.6666666666666666,2.333333333333333,1.0,0.6666666666666666
138,Willem II,Zwolle,9,3,1.3333333333333333,2.0,3.0,0.3333333333333333
139,Ajax,Utrecht,2,10,3.0,0.6666666666666666,2.6666666666666665,2.6666666666666665
140,Feyenoord,AZ Alkmaar,4,5,3.333333333333333,2.6666666666666665,2.0,0.6666666666666666
141,Groningen,Vitesse,7,12,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667
142,PSV Eindhoven,Twente,1,11,3.0,1.3333333333333333,1.0,2.0
143,PSV Eindhoven,Feyenoord,1,4,3.0,1.3333333333333333,3.333333333333333,2.6666666666666665
144,Heerenveen,Den Haag,8,16,1.0,0.6666666666666666,1.3333333333333333,2.0
145,AZ Alkmaar,Utrecht,5,8,1.3333333333333333,1.6666666666666667,2.0,2.333333333333333
146,Cambuur,Zwolle,6,4,1.3333333333333333,1.0,1.6666666666666667,1.0
147,Dordrecht,Groningen,18,7,1.0,1.6666666666666667,1.0,1.0
148,PSV Eindhoven,Go Ahead Eagles,1,16,3.333333333333333,0.3333333333333333,0.3333333333333333,3.0
149,Excelsior,Ajax,13,2,1.3333333333333333,3.0,3.333333333333333,0.3333333333333333
150,NAC Breda,Feyenoord,17,3,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333
151,Twente,Willem II,9,12,1.6666666666666667,2.0,0.6666666666666666,3.0
152,Vitesse,Heracles,10,15,2.0,1.0,1.6666666666666667,2.0
153,Ajax,Groningen,2,7,3.333333333333333,0.3333333333333333,1.0,1.0
154,AZ Alkmaar,Dordrecht,5,18,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333
155,Den Haag,Cambuur,14,6,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333
156,Vitesse,PSV Eindhoven,12,1,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0
157,Zwolle,NAC Breda,4,17,2.0,1.0,0.3333333333333333,2.333333333333333
158,Feyenoord,Twente,3,11,2.0,1.0,1.3333333333333333,2.333333333333333
159,Heracles,Excelsior,15,13,0.3333333333333333,2.333333333333333,1.6666666666666667,1.3333333333333333
160,Utrecht,Heerenveen,10,7,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333
161,Willem II,Go Ahead Eagles,9,16,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665
162,Twente,Heracles,11,15,1.3333333333333333,2.333333333333333,0.3333333333333333,2.333333333333333
163,Cambuur,PSV Eindhoven,7,1,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.3333333333333333
164,Dordrecht,Excelsior,18,13,0.6666666666666666,1.0,1.0,1.0
165,Heerenveen,Vitesse,6,12,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667
166,Zwolle,AZ Alkmaar,4,5,2.0,1.3333333333333333,1.0,1.3333333333333333
167,Ajax,Feyenoord,2,3,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333
168,Go Ahead Eagles,Den Haag,14,15,0.3333333333333333,2.0,0.6666666666666666,1.0
169,Groningen,Utrecht,9,11,1.0,1.6666666666666667,2.0,1.3333333333333333
170,NAC Breda,Willem II,17,10,0.3333333333333333,1.6666666666666667,1.0,1.0
171,Dordrecht,Heerenveen,18,6,0.6666666666666666,1.0,2.0,0.6666666666666666
172,Excelsior,NAC Breda,13,17,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333
173,Groningen,Go Ahead Eagles,8,14,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0
174,PSV Eindhoven,Willem II,1,11,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666
175,Twente,Cambuur,7,9,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0
176,AZ Alkmaar,Heracles,5,16,2.0,0.6666666666666666,0.3333333333333333,2.6666666666666665
177,Feyenoord,Den Haag,3,15,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667
178,Utrecht,Zwolle,12,4,1.0,2.0,2.333333333333333,0.6666666666666666
179,Vitesse,Ajax,10,2,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333
180,Go Ahead Eagles,Excelsior,14,13,0.3333333333333333,1.0,1.0,0.3333333333333333
181,NAC Breda,PSV Eindhoven,17,1,0.0,0.6666666666666666,2.0,0.6666666666666666
182,Cambuur,Vitesse,10,9,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333
183,Den Haag,Twente,14,8,1.0,1.0,1.3333333333333333,1.0
184,Heerenveen,Feyenoord,6,4,2.333333333333333,0.6666666666666666,1.0,1.3333333333333333
185,Willem II,Utrecht,11,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667
186,Zwolle,Dordrecht,3,18,2.333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333
187,Ajax,AZ Alkmaar,2,5,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666
188,Heracles,Groningen,16,7,1.0,2.333333333333333,2.0,1.3333333333333333
189,Dordrecht,Den Haag,18,14,0.3333333333333333,1.3333333333333333,1.0,1.0
190,Heerenveen,Zwolle,6,5,2.333333333333333,0.3333333333333333,2.0,1.3333333333333333
191,NAC Breda,Vitesse,17,7,0.0,1.0,1.3333333333333333,0.0
192,PSV Eindhoven,Utrecht,1,13,2.333333333333333,0.6666666666666666,0.3333333333333333,2.0
193,Twente,Excelsior,10,12,1.0,2.0,1.0,0.3333333333333333
194,Feyenoord,Cambuur,3,11,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0
195,Go Ahead Eagles,Ajax,15,2,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
196,Groningen,AZ Alkmaar,9,4,2.0,2.0,2.6666666666666665,1.0
197,Willem II,Heracles,8,16,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665
198,AZ Alkmaar,PSV Eindhoven,4,1,2.6666666666666665,1.0,2.333333333333333,0.6666666666666666
199,Den Haag,NAC Breda,14,17,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0
200,Excelsior,Groningen,13,10,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.333333333333333
201,Heracles,Feyenoord,16,3,1.3333333333333333,1.6666666666666667,1.0,2.0
202,Vitesse,Willem II,7,9,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666
203,Ajax,Twente,2,11,2.0,1.3333333333333333,1.0,3.0
204,Cambuur,Heerenveen,8,6,1.0,1.6666666666666667,2.6666666666666665,1.0
205,Utrecht,Dordrecht,12,18,2.333333333333333,1.6666666666666667,0.3333333333333333,3.333333333333333
206,Zwolle,Go Ahead Eagles,5,15,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666
207,NAC Breda,Cambuur,17,8,0.6666666666666666,2.0,1.0,1.6666666666666667
208,Den Haag,Zwolle,13,5,2.0,1.3333333333333333,0.6666666666666666,2.6666666666666665
209,Go Ahead Eagles,AZ Alkmaar,15,4,0.6666666666666666,1.3333333333333333,2.6666666666666665,2.0
210,Heracles,Utrecht,16,12,1.0,1.3333333333333333,2.6666666666666665,1.6666666666666667
211,Feyenoord,Excelsior,3,14,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667
212,Heerenveen,Groningen,6,10,2.6666666666666665,1.0,1.3333333333333333,2.6666666666666665
213,PSV Eindhoven,Dordrecht,1,18,3.333333333333333,1.0,0.3333333333333333,3.0
214,Twente,Vitesse,11,7,1.3333333333333333,3.0,1.6666666666666667,0.3333333333333333
215,Willem II,Ajax,8,2,1.3333333333333333,1.0,2.333333333333333,1.3333333333333333
216,Dordrecht,Go Ahead Eagles,18,15,0.3333333333333333,3.0,0.6666666666666666,1.3333333333333333
217,AZ Alkmaar,Willem II,3,9,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667
218,Cambuur,Heracles,8,16,1.3333333333333333,1.0,1.0,0.6666666666666666
219,Twente,NAC Breda,11,17,1.3333333333333333,2.333333333333333,1.6666666666666667,1.6666666666666667
220,Vitesse,Zwolle,5,6,2.0,0.6666666666666666,1.0,2.0
221,Excelsior,Heerenveen,13,7,2.0,1.3333333333333333,1.3333333333333333,2.0
222,Groningen,Den Haag,10,14,1.0,1.6666666666666667,2.333333333333333,1.6666666666666667
223,PSV Eindhoven,Ajax,1,2,2.6666666666666665,1.6666666666666667,2.6666666666666665,1.3333333333333333
224,Utrecht,Feyenoord,12,4,2.333333333333333,0.6666666666666666,1.0,1.3333333333333333
225,Willem II,Twente,9,11,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.333333333333333
226,Den Haag,Heerenveen,14,7,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
227,Go Ahead Eagles,PSV Eindhoven,15,1,0.3333333333333333,2.333333333333333,2.333333333333333,1.0
228,Heracles,Vitesse,16,6,0.6666666666666666,1.0,1.6666666666666667,1.0
229,Zwolle,Cambuur,5,9,3.0,2.0,1.0,2.6666666666666665
230,Ajax,Excelsior,2,13,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333
231,Feyenoord,NAC Breda,3,17,2.0,0.6666666666666666,1.0,1.6666666666666667
232,Groningen,Dordrecht,8,18,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0
233,Utrecht,AZ Alkmaar,10,4,2.333333333333333,1.0,2.0,2.0
234,Vitesse,AZ Alkmaar,6,4,1.6666666666666667,1.0,2.0,2.0
235,Cambuur,Utrecht,8,12,1.6666666666666667,2.333333333333333,2.333333333333333,1.6666666666666667
236,Excelsior,Willem II,13,9,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0
237,NAC Breda,Go Ahead Eagles,17,16,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0
238,Twente,Zwolle,11,6,1.6666666666666667,1.0,2.333333333333333,1.6666666666666667
239,Den Haag,Heracles,14,15,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0
240,Dordrecht,Feyenoord,18,3,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333
241,Heerenveen,Ajax,7,2,0.6666666666666666,2.333333333333333,2.6666666666666665,0.6666666666666666
242,PSV Eindhoven,Groningen,1,10,2.0,1.3333333333333333,1.3333333333333333,1.0
243,Utrecht,NAC Breda,12,17,2.333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333
244,AZ Alkmaar,Cambuur,4,9,1.6666666666666667,3.333333333333333,1.6666666666666667,3.0
245,Go Ahead Eagles,Vitesse,17,5,0.0,2.0,2.0,0.6666666666666666
246,Heracles,Heerenveen,15,6,1.6666666666666667,2.0,2.0,1.6666666666666667
247,Willem II,Dordrecht,8,18,2.333333333333333,1.6666666666666667,0.6666666666666666,2.0
248,Ajax,Den Haag,2,14,2.0,0.3333333333333333,0.3333333333333333,1.6666666666666667
249,Feyenoord,PSV Eindhoven,3,1,2.333333333333333,0.6666666666666666,2.0,1.0
250,Groningen,Twente,10,11,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333
251,Zwolle,Excelsior,7,13,2.333333333333333,1.3333333333333333,1.0,1.6666666666666667
252,Dordrecht,Heracles,18,15,0.6666666666666666,2.0,1.6666666666666667,2.0
253,Heerenveen,NAC Breda,7,16,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0
254,Twente,PSV Eindhoven,11,1,1.3333333333333333,2.333333333333333,2.6666666666666665,1.0
255,Vitesse,Groningen,5,10,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667
256,Zwolle,Willem II,6,9,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333
257,AZ Alkmaar,Feyenoord,4,3,1.3333333333333333,2.6666666666666665,2.6666666666666665,1.0
258,Cambuur,Go Ahead Eagles,8,17,1.6666666666666667,1.0,0.0,1.3333333333333333
259,Excelsior,Den Haag,14,13,1.6666666666666667,2.333333333333333,1.3333333333333333,2.0
260,Utrecht,Ajax,12,2,1.6666666666666667,2.6666666666666665,2.0,0.6666666666666666
261,PSV Eindhoven,Zwolle,1,6,2.6666666666666665,1.0,0.6666666666666666,1.0
262,Excelsior,Vitesse,14,4,1.3333333333333333,2.333333333333333,2.0,0.6666666666666666
263,Heerenveen,AZ Alkmaar,6,5,3.0,1.0,1.6666666666666667,3.333333333333333
264,Heracles,Ajax,15,2,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333
265,NAC Breda,Dordrecht,16,18,2.0,1.6666666666666667,1.6666666666666667,2.333333333333333
266,Den Haag,Utrecht,12,13,1.6666666666666667,1.0,1.3333333333333333,2.333333333333333
267,Go Ahead Eagles,Twente,17,11,0.3333333333333333,2.0,1.6666666666666667,2.6666666666666665
