,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Celtic,Hearts,1,12,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333
1,Dundee,Ross County,7,5,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
2,Hibernian,Partick,2,10,,,0.6666666666666666,1.0
3,Kilmarnock,St Johnstone,8,6,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666
4,Aberdeen,Hamilton,3,11,1.0,1.3333333333333333,1.0,0.3333333333333333
5,Motherwell,Rangers,9,4,1.3333333333333333,1.0,1.6666666666666667,0.0
6,Partick,Celtic,10,1,0.6666666666666666,1.0,2.0,1.3333333333333333
7,Hamilton,Dundee,5,12,2.0,0.3333333333333333,0.0,2.0
8,Kilmarnock,Hearts,9,8,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0
9,Rangers,Hibernian,6,3,2.333333333333333,1.0,,
10,Ross County,Aberdeen,7,4,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667
11,St Johnstone,Motherwell,1,11,2.6666666666666665,1.0,1.6666666666666667,2.333333333333333
12,Aberdeen,Dundee,4,12,1.3333333333333333,1.6666666666666667,0.0,2.0
13,Hibernian,Hamilton,5,4,,,2.6666666666666665,0.3333333333333333
14,Kilmarnock,Celtic,10,1,0.0,1.0,1.6666666666666667,0.6666666666666666
15,Motherwell,Ross County,8,9,2.333333333333333,2.0,1.0,2.0
16,Rangers,Hearts,6,7,1.3333333333333333,1.0,0.3333333333333333,0.0
17,St Johnstone,Partick,2,11,2.0,1.0,0.0,1.3333333333333333
18,Celtic,St Johnstone,1,2,1.6666666666666667,0.6666666666666666,2.0,1.0
19,Kilmarnock,Hamilton,10,4,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.0
20,Motherwell,Hearts,7,8,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666
21,Partick,Aberdeen,12,1,1.0,2.0,2.6666666666666665,1.6666666666666667
22,Dundee,Hibernian,11,6,0.6666666666666666,2.0,1.6666666666666667,2.0
23,Ross County,Rangers,9,5,0.6666666666666666,2.333333333333333,1.6666666666666667,1.3333333333333333
24,Hamilton,Celtic,4,2,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333
25,Hearts,Aberdeen,8,2,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333
26,Motherwell,Kilmarnock,5,11,2.0,0.3333333333333333,0.6666666666666666,2.0
27,Rangers,Dundee,4,12,2.333333333333333,0.6666666666666666,1.0,2.333333333333333
28,Ross County,Partick,9,10,0.6666666666666666,2.0,1.3333333333333333,2.0
29,St Johnstone,Hibernian,3,6,1.0,0.6666666666666666,1.0,1.6666666666666667
30,Partick,Rangers,10,4,1.3333333333333333,2.0,2.333333333333333,0.6666666666666666
31,Aberdeen,Kilmarnock,2,12,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667
32,Celtic,Ross County,1,10,3.0,0.6666666666666666,0.6666666666666666,2.6666666666666665
33,Dundee,St Johnstone,9,4,1.6666666666666667,2.333333333333333,1.3333333333333333,1.6666666666666667
34,Hamilton,Hearts,8,7,1.3333333333333333,2.6666666666666665,1.0,1.0
35,Hibernian,Motherwell,6,5,1.3333333333333333,1.3333333333333333,2.0,1.0
36,Kilmarnock,Dundee,12,9,1.0,1.6666666666666667,1.6666666666666667,2.333333333333333
37,Partick,Hearts,11,7,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666
38,Rangers,Celtic,5,1,2.0,1.6666666666666667,3.333333333333333,0.3333333333333333
39,Ross County,Hibernian,10,4,0.3333333333333333,2.0,1.3333333333333333,1.0
40,St Johnstone,Hamilton,3,8,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665
41,Motherwell,Aberdeen,6,2,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
42,Hamilton,Rangers,8,5,1.0,2.6666666666666665,2.0,1.6666666666666667
43,Aberdeen,St Johnstone,2,4,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.333333333333333
44,Celtic,Hibernian,1,6,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.3333333333333333
45,Dundee,Hearts,8,7,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
46,Kilmarnock,Ross County,12,10,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667
47,Motherwell,Partick,5,11,1.6666666666666667,1.0,1.0,2.0
48,St Johnstone,Rangers,4,3,1.3333333333333333,2.333333333333333,2.0,1.6666666666666667
49,Celtic,Dundee,1,8,1.6666666666666667,0.6666666666666666,1.0,1.0
50,Hamilton,Motherwell,9,4,1.0,2.6666666666666665,1.6666666666666667,0.6666666666666666
51,Hibernian,Aberdeen,6,2,1.0,1.0,1.6666666666666667,0.0
52,Partick,Kilmarnock,12,11,0.3333333333333333,2.0,1.0,1.0
53,Ross County,Hearts,10,7,1.0,1.0,1.3333333333333333,1.3333333333333333
54,Hearts,St Johnstone,7,5,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.333333333333333
55,Partick,Dundee,11,9,0.6666666666666666,2.0,1.0,1.3333333333333333
56,Ross County,Hamilton,8,10,1.6666666666666667,1.0,1.0,2.6666666666666665
57,Hamilton,Partick,10,11,1.0,2.6666666666666665,0.6666666666666666,2.0
58,Hibernian,Hearts,5,6,1.6666666666666667,1.0,1.3333333333333333,1.0
59,St Johnstone,Ross County,7,8,0.0,2.333333333333333,1.6666666666666667,1.0
60,Aberdeen,Celtic,2,1,1.3333333333333333,1.0,1.3333333333333333,1.0
61,Dundee,Motherwell,10,4,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666
62,Rangers,Kilmarnock,3,12,2.333333333333333,0.3333333333333333,1.0,1.3333333333333333
