,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Celta,Malaga,15,6,,,1.0,0.6666666666666666
1,Mallorca,Espanol,4,13,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.6666666666666665
2,Sevilla,Getafe,5,14,2.0,2.0,0.3333333333333333,1.6666666666666667
3,Ath Bilbao,Betis,18,2,0.0,1.6666666666666667,1.6666666666666667,2.0
4,Barcelona,Sociedad,1,20,4.333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333
5,Levante,Ath Madrid,10,9,2.0,0.6666666666666666,1.6666666666666667,1.0
6,Real Madrid,Valencia,11,12,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
7,La Coruna,Osasuna,3,19,,,2.0,1.0
8,Vallecano,Granada,7,16,1.0,4.0,0.6666666666666666,2.0
9,Zaragoza,Valladolid,17,8,2.0,0.3333333333333333,,
10,Betis,Vallecano,2,7,1.6666666666666667,2.0,1.0,4.0
11,Espanol,Zaragoza,17,11,0.6666666666666666,2.333333333333333,2.0,0.6666666666666666
12,Malaga,Mallorca,8,6,1.0,1.0,1.0,1.6666666666666667
13,Sociedad,Celta,12,18,1.0,0.6666666666666666,,
14,Getafe,Real Madrid,10,14,0.6666666666666666,1.0,2.333333333333333,1.3333333333333333
15,Granada,Sevilla,15,7,0.6666666666666666,1.3333333333333333,2.333333333333333,1.3333333333333333
16,Osasuna,Barcelona,19,1,2.0,1.3333333333333333,2.6666666666666665,1.0
17,Valencia,La Coruna,13,5,1.3333333333333333,1.3333333333333333,,
18,Ath Madrid,Ath Bilbao,4,20,2.333333333333333,0.3333333333333333,0.0,2.333333333333333
19,Valladolid,Levante,2,16,,,1.0,1.0
20,Celta,Osasuna,18,19,,,2.0,1.3333333333333333
21,La Coruna,Getafe,7,10,,,1.0,1.3333333333333333
22,Mallorca,Sociedad,3,16,1.0,1.6666666666666667,1.0,0.6666666666666666
23,Zaragoza,Malaga,14,4,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
24,Ath Bilbao,Valladolid,15,6,0.6666666666666666,2.333333333333333,,
25,Barcelona,Valencia,1,17,1.6666666666666667,1.0,1.0,1.6666666666666667
26,Levante,Espanol,11,19,2.0,1.3333333333333333,1.3333333333333333,2.0
27,Real Madrid,Granada,9,18,2.6666666666666665,1.0,0.3333333333333333,1.6666666666666667
28,Vallecano,Sevilla,5,8,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
29,Getafe,Barcelona,10,1,1.0,1.3333333333333333,1.6666666666666667,1.0
30,Malaga,Levante,4,11,1.0,0.3333333333333333,2.0,1.3333333333333333
31,Sevilla,Real Madrid,5,12,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0
32,Valencia,Celta,11,16,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333
33,Ath Madrid,Vallecano,2,6,4.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
34,Espanol,Ath Bilbao,19,15,2.0,2.6666666666666665,1.6666666666666667,2.333333333333333
35,Granada,La Coruna,18,7,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667
36,Osasuna,Mallorca,20,4,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666
37,Sociedad,Zaragoza,10,17,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
38,Valladolid,Betis,9,8,0.6666666666666666,1.0,1.3333333333333333,2.0
39,Barcelona,Granada,1,18,2.333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667
40,Betis,Espanol,8,19,1.3333333333333333,2.0,2.0,2.6666666666666665
41,Celta,Getafe,11,17,1.6666666666666667,1.0,1.0,2.333333333333333
42,Zaragoza,Osasuna,12,20,1.0,1.3333333333333333,0.6666666666666666,2.0
