,Bayern Munich scored,Bayern Munich received,FC Koln scored,FC Koln received,Wolfsburg scored,Wolfsburg received,M'gladbach scored,M'gladbach received,Dortmund scored,Dortmund received,Hertha scored,Hertha received,Ein Frankfurt scored,Ein Frankfurt received,Hoffenheim scored,Hoffenheim received,Ingolstadt scored,Ingolstadt received,Hamburg scored,Hamburg received,Mainz scored,Mainz received,Leverkusen scored,Leverkusen received,Schalke 04 scored,Schalke 04 received,Augsburg scored,Augsburg received,Darmstadt scored,Darmstadt received,Werder Bremen scored,Werder Bremen received,RB Leipzig scored,RB Leipzig received,Freiburg scored,Freiburg received
10,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,3.3333333333333335,2.3333333333333335,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,2.0,1.0,2.6666666666666665,2.6666666666666665,1.0,1.6666666666666667,2.6666666666666665
11,1.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.0,3.0,2.0,2.3333333333333335,2.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,1.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,3.3333333333333335,1.3333333333333333,1.0,3.6666666666666665
12,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,2.0,1.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,1.0,1.0,1.0,2.0,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,1.3333333333333333,3.0
13,3.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.6666666666666667,1.0,2.0,1.0,1.0,1.6666666666666667
14,3.0,0.3333333333333333,0.6666666666666666,2.0,1.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666
15,3.0,0.0,1.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
16,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333
17,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.0,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333
18,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,2.3333333333333335,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,2.0
19,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.0,2.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,3.0,1.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667
20,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0
21,3.6666666666666665,0.3333333333333333,1.0,2.0,1.0,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,1.0,0.0,2.3333333333333335,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,3.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.0,1.3333333333333333,0.6666666666666666,1.0,2.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0
22,4.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,4.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,2.0,2.6666666666666665,1.0,1.3333333333333333,2.3333333333333335,1.0,3.3333333333333335,1.0,1.0,1.6666666666666667,3.0,1.3333333333333333,2.0,1.6666666666666667,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0
23,4.666666666666667,0.0,1.0,2.6666666666666665,1.0,1.0,2.3333333333333335,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.3333333333333333,3.0,1.0,3.0,1.3333333333333333,1.0,1.0,3.0,2.0,1.6666666666666667,1.3333333333333333,2.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667
24,2.3333333333333335,0.0,2.0,2.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.6666666666666665,2.0,1.3333333333333333,1.0,2.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0
25,3.3333333333333335,0.0,2.3333333333333335,2.0,1.6666666666666667,1.0,0.3333333333333333,1.0,1.0,1.0,1.6666666666666667,2.6666666666666665,0.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,2.0,3.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335
26,2.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,2.6666666666666665,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,3.3333333333333335,0.0,2.3333333333333335,3.6666666666666665,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0
27,3.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,3.6666666666666665,0.6666666666666666,3.0,3.3333333333333335,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.6666666666666667
28,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,2.0,2.3333333333333335,1.6666666666666667,2.0,2.3333333333333335,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,2.0,1.3333333333333333,2.0,2.3333333333333335,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333
29,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.3333333333333335,1.0,0.3333333333333333,2.0,2.0,2.3333333333333335,2.0,1.6666666666666667,3.0,1.3333333333333333,1.6666666666666667,1.0,1.0,0.3333333333333333,1.0,2.0,1.3333333333333333,1.0,2.0,2.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.0,0.3333333333333333,1.0,1.6666666666666667
30,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,1.0,2.3333333333333335,2.3333333333333335,3.0,2.0,1.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.6666666666666665
31,3.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,2.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,3.0,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333
32,4.0,1.3333333333333333,2.0,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,2.3333333333333335,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,1.0,1.0,2.6666666666666665,3.0,2.6666666666666665,2.0,1.0,1.3333333333333333
33,3.3333333333333335,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667,3.3333333333333335,1.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,3.0,4.333333333333333,3.3333333333333335,2.6666666666666665,1.3333333333333333,1.6666666666666667
