,Dundee scored,Dundee received,Partick scored,Partick received,Celtic scored,Celtic received,Motherwell scored,Motherwell received,Hamilton scored,Hamilton received,Aberdeen scored,Aberdeen received,St Johnstone scored,St Johnstone received,Hearts scored,Hearts received,Kilmarnock scored,Kilmarnock received,Ross County scored,Ross County received,Inverness C scored,Inverness C received,Rangers scored,Rangers received
15,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.6666666666666667,1.0,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.6666666666666666
16,0.6666666666666666,1.0,1.0,2.3333333333333335,3.0,1.3333333333333333,1.0,2.3333333333333335,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666,2.0,2.0,0.6666666666666666
17,0.3333333333333333,1.3333333333333333,1.0,2.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666
18,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,2.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333
19,1.3333333333333333,2.0,2.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.0,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,1.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
20,2.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.0,2.0,1.0,1.0
21,1.0,1.6666666666666667,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.0,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.0
22,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,2.0
23,1.0,2.0,0.0,1.0,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667
24,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,2.0,1.0,2.3333333333333335
25,3.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667
26,2.3333333333333335,1.0,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,2.0,1.6666666666666667,2.0
27,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,1.0,1.0,2.0,1.6666666666666667,1.6666666666666667
28,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,2.0,2.6666666666666665,1.0
29,0.3333333333333333,3.6666666666666665,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,3.3333333333333335,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.0,2.0,0.6666666666666666
30,0.6666666666666666,3.6666666666666665,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,3.3333333333333335,0.0,1.0,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333
31,0.3333333333333333,3.3333333333333335,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333
32,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.0
