,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Kilmarnock,Motherwell,10,4,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333
1,Partick,Inverness C,2,12,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666
2,Rangers,Hamilton,6,5,,,1.0,2.0
3,Ross County,Dundee,11,1,1.0,2.6666666666666665,2.6666666666666665,2.0
4,Hearts,Celtic,9,3,1.0,2.333333333333333,2.0,0.6666666666666666
5,St Johnstone,Aberdeen,8,7,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333
6,Aberdeen,Hearts,7,9,1.6666666666666667,1.3333333333333333,1.0,2.333333333333333
7,Dundee,Rangers,4,2,2.333333333333333,2.0,,
8,Hamilton,Kilmarnock,10,6,1.0,2.0,1.6666666666666667,0.3333333333333333
9,Inverness C,Ross County,12,8,1.6666666666666667,1.6666666666666667,2.0,2.333333333333333
10,Motherwell,St Johnstone,7,3,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667
11,Dundee,Hamilton,4,10,2.333333333333333,2.0,1.0,2.0
12,Aberdeen,Partick,9,5,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
13,Hearts,Inverness C,5,12,2.333333333333333,0.6666666666666666,1.6666666666666667,2.6666666666666665
14,Rangers,Motherwell,2,9,,,1.0,2.0
15,Ross County,Kilmarnock,3,10,2.0,0.6666666666666666,1.6666666666666667,1.0
16,St Johnstone,Celtic,7,1,1.3333333333333333,2.6666666666666665,2.333333333333333,1.0
17,Kilmarnock,Rangers,10,2,1.6666666666666667,1.0,,
18,Celtic,Aberdeen,1,4,2.333333333333333,1.0,1.0,1.0
19,Hamilton,Ross County,6,4,1.0,1.0,1.6666666666666667,1.0
20,Inverness C,St Johnstone,12,9,1.6666666666666667,3.0,1.6666666666666667,2.333333333333333
21,Motherwell,Dundee,8,5,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0
22,Partick,Hearts,11,3,0.6666666666666666,1.6666666666666667,2.333333333333333,0.6666666666666666
23,Aberdeen,Inverness C,7,12,1.0,1.6666666666666667,1.6666666666666667,3.0
24,Celtic,Rangers,1,2,3.0,1.0,1.6666666666666667,1.0
25,Dundee,Kilmarnock,6,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333
26,Hearts,Hamilton,2,9,3.333333333333333,1.0,1.0,1.3333333333333333
27,Partick,St Johnstone,12,5,0.6666666666666666,2.0,1.6666666666666667,2.0
28,Ross County,Motherwell,4,8,1.0,0.6666666666666666,0.6666666666666666,1.0
29,Kilmarnock,Partick,10,12,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0
30,Motherwell,Hamilton,8,9,0.6666666666666666,1.0,1.0,1.3333333333333333
31,Rangers,Ross County,5,7,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666
32,St Johnstone,Hearts,3,2,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0
33,Dundee,Aberdeen,8,4,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0
34,Inverness C,Celtic,11,1,1.6666666666666667,1.3333333333333333,3.6666666666666665,1.3333333333333333
35,Celtic,Kilmarnock,1,9,3.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333
36,Hearts,Ross County,2,7,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666
37,Inverness C,Dundee,8,9,2.0,1.3333333333333333,1.0,2.333333333333333
38,Partick,Motherwell,12,5,1.0,1.6666666666666667,2.0,1.3333333333333333
39,Aberdeen,Rangers,2,7,2.0,1.0,0.6666666666666666,2.333333333333333
40,Hamilton,St Johnstone,10,4,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333
41,Motherwell,Hearts,5,3,2.0,1.3333333333333333,1.0,0.6666666666666666
42,Dundee,Celtic,9,1,1.0,2.333333333333333,4.333333333333333,1.3333333333333333
43,Hamilton,Inverness C,9,8,1.3333333333333333,2.0,2.0,1.3333333333333333
44,Kilmarnock,Aberdeen,11,2,1.0,4.0,3.0,0.6666666666666666
45,Rangers,Partick,5,12,1.0,0.6666666666666666,1.0,1.6666666666666667
46,Ross County,St Johnstone,7,4,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333
47,Inverness C,Rangers,8,5,2.0,1.3333333333333333,1.0,0.6666666666666666
48,Aberdeen,Ross County,2,7,3.0,0.6666666666666666,0.0,0.6666666666666666
49,Celtic,Motherwell,1,6,3.0,0.3333333333333333,0.6666666666666666,2.0
50,Hearts,Dundee,3,12,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.0
51,Partick,Hamilton,11,10,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
52,St Johnstone,Kilmarnock,5,9,1.0,0.6666666666666666,0.6666666666666666,3.333333333333333
53,Inverness C,Kilmarnock,7,9,1.3333333333333333,1.0,0.6666666666666666,3.333333333333333
54,Partick,Ross County,11,8,1.0,1.6666666666666667,0.0,2.0
55,St Johnstone,Dundee,4,12,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667
56,Hamilton,Aberdeen,10,2,1.0,1.3333333333333333,5.0,0.6666666666666666
57,Dundee,Partick,12,11,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667
58,Kilmarnock,Hearts,8,3,0.6666666666666666,1.6666666666666667,2.333333333333333,0.3333333333333333
59,Motherwell,Inverness C,9,6,1.0,4.0,0.6666666666666666,1.0
