,Man City scored,Man City received,Man United scored,Man United received,Aston Villa scored,Aston Villa received,Chelsea scored,Chelsea received,West Ham scored,West Ham received,Fulham scored,Fulham received,Liverpool scored,Liverpool received,Southampton scored,Southampton received,Tottenham scored,Tottenham received,Everton scored,Everton received,Norwich scored,Norwich received,Stoke scored,Stoke received,Sunderland scored,Sunderland received,West Brom scored,West Brom received,Arsenal scored,Arsenal received,Swansea scored,Swansea received,Newcastle scored,Newcastle received,Crystal Palace scored,Crystal Palace received,Cardiff scored,Cardiff received,Hull scored,Hull received
0,1.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,4.0,2.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,,,,,,
1,2.0,2.0,2.3333333333333335,2.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,3.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,,,,,,
2,2.0,2.0,1.6666666666666667,2.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,
3,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.0
4,2.0,0.3333333333333333,1.0,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,3.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667
5,2.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,0.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,2.0,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,2.0,2.3333333333333335,0.0,2.0,1.0,1.0,1.6666666666666667,1.0
6,3.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.0,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
7,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,2.6666666666666665,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,2.0,2.0,1.0,2.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,3.0,1.0,0.6666666666666666,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,2.0,2.0,0.6666666666666666,3.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666
8,2.3333333333333335,1.3333333333333333,2.0,1.3333333333333333,0.0,1.3333333333333333,3.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,3.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,3.0,0.6666666666666666,2.0,0.3333333333333333,1.0
9,3.6666666666666665,1.0,2.3333333333333335,1.3333333333333333,0.0,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2.0,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,3.6666666666666665,1.0,1.3333333333333333,0.6666666666666666,2.0,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0
10,2.6666666666666665,1.0,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,3.0,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,2.6666666666666665,2.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667
11,4.333333333333333,0.3333333333333333,2.0,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,3.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335,1.0,1.0,1.3333333333333333,3.3333333333333335,2.0,1.3333333333333333,0.3333333333333333,1.0,2.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667
12,3.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,2.0,0.3333333333333333,3.0,2.6666666666666665,2.0,1.6666666666666667,2.0,0.6666666666666666,3.0,2.3333333333333335,1.0,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.0
13,4.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,3.0,2.3333333333333335,1.0,2.6666666666666665,1.3333333333333333,3.0,2.6666666666666665,1.0,1.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,2.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333
14,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,3.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.0,1.3333333333333333,2.0,1.0,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
15,3.3333333333333335,2.0,1.0,0.6666666666666666,1.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,4.666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,2.0,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0
16,3.6666666666666665,2.0,2.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.6666666666666665,4.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.0,1.0,0.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666
17,4.0,2.0,3.0,1.0,0.3333333333333333,2.0,1.0,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,3.0,3.0,1.0,2.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,1.0,0.6666666666666666,1.0,1.0,2.0,0.3333333333333333,0.0,0.6666666666666666,1.0,2.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,1.0,1.3333333333333333
18,2.3333333333333335,1.0,2.3333333333333335,1.0,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,3.6666666666666665,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,1.0,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,3.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,3.0,1.3333333333333333
19,2.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,3.0,1.0,1.0,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.6666666666666665,1.6666666666666667
20,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.0,2.3333333333333335,0.3333333333333333,2.0,1.6666666666666667,1.0,3.6666666666666665,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,2.0,0.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333
