,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Lyon,Valenciennes,Marseille,Monaco,Rennes,St Etienne,Lille,Bastia,Evian Thonon Gaillard,Sochaux,Montpellier,Paris SG,Reims,Ajaccio,Lorient,Guingamp,Bordeaux,Nantes,Toulouse,Nice
1,Lyon,Monaco,Marseille,St Etienne,Bastia,Valenciennes,Reims,Rennes,Lorient,Lille,Nice,Paris SG,Ajaccio,Sochaux,Evian Thonon Gaillard,Bordeaux,Montpellier,Toulouse,Guingamp,Nantes
2,Marseille,Monaco,Lyon,Rennes,Reims,Lille,St Etienne,Bastia,Paris SG,Bordeaux,Montpellier,Nice,Valenciennes,Guingamp,Lorient,Ajaccio,Toulouse,Sochaux,Evian Thonon Gaillard,Nantes
3,Monaco,Marseille,St Etienne,Bastia,Paris SG,Rennes,Reims,Lille,Lyon,Lorient,Montpellier,Nice,Evian Thonon Gaillard,Bordeaux,Valenciennes,Ajaccio,Guingamp,Sochaux,Toulouse,Nantes
4,Monaco,St Etienne,Paris SG,Marseille,Bastia,Rennes,Reims,Nice,Lyon,Evian Thonon Gaillard,Lille,Montpellier,Lorient,Guingamp,Nantes,Bordeaux,Ajaccio,Valenciennes,Toulouse,Sochaux
5,Monaco,Paris SG,St Etienne,Marseille,Nice,Rennes,Bastia,Lyon,Lille,Reims,Evian Thonon Gaillard,Montpellier,Lorient,Toulouse,Guingamp,Bordeaux,Nantes,Ajaccio,Valenciennes,Sochaux
6,Monaco,Paris SG,Marseille,Lille,Rennes,St Etienne,Nice,Bastia,Lyon,Reims,Toulouse,Guingamp,Montpellier,Evian Thonon Gaillard,Lorient,Nantes,Ajaccio,Bordeaux,Valenciennes,Sochaux
7,Monaco,Paris SG,Marseille,Lille,Nice,St Etienne,Rennes,Bastia,Lyon,Reims,Nantes,Montpellier,Evian Thonon Gaillard,Toulouse,Guingamp,Ajaccio,Bordeaux,Lorient,Sochaux,Valenciennes
8,Monaco,Paris SG,Lille,Marseille,Bastia,Nice,Nantes,St Etienne,Montpellier,Reims,Rennes,Toulouse,Guingamp,Lyon,Bordeaux,Evian Thonon Gaillard,Ajaccio,Lorient,Sochaux,Valenciennes
9,Paris SG,Monaco,Lille,Marseille,Nice,Nantes,St Etienne,Bastia,Toulouse,Guingamp,Rennes,Montpellier,Lyon,Reims,Bordeaux,Evian Thonon Gaillard,Ajaccio,Lorient,Sochaux,Valenciennes
