,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,21/08/15,Malaga,Sevilla,75,79,75,80,76,80,0.29208604316925524,0.2809015996900202,0.4270123571407247,X,3.265,3.3949999999999996,2.233333333333333
1,22/08/15,Ath Madrid,Las Palmas,81,73,81,70,80,71,0.777133735184044,0.15508867907153023,0.0677775857444259,1,1.2233333333333332,6.13,14.026666666666666
2,22/08/15,Espanol,Getafe,76,73,74,74,75,75,0.4917857764628974,0.2837789694201907,0.2244352541169119,1,1.9349999999999998,3.3533333333333335,4.239999999999999
3,22/08/15,La Coruna,Sociedad,79,77,74,76,74,77,0.36780968834886035,0.30077622692236444,0.33141408472877526,X,2.58,3.155,2.8633333333333333
4,22/08/15,Vallecano,Valencia,75,79,74,79,75,80,0.26319978834254604,0.27265833368307835,0.46414187797437567,X,3.6033333333333335,3.4783333333333335,2.0433333333333334
5,23/08/15,Ath Bilbao,Barcelona,78,91,78,82,78,85,0.1492475508420475,0.22668564093754415,0.6240668082204084,2,6.376666666666666,4.198333333333333,1.5250000000000001
6,23/08/15,Betis,Villarreal,77,79,75,79,75,79,0.34121616587946707,0.29277189541509824,0.36601193870543475,X,2.78,3.24,2.591666666666667
7,23/08/15,Levante,Celta,76,77,73,76,75,76,0.2769807894894612,0.29097114569326554,0.4320480648172732,2,3.431666666666666,3.266666666666667,2.1999999999999997
8,23/08/15,Sp Gijon,Real Madrid,73,86,73,83,74,86,0.07441217870461897,0.1533973969630528,0.7721904243323282,X,12.746666666666668,6.183333333333334,1.2283333333333333
9,24/08/15,Granada,Eibar,73,74,74,72,73,73,0.49056401714825404,0.2942374711907737,0.21519851166097223,2,1.9433333333333331,3.24,4.43
10,28/08/15,Villarreal,Espanol,79,76,79,74,79,75,0.6048633999744365,0.24701638417279276,0.14812021585277077,1,1.5750000000000002,3.856666666666667,6.4316666666666675
11,29/08/15,Barcelona,Malaga,91,75,82,75,85,76,0.8401349099121856,0.11223871308777572,0.04762637700003861,1,1.13,8.458333333333334,19.933333333333334
12,29/08/15,Celta,Vallecano,77,75,76,74,76,75,0.6039271330117628,0.2332510698225013,0.16282179716573575,1,1.5700000000000003,4.065,5.823333333333333
13,29/08/15,Real Madrid,Betis,86,77,83,75,86,75,0.850444753845637,0.10378833972250943,0.04576690643185356,1,1.1166666666666667,9.15,20.75
14,29/08/15,Sociedad,Sp Gijon,77,73,76,73,77,74,0.509430037748031,0.2790445236007733,0.21152543865119572,X,1.873333333333333,3.42,4.511666666666667
15,30/08/15,Eibar,Ath Bilbao,74,78,72,78,73,78,0.2479975259891651,0.3001392652400252,0.45186320877080954,1,3.856666666666667,3.186666666666666,2.1166666666666667
16,30/08/15,Getafe,Granada,73,73,74,74,75,73,0.45792254253504716,0.2946323335690613,0.24744512389589138,2,2.0749999999999997,3.225,3.84
17,30/08/15,Las Palmas,Levante,73,76,70,73,71,75,0.49036935468721093,0.28699720052329203,0.22263344478949698,X,1.9333333333333336,3.303333333333333,4.258333333333333
18,30/08/15,Sevilla,Ath Madrid,79,81,80,81,80,80,0.3448535535645966,0.2953087019413626,0.3598377444940407,2,2.7616666666666667,3.225,2.6466666666666665
19,30/08/15,Valencia,La Coruna,79,79,79,74,80,74,0.6600999237465589,0.22097435238949736,0.11892572386394376,X,1.4349999999999998,4.286666666666666,7.965
20,11/09/15,Levante,Sevilla,76,79,73,80,75,80,0.20881910211783486,0.2613096702140607,0.5298712276681045,X,4.571666666666666,3.653333333333333,1.8016666666666667
21,12/09/15,Ath Madrid,Barcelona,81,91,81,82,80,85,0.2904100849143712,0.29055750120112983,0.419032413884499,2,3.285,3.283333333333333,2.276666666666667
22,12/09/15,Betis,Sociedad,77,77,75,76,75,77,0.40014830350385344,0.2894256803573142,0.31042601613883236,1,2.3700000000000006,3.276666666666667,3.0549999999999997
23,12/09/15,Espanol,Real Madrid,76,86,74,83,75,86,0.10483330470374395,0.18277079674837,0.7123958985478861,2,9.083333333333334,5.21,1.3366666666666667
24,12/09/15,Sp Gijon,Valencia,73,79,73,79,74,80,0.29230512063297487,0.29260461358444306,0.415090265782582,2,3.2566666666666664,3.2533333333333334,2.2933333333333334
25,13/09/15,Ath Bilbao,Getafe,78,73,78,74,78,75,0.5966222913025065,0.2525692245107385,0.15080848418675494,1,1.5966666666666667,3.771666666666667,6.316666666666667
26,13/09/15,Celta,Las Palmas,77,73,76,70,76,71,0.6256687357656411,0.23163488590184433,0.14269637833251464,X,1.5166666666666666,4.096666666666667,6.6499999999999995
