,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,12/08/11,Gil Vicente,Benfica,70,82,62,78,62,80,0.11838552442402778,0.2293719535715538,0.6522425220044183,X,7.75,4.000000000000001,1.406666666666667
1,13/08/11,Rio Ave,Sp Braga,73,76,67,72,65,76,0.3079117743882366,0.3003401733786898,0.3917480522330737,X,2.975,3.0500000000000003,2.3383333333333334
2,13/08/11,Sp Lisbon,Olhanense,79,70,77,67,77,69,0.664545719537928,0.21894669048350762,0.1165075899785644,X,1.3733333333333333,4.168333333333334,7.833333333333333
3,14/08/11,Feirense ,Nacional,66,86,64,83,64,86,0.3223622670654014,0.3045028616878168,0.37313487124678174,X,2.841666666666667,3.0083333333333333,2.4549999999999996
4,14/08/11,Guimaraes,Porto,72,81,70,78,73,80,0.13730492787954887,0.24628686615165718,0.616408205968794,2,6.666666666666667,3.716666666666667,1.485
5,14/08/11,Maritimo,Beira Mar,70,67,67,66,66,69,0.5079839949383629,0.2877242679992093,0.20429173706242773,X,1.7983333333333336,3.1749999999999994,4.471666666666667
6,14/08/11,Setubal,Pacos Ferreira,66,69,66,67,71,65,0.3673092767520272,0.3008917089009757,0.3317990143469972,1,2.4916666666666667,3.0416666666666665,2.758333333333334
7,15/08/11,Leiria,Academica,67,71,65,66,65,66,0.38031795525949025,0.30153780738431013,0.3181442373561997,2,2.405,3.033333333333333,2.875
8,19/08/11,Porto,Gil Vicente,81,70,78,62,80,62,0.7909414460060374,0.14560036167856497,0.06345819231539769,1,1.1566666666666665,6.283333333333334,14.416666666666666
9,20/08/11,Benfica,Feirense,82,66,78,64,80,64,0.767111611695408,0.1567099435320619,0.0761784447725301,1,1.1916666666666667,5.833333333333333,12.0
10,21/08/11,Academica,Rio Ave,71,73,66,67,66,65,0.40210249671484893,0.30749014454664914,0.290407358738502,1,2.275,2.975,3.1500000000000004
11,21/08/11,Beira Mar,Sp Lisbon,67,79,66,77,69,77,0.20285343195090272,0.2769256699814597,0.5202208980676375,X,4.505,3.2999999999999994,1.7566666666666668
12,21/08/11,Pacos Ferreira,Leiria,69,67,67,65,65,65,0.44495008021563764,0.29946231556747277,0.2555876042168896,1,2.0583333333333336,3.0583333333333336,3.5833333333333335
13,21/08/11,Sp Braga,Maritimo,76,70,72,67,76,66,0.5656548048908036,0.2654331747889534,0.16891202032024302,1,1.6150000000000002,3.4416666666666664,5.408333333333334
14,22/08/11,Olhanense,Setubal,70,66,67,66,69,71,0.41602528700515845,0.3009059610119503,0.28306875198289133,X,2.2,3.0416666666666665,3.233333333333333
15,27/08/11,Gil Vicente,Academica,70,71,62,66,62,66,0.3711474346407359,0.3056021773810627,0.32325038797820127,1,2.463333333333333,2.9916666666666667,2.8283333333333336
16,28/08/11,Feirense,Pacos Ferreira,66,69,64,67,64,65,0.3481505221341453,0.30501854078085955,0.34683093708499513,X,2.6283333333333334,3.0,2.638333333333333
17,28/08/11,Guimaraes,Beira Mar,72,67,70,66,73,69,0.507242651890074,0.28410844906381866,0.2086488990461073,2,1.801666666666667,3.216666666666667,4.38
18,28/08/11,Rio Ave,Olhanense,73,70,67,67,65,69,0.4344684169482713,0.29914218871848186,0.26638939433324665,2,2.1,3.0500000000000003,3.4250000000000003
19,28/08/11,Sp Lisbon,Maritimo,79,70,77,67,77,66,0.6386640585580292,0.23694160094555455,0.12439434049641618,2,1.4283333333333335,3.85,7.333333333333333
20,29/08/11,Nacional,Benfica,86,82,83,78,86,80,0.16456304319343146,0.2537013582565401,0.5817355985500283,2,5.55,3.6,1.57
21,29/08/11,Setubal,Sp Braga,66,76,66,72,71,76,0.2760949633079442,0.29509504680440485,0.42880998988765084,2,3.313333333333333,3.1,2.1333333333333333
22,04/09/11,Nacional,Guimaraes,86,72,83,70,86,73,0.427516986858897,0.298106439485393,0.27437657365571005,2,2.15,3.0833333333333335,3.3499999999999996
23,06/09/11,Leiria,Porto,67,81,65,78,65,80,0.0997194552334045,0.1962279083304919,0.7040526364361036,2,9.166666666666666,4.658333333333333,1.2983333333333333
24,09/09/11,Porto,Setubal,81,66,78,66,80,71,0.8021611933519212,0.14407444178634504,0.053764364861733645,1,1.145,6.375,17.083333333333332
25,10/09/11,Benfica,Guimaraes,82,72,78,70,80,73,0.7167895843816252,0.18805041907115894,0.09515999654721578,1,1.2833333333333334,4.891666666666667,9.666666666666666
26,10/09/11,Pacos Ferreira,Sp Lisbon,69,79,67,77,65,77,0.20526586192892407,0.28535667627328465,0.5093774617977912,2,4.483333333333333,3.225,1.8066666666666669
27,11/09/11,Beira Mar,Leiria,67,67,66,65,69,65,0.4246445087954359,0.29442019276483555,0.2809352984397286,2,2.1666666666666665,3.125,3.275
28,11/09/11,Maritimo,Rio Ave,70,73,67,67,66,65,0.4560286575836947,0.294290493694011,0.24968084872229437,1,2.0166666666666666,3.125,3.6833333333333336
29,11/09/11,Olhanense,Feirense,70,66,67,64,69,64,0.4824701916902886,0.28973538020666145,0.22779442810305,2,1.9066666666666665,3.1750000000000003,4.038333333333333
30,11/09/11,Sp Braga,Gil Vicente,76,70,72,62,76,62,0.6429458950204573,0.22740595626600577,0.12964814871353694,1,1.4283333333333335,4.038333333333333,7.083333333333333
31,12/09/11,Academica,Nacional,71,86,66,83,66,86,0.3828982742486013,0.30336513408787247,0.31373659166352624,1,2.396666666666667,3.0250000000000004,2.9250000000000003
32,16/09/11,Gil Vicente,Olhanense,70,70,62,67,62,69,0.423818506780338,0.2982853077611618,0.2778961854585001,X,2.158333333333333,3.066666666666667,3.2916666666666665
33,17/09/11,Nacional,Pacos Ferreira,86,69,83,67,86,65,0.4441805225653206,0.2933491686460807,0.26247030878859856,1,2.058333333333333,3.1166666666666667,3.483333333333333
34,18/09/11,Benfica,Academica,82,71,78,66,80,66,0.7672195340643021,0.16255037012519635,0.0702300958105015,1,1.19,5.616666666666667,13.0
35,18/09/11,Feirense,Porto,66,81,64,78,64,80,0.07458607638921497,0.16612353377597883,0.7592903898348061,X,12.25,5.5,1.2033333333333334
36,18/09/11,Leiria,Maritimo,67,70,65,67,65,66,0.33870692180025386,0.30148638094308305,0.35980669725666314,2,2.6999999999999997,3.033333333333333,2.5416666666666665
37,18/09/11,Setubal,Beira Mar,66,67,66,66,71,69,0.38024292789709263,0.303143947489229,0.31661312461367835,1,2.405,3.016666666666667,2.8883333333333336
38,19/09/11,Guimaraes,Sp Braga,72,76,70,72,73,76,0.31522606972824324,0.3018895821628175,0.38288434810893934,X,2.905,3.033333333333333,2.3916666666666666
39,19/09/11,Rio Ave,Sp Lisbon,73,79,67,77,65,77,0.21209268627565225,0.2862974381318857,0.5016098755924622,2,4.308333333333334,3.1916666666666664,1.8216666666666665
40,23/09/11,Porto,Benfica,81,82,78,78,80,80,0.506164772548289,0.26921561868383453,0.2246196087678765,X,1.821666666666667,3.4249999999999994,4.105
41,24/09/11,Sp Braga,Nacional,76,86,72,83,76,86,0.604239546436522,0.25169702486045464,0.1440634287030234,1,1.51,3.625,6.333333333333333
42,24/09/11,Sp Lisbon,Setubal,79,66,77,66,77,71,0.6860470831080749,0.21231631198702514,0.1016366049049,1,1.3333333333333333,4.308333333333334,9.0
43,25/09/11,Beira Mar,Rio Ave,67,73,66,67,69,65,0.3816929355174918,0.3026129074406633,0.3156941570418449,X,2.3916666666666666,3.016666666666667,2.891666666666666
44,25/09/11,Maritimo,Guimaraes,70,72,67,70,66,73,0.3980448601177351,0.3030418879791375,0.2989132519031275,1,2.2966666666666664,3.016666666666667,3.0583333333333336
45,25/09/11,Olhanense,Leiria,70,67,67,65,69,65,0.408977563521478,0.300290375407551,0.2907320610709711,1,2.2333333333333334,3.0416666666666665,3.141666666666667
46,25/09/11,Pacos Ferreira,Gil Vicente,69,70,67,62,65,62,0.39467216669718674,0.30099174031631604,0.30433609298649733,2,2.313333333333333,3.033333333333333,3.0
47,26/09/11,Academica,Feirense,71,66,66,64,66,64,0.4624463141589805,0.2948716820390059,0.24268200380201366,1,1.9766666666666666,3.1,3.766666666666667
48,30/09/11,Setubal,Rio Ave,66,73,66,67,71,65,0.39231660565188514,0.297145461423665,0.31053793292444987,1,2.3416666666666663,3.091666666666667,2.9583333333333335
49,01/10/11,Benfica,Pacos Ferreira,82,69,78,67,80,65,0.7890573252460743,0.1482664167599478,0.06267625799397795,1,1.1649999999999998,6.2,14.666666666666666
50,02/10/11,Academica,Porto,71,81,66,78,66,80,0.11229532524951304,0.2174889698508355,0.6702157048996514,2,8.166666666666666,4.216666666666667,1.3683333333333334
51,02/10/11,Feirense,Maritimo,66,70,64,67,64,66,0.3263450912960614,0.29974087189692594,0.3739140368070127,X,2.816666666666667,3.066666666666667,2.4583333333333335
