,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Galatasaray,Fenerbahce,Akhisar Belediyespor,Eskisehirspor,Besiktas,Gaziantepspor,Rizespor,Genclerbirligi,Buyuksehyr,Kasimpasa,Erciyesspor,Trabzonspor,Karabukspor,Konyaspor,Mersin Idman Yurdu,Bursaspor,Sivasspor,Balikesirspor
1,Galatasaray,Akhisar Belediyespor,Fenerbahce,Besiktas,Eskisehirspor,Gaziantepspor,Konyaspor,Bursaspor,Kasimpasa,Rizespor,Erciyesspor,Buyuksehyr,Trabzonspor,Genclerbirligi,Karabukspor,Mersin Idman Yurdu,Sivasspor,Balikesirspor
2,Akhisar Belediyespor,Fenerbahce,Besiktas,Kasimpasa,Genclerbirligi,Mersin Idman Yurdu,Konyaspor,Galatasaray,Eskisehirspor,Gaziantepspor,Buyuksehyr,Trabzonspor,Bursaspor,Balikesirspor,Erciyesspor,Rizespor,Sivasspor,Karabukspor
3,Akhisar Belediyespor,Besiktas,Genclerbirligi,Mersin Idman Yurdu,Galatasaray,Fenerbahce,Kasimpasa,Bursaspor,Konyaspor,Eskisehirspor,Gaziantepspor,Buyuksehyr,Trabzonspor,Erciyesspor,Balikesirspor,Rizespor,Sivasspor,Karabukspor
4,Besiktas,Mersin Idman Yurdu,Galatasaray,Fenerbahce,Akhisar Belediyespor,Kasimpasa,Buyuksehyr,Genclerbirligi,Bursaspor,Konyaspor,Rizespor,Eskisehirspor,Gaziantepspor,Sivasspor,Karabukspor,Trabzonspor,Erciyesspor,Balikesirspor
5,Besiktas,Galatasaray,Akhisar Belediyespor,Mersin Idman Yurdu,Fenerbahce,Kasimpasa,Buyuksehyr,Genclerbirligi,Gaziantepspor,Trabzonspor,Bursaspor,Konyaspor,Rizespor,Eskisehirspor,Sivasspor,Karabukspor,Erciyesspor,Balikesirspor
6,Besiktas,Mersin Idman Yurdu,Akhisar Belediyespor,Fenerbahce,Galatasaray,Kasimpasa,Buyuksehyr,Bursaspor,Rizespor,Gaziantepspor,Genclerbirligi,Trabzonspor,Erciyesspor,Karabukspor,Konyaspor,Eskisehirspor,Sivasspor,Balikesirspor
7,Fenerbahce,Galatasaray,Akhisar Belediyespor,Besiktas,Mersin Idman Yurdu,Bursaspor,Kasimpasa,Gaziantepspor,Buyuksehyr,Genclerbirligi,Rizespor,Trabzonspor,Konyaspor,Erciyesspor,Karabukspor,Eskisehirspor,Sivasspor,Balikesirspor
8,Fenerbahce,Galatasaray,Besiktas,Mersin Idman Yurdu,Gaziantepspor,Akhisar Belediyespor,Bursaspor,Kasimpasa,Genclerbirligi,Trabzonspor,Buyuksehyr,Rizespor,Erciyesspor,Konyaspor,Eskisehirspor,Karabukspor,Sivasspor,Balikesirspor
9,Besiktas,Fenerbahce,Galatasaray,Mersin Idman Yurdu,Trabzonspor,Akhisar Belediyespor,Bursaspor,Gaziantepspor,Buyuksehyr,Genclerbirligi,Kasimpasa,Konyaspor,Eskisehirspor,Rizespor,Erciyesspor,Sivasspor,Karabukspor,Balikesirspor
10,Besiktas,Galatasaray,Fenerbahce,Mersin Idman Yurdu,Trabzonspor,Kasimpasa,Akhisar Belediyespor,Bursaspor,Buyuksehyr,Gaziantepspor,Konyaspor,Genclerbirligi,Erciyesspor,Eskisehirspor,Rizespor,Sivasspor,Karabukspor,Balikesirspor
11,Besiktas,Galatasaray,Fenerbahce,Mersin Idman Yurdu,Bursaspor,Buyuksehyr,Trabzonspor,Konyaspor,Genclerbirligi,Akhisar Belediyespor,Kasimpasa,Gaziantepspor,Erciyesspor,Eskisehirspor,Karabukspor,Rizespor,Sivasspor,Balikesirspor
