,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Lyon,Lille,Marseille,Guingamp,Paris SG,Monaco,St Etienne,Montpellier,Angers,Bordeaux,Troyes,Rennes,Toulouse,Nice,Caen,Metz,Amiens,Dijon,Nantes,Strasbourg
1,Lyon,Paris SG,Monaco,Marseille,St Etienne,Angers,Bordeaux,Troyes,Lille,Toulouse,Montpellier,Guingamp,Strasbourg,Rennes,Nice,Caen,Metz,Amiens,Nantes,Dijon
2,Paris SG,Monaco,St Etienne,Lyon,Marseille,Bordeaux,Angers,Troyes,Montpellier,Strasbourg,Nice,Caen,Lille,Guingamp,Nantes,Toulouse,Rennes,Dijon,Metz,Amiens
3,Paris SG,Monaco,St Etienne,Lyon,Bordeaux,Marseille,Angers,Caen,Guingamp,Toulouse,Troyes,Montpellier,Lille,Strasbourg,Nantes,Dijon,Nice,Amiens,Rennes,Metz
4,Paris SG,Monaco,Lyon,St Etienne,Bordeaux,Caen,Angers,Nantes,Toulouse,Marseille,Nice,Guingamp,Amiens,Rennes,Troyes,Lille,Montpellier,Strasbourg,Dijon,Metz
5,Paris SG,Monaco,St Etienne,Bordeaux,Lyon,Marseille,Nantes,Nice,Caen,Guingamp,Angers,Montpellier,Toulouse,Amiens,Rennes,Troyes,Lille,Dijon,Strasbourg,Metz
6,Paris SG,Monaco,Bordeaux,St Etienne,Marseille,Nantes,Lyon,Caen,Nice,Guingamp,Angers,Troyes,Montpellier,Toulouse,Rennes,Amiens,Dijon,Lille,Strasbourg,Metz
7,Paris SG,Monaco,Marseille,Nantes,Caen,Bordeaux,St Etienne,Lyon,Troyes,Nice,Guingamp,Angers,Montpellier,Amiens,Toulouse,Rennes,Dijon,Strasbourg,Lille,Metz
8,Paris SG,Monaco,St Etienne,Marseille,Nantes,Lyon,Bordeaux,Caen,Guingamp,Angers,Montpellier,Troyes,Toulouse,Nice,Amiens,Rennes,Dijon,Strasbourg,Lille,Metz
9,Paris SG,Monaco,Nantes,Lyon,Marseille,St Etienne,Bordeaux,Montpellier,Caen,Toulouse,Guingamp,Angers,Amiens,Troyes,Nice,Rennes,Dijon,Strasbourg,Lille,Metz
10,Paris SG,Monaco,Lyon,Marseille,Nantes,St Etienne,Caen,Bordeaux,Montpellier,Toulouse,Guingamp,Angers,Amiens,Rennes,Dijon,Troyes,Nice,Strasbourg,Lille,Metz
11,Paris SG,Monaco,Lyon,Marseille,Nantes,St Etienne,Caen,Montpellier,Bordeaux,Rennes,Troyes,Toulouse,Amiens,Guingamp,Angers,Nice,Dijon,Strasbourg,Lille,Metz
12,Paris SG,Monaco,Lyon,Marseille,Nantes,Caen,St Etienne,Montpellier,Bordeaux,Toulouse,Rennes,Amiens,Dijon,Troyes,Guingamp,Angers,Nice,Strasbourg,Lille,Metz
13,Paris SG,Lyon,Monaco,Marseille,Nantes,Caen,Montpellier,St Etienne,Rennes,Amiens,Troyes,Dijon,Bordeaux,Toulouse,Guingamp,Angers,Strasbourg,Nice,Lille,Metz
14,Paris SG,Marseille,Lyon,Monaco,Nantes,Caen,Montpellier,Rennes,Amiens,Bordeaux,St Etienne,Dijon,Troyes,Nice,Toulouse,Guingamp,Strasbourg,Lille,Angers,Metz
