,Lyon scored,Lyon received,Lille scored,Lille received,Marseille scored,Marseille received,Guingamp scored,Guingamp received,Paris SG scored,Paris SG received,Monaco scored,Monaco received,St Etienne scored,St Etienne received,Montpellier scored,Montpellier received,Angers scored,Angers received,Bordeaux scored,Bordeaux received,Troyes scored,Troyes received,Rennes scored,Rennes received,Toulouse scored,Toulouse received,Nice scored,Nice received,Caen scored,Caen received,Metz scored,Metz received,Amiens scored,Amiens received,Dijon scored,Dijon received,Nantes scored,Nantes received,Strasbourg scored,Strasbourg received
0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,4.0
1,3.0,0.5,1.5,1.5,2.0,0.0,1.5,2.0,2.5,0.0,3.5,1.5,1.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.5,1.0,1.0,1.5,1.5,1.5,0.5,1.5,0.0,1.0,0.5,2.5,0.0,2.0,0.5,3.5,0.0,2.0,1.5,2.0
2,3.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,2.0,3.6666666666666665,0.6666666666666666,2.6666666666666665,1.0,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.0,2.3333333333333335,1.0,3.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
3,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,4.0,0.6666666666666666,3.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,2.0,2.6666666666666665,1.0,1.6666666666666667,1.0,0.3333333333333333,0.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0
4,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.0,3.3333333333333335,1.0,1.3333333333333333,4.666666666666667,1.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,2.0,1.6666666666666667,2.6666666666666665,2.0,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333
5,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.0,0.0,2.0
6,1.6666666666666667,2.0,0.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,1.0,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.0
7,2.0,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,2.0,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0
8,3.0,2.6666666666666665,0.6666666666666666,3.0,3.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,2.3333333333333335,1.3333333333333333,2.0,1.6666666666666667,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,2.6666666666666665,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0
9,3.6666666666666665,1.6666666666666667,0.6666666666666666,2.0,3.0,2.3333333333333335,1.3333333333333333,1.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667
