,AZ Alkmaar scored,AZ Alkmaar received,Vitesse scored,Vitesse received,PSV Eindhoven scored,PSV Eindhoven received,Graafschap scored,Graafschap received,Heerenveen scored,Heerenveen received,FC Emmen scored,FC Emmen received,VVV Venlo scored,VVV Venlo received,Ajax scored,Ajax received,For Sittard scored,For Sittard received,Heracles scored,Heracles received,Excelsior scored,Excelsior received,Zwolle scored,Zwolle received,Den Haag scored,Den Haag received,Willem II scored,Willem II received,Feyenoord scored,Feyenoord received,Groningen scored,Groningen received,Utrecht scored,Utrecht received,NAC Breda scored,NAC Breda received
10,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.6666666666666667,3.0,0.0,2.3333333333333335,1.0,2.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0,2.6666666666666665,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333
11,1.3333333333333333,1.0,1.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,4.0,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,5.0,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333
12,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.0,2.0,2.6666666666666665,4.0,0.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,4.0,1.3333333333333333,3.0,1.0,2.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.0,1.0,3.0,0.6666666666666666,0.6666666666666666,2.0
13,1.0,1.3333333333333333,2.0,1.0,2.6666666666666665,1.0,0.3333333333333333,3.6666666666666665,1.0,2.0,1.3333333333333333,1.0,2.0,2.6666666666666665,5.0,0.6666666666666666,2.0,2.0,1.3333333333333333,2.0,2.0,3.6666666666666665,2.0,2.0,1.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.0,3.0,1.6666666666666667,0.6666666666666666,3.3333333333333335
14,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.3333333333333335,0.6666666666666666,0.0,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.0,2.3333333333333335,1.0,2.0,4.0,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,3.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.6666666666666665,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,3.6666666666666665,1.3333333333333333,1.3333333333333333,3.0
15,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,3.6666666666666665,0.6666666666666666,0.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666,2.0,5.666666666666667,0.6666666666666666,1.0,2.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,3.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.6666666666666665,2.0,1.3333333333333333,2.0,1.3333333333333333,3.0,2.0,1.3333333333333333,2.0
16,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,4.333333333333333,0.3333333333333333,0.6666666666666666,3.3333333333333335,3.0,2.6666666666666665,1.0,2.3333333333333335,1.0,0.6666666666666666,5.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,3.6666666666666665,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.0,2.6666666666666665,2.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,2.0,1.0
17,2.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,3.0,1.0,2.3333333333333335,3.6666666666666665,2.6666666666666665,3.6666666666666665,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,1.0,2.6666666666666665,1.0,1.0,2.3333333333333335,2.0,1.3333333333333333,1.0,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333
18,2.0,1.0,2.0,2.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.6666666666666667,2.0,3.3333333333333335,1.6666666666666667,2.0,2.6666666666666665,1.6666666666666667,3.0,3.6666666666666665,1.0,2.0,1.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.0,3.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.6666666666666667
19,3.3333333333333335,0.0,2.0,2.0,3.0,1.0,2.6666666666666665,1.0,2.0,2.6666666666666665,1.6666666666666667,3.0,2.0,3.6666666666666665,4.0,3.3333333333333335,1.0,3.6666666666666665,0.0,2.3333333333333335,2.0,1.3333333333333333,3.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.3333333333333335,2.0,1.0,1.0,2.6666666666666665,0.3333333333333333,2.0
20,3.3333333333333335,0.0,1.3333333333333333,2.0,3.0,1.0,1.0,2.0,1.0,1.6666666666666667,2.0,3.0,1.3333333333333333,3.3333333333333335,2.6666666666666665,2.3333333333333335,2.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,3.6666666666666665,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.3333333333333335
21,3.6666666666666665,0.0,2.0,2.0,3.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.0,0.6666666666666666,3.3333333333333335,3.6666666666666665,0.3333333333333333,1.3333333333333333,4.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,2.0,2.0,0.0,3.6666666666666665
22,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.6666666666666666,2.0,3.6666666666666665,2.6666666666666665,0.0,1.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,2.6666666666666665
23,2.6666666666666665,1.3333333333333333,3.3333333333333335,1.0,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,2.0,0.3333333333333333,3.0,0.6666666666666666,2.3333333333333335,4.0,0.6666666666666666,1.3333333333333333,4.666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,2.0,1.0,2.0,2.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,3.0
24,1.6666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,1.3333333333333333,3.6666666666666665,2.0,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333,3.6666666666666665,0.6666666666666666,1.3333333333333333,4.0,1.0,2.0,0.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,3.0,2.3333333333333335,2.3333333333333335,2.0,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.0
25,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,2.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,2.0,0.6666666666666666,1.6666666666666667,3.0,1.6666666666666667,2.6666666666666665,0.0,1.6666666666666667,1.0,0.6666666666666666,1.0,1.6666666666666667,2.6666666666666665,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,0.3333333333333333,3.3333333333333335
26,0.6666666666666666,0.0,2.0,2.3333333333333335,1.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.6666666666666665,2.0,1.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,2.3333333333333335,3.0,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,2.3333333333333335
27,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.6666666666666665,2.0,1.0,1.3333333333333333,1.0,0.3333333333333333,2.0,1.0,3.6666666666666665,1.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,3.3333333333333335,2.3333333333333335,2.3333333333333335,2.0,0.6666666666666666,0.3333333333333333,4.333333333333333,1.3333333333333333,1.0,2.0
28,1.3333333333333333,1.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,3.3333333333333335,4.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.6666666666666665,1.0,2.6666666666666665,3.0,2.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,3.0,3.0,1.0,1.0
29,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,2.0,1.0,3.3333333333333335,5.0,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,2.0,1.0,3.0,1.6666666666666667,2.0,2.6666666666666665,0.6666666666666666,2.3333333333333335,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.0,0.3333333333333333,2.0,2.3333333333333335,1.0,1.0
30,1.3333333333333333,2.0,2.3333333333333335,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,3.6666666666666665,1.0,1.0,2.3333333333333335,1.3333333333333333,1.0,1.0,2.6666666666666665,2.0,2.0,3.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,1.3333333333333333
31,1.6666666666666667,2.0,2.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.0,2.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,3.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,3.3333333333333335,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,1.0,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335
32,1.6666666666666667,2.3333333333333335,3.0,2.0,3.0,0.6666666666666666,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,2.3333333333333335,2.0,3.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,2.0,2.0,2.0,1.3333333333333333,2.0,3.3333333333333335,2.0,1.0,3.3333333333333335,3.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0
33,1.6666666666666667,1.6666666666666667,3.6666666666666665,2.0,2.0,0.6666666666666666,1.0,3.3333333333333335,1.6666666666666667,2.0,1.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,4.0,1.3333333333333333,0.6666666666666666,3.0,2.0,3.3333333333333335,3.3333333333333335,3.0,1.6666666666666667,2.0,3.6666666666666665,1.0,1.3333333333333333,4.0,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333,2.0,2.0,0.3333333333333333,2.0
