,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Aberdeen,Celtic,9,9,0.6666666666666666,1.0,2.333333333333333,0.3333333333333333
1,Hibernian,St Mirren,9,9,1.6666666666666667,2.0,1.3333333333333333,1.0
2,Kilmarnock,Hamilton,9,9,1.3333333333333333,1.0,0.3333333333333333,2.0
3,Rangers,Falkirk,9,9,2.333333333333333,1.0,0.0,1.3333333333333333
4,St Johnstone,Motherwell,9,9,,,0.6666666666666666,2.0
5,Dundee United,Hearts,9,9,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666
6,Celtic,St Johnstone,9,9,2.333333333333333,0.3333333333333333,,
7,Falkirk,Hibernian,9,9,0.3333333333333333,2.0,2.0,1.6666666666666667
8,Hamilton,Aberdeen,9,9,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666
9,Motherwell,Kilmarnock,9,9,1.3333333333333333,2.0,1.3333333333333333,1.0
10,St Mirren,Dundee United,9,9,1.0,0.3333333333333333,0.3333333333333333,0.0
11,Hearts,Rangers,9,9,0.6666666666666666,1.0,2.6666666666666665,1.3333333333333333
12,Aberdeen,Motherwell,9,9,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0
13,Dundee United,Falkirk,9,9,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667
14,Kilmarnock,St Mirren,9,9,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333
15,Rangers,Hamilton,9,9,3.0,1.3333333333333333,0.6666666666666666,2.6666666666666665
16,Hibernian,Celtic,9,9,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.6666666666666666
17,St Johnstone,Hearts,9,9,,,1.0,1.3333333333333333
18,Celtic,Dundee United,9,9,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333
19,Motherwell,Rangers,4,1,1.0,0.3333333333333333,2.0,0.6666666666666666
20,St Mirren,St Johnstone,7,10,1.0,0.6666666666666666,1.6666666666666667,2.6666666666666665
