,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,15/08/09,Aberdeen,Celtic,72,74,69,75,67,76,0.18043638027713865,0.2555828257102058,0.5639807940126557,2,5.016666666666667,3.5416666666666665,1.6049999999999998
1,15/08/09,Hibernian,St Mirren,63,66,65,63,70,64,0.5096999316508127,0.2689802609602805,0.22131980738890686,1,1.7766666666666666,3.366666666666666,4.091666666666667
2,15/08/09,Kilmarnock,Hamilton,66,64,61,64,65,63,0.47857748236182074,0.2761866997446843,0.24523581789349502,1,1.89,3.275,3.688333333333334
3,15/08/09,Rangers,Falkirk,77,63,73,64,78,60,0.7550614005974113,0.16727514105542649,0.0776634583471623,1,1.2,5.416666666666667,11.666666666666666
4,15/08/09,St Johnstone,Motherwell,66,71,63,66,62,63,0.3621033947193255,0.28289327712447304,0.3550033281562015,X,2.5,3.1999999999999997,2.55
5,17/08/09,Dundee United,Hearts,67,68,67,70,67,72,0.40207532947527114,0.2819749063852551,0.31594976413947384,1,2.25,3.2083333333333335,2.8633333333333333
6,22/08/09,Celtic,St Johnstone,74,66,75,63,76,62,0.7825491538687275,0.1486843392350582,0.06876650689621443,1,1.1716666666666666,6.166666666666667,13.333333333333334
7,22/08/09,Falkirk,Hibernian,63,63,64,65,60,70,0.3539211235902083,0.28350270881902984,0.3625761675907619,2,2.583333333333333,3.225,2.521666666666667
8,22/08/09,Hamilton,Aberdeen,64,72,64,69,63,67,0.3376062068221786,0.28351942433387095,0.3788743688439504,2,2.7083333333333335,3.225,2.4133333333333336
9,22/08/09,Motherwell,Kilmarnock,71,66,66,61,63,65,0.4359062774779745,0.28458130032240825,0.27951242219961725,1,2.1,3.216666666666667,3.275
10,22/08/09,St Mirren,Dundee United,66,67,63,67,64,67,0.3125154180177556,0.2827136900109078,0.40477089197133664,X,2.9250000000000003,3.233333333333334,2.2583333333333333
11,23/08/09,Hearts,Rangers,68,77,70,73,72,78,0.18653960954255017,0.2655818169758341,0.5478785734816157,2,4.8999999999999995,3.4416666666666664,1.6683333333333332
