,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17,Paris SG,Marseille,Rennes,Lille,Nantes,Reims,Bordeaux,Lyon,Monaco,Angers,St Etienne,Montpellier,Strasbourg,Nice,Brest,Amiens,Dijon,Metz,Toulouse,Nimes
18,Paris SG,Marseille,Rennes,Lille,Nantes,Reims,Monaco,Angers,Montpellier,Strasbourg,Nice,Lyon,Bordeaux,St Etienne,Brest,Dijon,Amiens,Metz,Toulouse,Nimes
19,Paris SG,Marseille,Rennes,Nantes,Lille,Montpellier,Lyon,Monaco,Angers,Reims,Nice,Strasbourg,Bordeaux,Brest,St Etienne,Dijon,Metz,Amiens,Nimes,Toulouse
20,Paris SG,Marseille,Rennes,Montpellier,Lyon,Nantes,Lille,Strasbourg,Angers,Bordeaux,Monaco,Nice,Reims,Brest,St Etienne,Metz,Dijon,Amiens,Nimes,Toulouse
21,Paris SG,Marseille,Rennes,Lille,Montpellier,Lyon,Nantes,Nice,Reims,Bordeaux,Strasbourg,Angers,Monaco,Brest,St Etienne,Metz,Dijon,Amiens,Nimes,Toulouse
22,Paris SG,Marseille,Rennes,Lille,Montpellier,Lyon,Strasbourg,Nice,Reims,Monaco,Nantes,Bordeaux,Angers,Brest,St Etienne,Metz,Dijon,Nimes,Amiens,Toulouse
23,Paris SG,Marseille,Rennes,Lille,Montpellier,Strasbourg,Monaco,Bordeaux,Lyon,Nantes,Nice,Reims,Brest,Angers,St Etienne,Metz,Dijon,Nimes,Amiens,Toulouse
24,Paris SG,Marseille,Rennes,Lille,Monaco,Montpellier,Strasbourg,Nice,Reims,Bordeaux,Lyon,Nantes,Brest,Angers,Metz,St Etienne,Nimes,Dijon,Amiens,Toulouse
25,Paris SG,Marseille,Rennes,Lille,Monaco,Strasbourg,Lyon,Montpellier,Nantes,Nice,Reims,Bordeaux,Brest,Angers,St Etienne,Metz,Dijon,Nimes,Amiens,Toulouse
26,Paris SG,Marseille,Rennes,Lille,Lyon,Montpellier,Monaco,Strasbourg,Nice,Reims,Nantes,Bordeaux,Angers,Brest,Metz,St Etienne,Dijon,Nimes,Amiens,Toulouse
27,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
28,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
29,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
30,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
31,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
32,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
33,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
34,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
35,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
36,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
37,Paris SG,Marseille,Rennes,Lille,Nice,Reims,Lyon,Montpellier,Monaco,Strasbourg,Angers,Bordeaux,Nantes,Brest,Metz,Dijon,St Etienne,Nimes,Amiens,Toulouse
