,Lyon scored,Lyon received,Bordeaux scored,Bordeaux received,Sochaux scored,Sochaux received,Lille scored,Lille received,Nancy scored,Nancy received,Le Mans scored,Le Mans received,Lens scored,Lens received,Toulouse scored,Toulouse received,Auxerre scored,Auxerre received,Marseille scored,Marseille received,Paris SG scored,Paris SG received,St Etienne scored,St Etienne received,Rennes scored,Rennes received,Monaco scored,Monaco received,Troyes scored,Troyes received,Nice scored,Nice received,Nantes scored,Nantes received,Lorient scored,Lorient received,Valenciennes scored,Valenciennes received,Sedan scored,Sedan received
10,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,2.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,3.0
11,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,1.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.0
12,1.0,0.6666666666666666,1.3333333333333333,1.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.0,0.3333333333333333,2.0,1.0,2.3333333333333335
13,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,2.3333333333333335,1.0,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.0,2.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,1.6666666666666667
14,1.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.0,0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.0,2.0
15,1.0,0.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667
16,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.6666666666666667,0.3333333333333333,1.0,1.0,2.0
17,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.0,1.6666666666666667,0.0,0.0,0.0,0.6666666666666666,1.0,1.3333333333333333,0.0,2.0,1.0,1.3333333333333333
18,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,0.0,2.3333333333333335,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333
19,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,2.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
20,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667
21,0.6666666666666666,1.6666666666666667,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333
22,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.0,1.6666666666666667,1.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0
23,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,1.3333333333333333,3.0,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333,1.6666666666666667
24,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,2.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,1.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,2.0,2.0,2.0,2.0
25,2.0,1.3333333333333333,1.0,0.6666666666666666,2.0,2.0,0.6666666666666666,1.6666666666666667,1.0,2.0,1.0,2.0,1.6666666666666667,1.0,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,0.3333333333333333,1.0,2.0,0.0,1.6666666666666667,2.0,1.6666666666666667,2.0,1.6666666666666667
26,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,2.0,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,1.0,2.0,0.6666666666666666
27,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.0,0.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333
28,2.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,1.0,0.0,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666
29,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,2.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666
30,1.0,0.0,1.3333333333333333,0.3333333333333333,2.0,1.0,0.3333333333333333,2.6666666666666665,0.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,1.0,1.3333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0
31,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,2.0,0.0,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0
32,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333
33,1.0,0.3333333333333333,1.0,0.0,1.0,2.3333333333333335,1.0,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,0.0,0.6666666666666666,2.0,1.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.6666666666666667
34,1.0,0.6666666666666666,1.0,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,0.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667
35,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,1.0,2.0,2.0
36,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333
37,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2.0,2.0,1.6666666666666667,1.3333333333333333,0.0,2.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333
