,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Barcelona,Real Madrid,Huesca,Sevilla,Ath Bilbao,Sociedad,Levante,Ath Madrid,Girona,Valencia,Espanol,Valladolid,Celta,Leganes,Eibar,Vallecano,Getafe,Alaves,Betis,Villarreal
1,Real Madrid,Barcelona,Huesca,Ath Madrid,Sevilla,Espanol,Ath Bilbao,Sociedad,Celta,Getafe,Levante,Leganes,Girona,Valencia,Alaves,Betis,Villarreal,Valladolid,Eibar,Vallecano
2,Barcelona,Real Madrid,Celta,Ath Bilbao,Ath Madrid,Girona,Huesca,Getafe,Sevilla,Espanol,Sociedad,Alaves,Betis,Levante,Eibar,Valencia,Valladolid,Leganes,Vallecano,Villarreal
3,Barcelona,Real Madrid,Girona,Getafe,Espanol,Alaves,Celta,Ath Bilbao,Ath Madrid,Betis,Eibar,Vallecano,Huesca,Sevilla,Sociedad,Villarreal,Levante,Valencia,Valladolid,Leganes
4,Barcelona,Real Madrid,Alaves,Ath Madrid,Girona,Celta,Eibar,Getafe,Sevilla,Espanol,Ath Bilbao,Sociedad,Betis,Villarreal,Huesca,Vallecano,Valencia,Levante,Valladolid,Leganes
5,Barcelona,Real Madrid,Ath Madrid,Alaves,Sevilla,Espanol,Betis,Celta,Girona,Getafe,Sociedad,Villarreal,Eibar,Ath Bilbao,Valladolid,Vallecano,Valencia,Leganes,Huesca,Levante
6,Barcelona,Real Madrid,Sevilla,Ath Madrid,Betis,Espanol,Alaves,Celta,Girona,Getafe,Valladolid,Valencia,Ath Bilbao,Sociedad,Villarreal,Eibar,Levante,Vallecano,Huesca,Leganes
7,Sevilla,Barcelona,Ath Madrid,Real Madrid,Espanol,Alaves,Betis,Valladolid,Sociedad,Eibar,Levante,Celta,Girona,Valencia,Getafe,Ath Bilbao,Villarreal,Leganes,Vallecano,Huesca
8,Barcelona,Espanol,Alaves,Ath Madrid,Sevilla,Valladolid,Real Madrid,Levante,Getafe,Sociedad,Betis,Eibar,Girona,Valencia,Celta,Ath Bilbao,Villarreal,Leganes,Vallecano,Huesca
9,Barcelona,Alaves,Ath Madrid,Sevilla,Espanol,Levante,Valladolid,Getafe,Real Madrid,Girona,Celta,Sociedad,Betis,Eibar,Valencia,Ath Bilbao,Villarreal,Leganes,Vallecano,Huesca
10,Barcelona,Espanol,Ath Madrid,Sevilla,Alaves,Real Madrid,Levante,Girona,Getafe,Valladolid,Eibar,Celta,Sociedad,Betis,Valencia,Ath Bilbao,Villarreal,Leganes,Vallecano,Huesca
11,Barcelona,Ath Madrid,Sevilla,Alaves,Espanol,Real Madrid,Girona,Levante,Valladolid,Getafe,Sociedad,Betis,Eibar,Valencia,Celta,Villarreal,Leganes,Ath Bilbao,Vallecano,Huesca
12,Sevilla,Barcelona,Ath Madrid,Alaves,Espanol,Real Madrid,Girona,Sociedad,Eibar,Levante,Valencia,Getafe,Valladolid,Betis,Villarreal,Celta,Leganes,Ath Bilbao,Vallecano,Huesca
13,Barcelona,Sevilla,Ath Madrid,Alaves,Real Madrid,Girona,Espanol,Levante,Getafe,Sociedad,Betis,Eibar,Valencia,Valladolid,Celta,Leganes,Villarreal,Ath Bilbao,Vallecano,Huesca
14,Barcelona,Ath Madrid,Sevilla,Real Madrid,Alaves,Betis,Levante,Girona,Getafe,Espanol,Valladolid,Celta,Eibar,Sociedad,Valencia,Leganes,Ath Bilbao,Villarreal,Vallecano,Huesca
15,Barcelona,Ath Madrid,Sevilla,Real Madrid,Betis,Alaves,Getafe,Levante,Girona,Espanol,Celta,Eibar,Valladolid,Valencia,Sociedad,Leganes,Ath Bilbao,Villarreal,Vallecano,Huesca
16,Barcelona,Ath Madrid,Sevilla,Real Madrid,Alaves,Betis,Getafe,Girona,Valencia,Levante,Eibar,Espanol,Valladolid,Celta,Leganes,Sociedad,Ath Bilbao,Villarreal,Vallecano,Huesca
17,Barcelona,Ath Madrid,Sevilla,Alaves,Real Madrid,Betis,Getafe,Espanol,Girona,Levante,Eibar,Valencia,Sociedad,Valladolid,Celta,Leganes,Ath Bilbao,Villarreal,Vallecano,Huesca
18,Barcelona,Ath Madrid,Real Madrid,Sevilla,Alaves,Getafe,Betis,Sociedad,Girona,Espanol,Valencia,Levante,Leganes,Eibar,Ath Bilbao,Valladolid,Celta,Vallecano,Villarreal,Huesca
19,Barcelona,Ath Madrid,Real Madrid,Sevilla,Alaves,Getafe,Betis,Valencia,Sociedad,Levante,Eibar,Girona,Espanol,Ath Bilbao,Leganes,Valladolid,Celta,Vallecano,Villarreal,Huesca
20,Barcelona,Ath Madrid,Real Madrid,Sevilla,Alaves,Getafe,Valencia,Betis,Sociedad,Eibar,Ath Bilbao,Levante,Valladolid,Girona,Espanol,Leganes,Vallecano,Celta,Villarreal,Huesca
