,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Betis,Levante,19,7,0.0,3.0,3.0,0.0
1,Girona,Valladolid,9,12,0.0,0.0,0.0,0.0
2,Barcelona,Alaves,1,18,3.0,0.0,0.0,3.0
3,Celta,Espanol,13,11,1.0,1.0,1.0,1.0
4,Villarreal,Sociedad,20,6,1.0,2.0,2.0,1.0
5,Eibar,Huesca,15,3,1.0,2.0,2.0,1.0
6,Real Madrid,Getafe,2,17,2.0,0.0,0.0,2.0
7,Vallecano,Sevilla,16,4,1.0,4.0,4.0,1.0
8,Ath Bilbao,Leganes,5,14,2.0,1.0,1.0,2.0
9,Valencia,Ath Madrid,10,8,1.0,1.0,1.0,1.0
10,Getafe,Eibar,17,15,0.0,2.0,1.0,2.0
11,Leganes,Sociedad,12,8,1.5,2.0,2.0,1.5
12,Alaves,Betis,15,16,0.0,1.5,0.0,1.5
13,Ath Madrid,Vallecano,4,20,1.0,0.5,0.5,2.5
14,Valladolid,Barcelona,18,2,0.0,0.5,2.0,0.0
15,Espanol,Valencia,6,14,1.5,0.5,0.5,1.5
16,Girona,Real Madrid,13,1,0.5,2.0,3.0,0.5
17,Sevilla,Villarreal,5,17,2.0,0.5,0.5,1.0
18,Ath Bilbao,Huesca,7,3,2.0,1.5,2.0,1.5
19,Levante,Celta,11,9,2.0,1.0,1.5,1.0
20,Eibar,Sociedad,19,8,0.5,2.0,2.0,1.5
21,Getafe,Valladolid,8,17,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333
22,Villarreal,Girona,20,6,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333
23,Celta,Ath Madrid,3,5,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0
24,Real Madrid,Leganes,2,18,3.333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665
25,Alaves,Espanol,12,10,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0
26,Barcelona,Huesca,1,7,4.0,0.6666666666666666,2.0,3.6666666666666665
27,Betis,Sevilla,13,9,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666
28,Levante,Valencia,14,16,2.0,1.3333333333333333,1.0,1.6666666666666667
29,Huesca,Vallecano,7,19,2.0,3.6666666666666665,0.6666666666666666,2.0
30,Ath Bilbao,Real Madrid,4,2,1.6666666666666667,1.3333333333333333,3.333333333333333,0.6666666666666666
31,Ath Madrid,Eibar,9,11,0.6666666666666666,1.0,1.0,1.3333333333333333
32,Sociedad,Barcelona,15,1,1.3333333333333333,2.0,3.6666666666666665,1.0
33,Valencia,Betis,18,10,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0
34,Espanol,Levante,5,17,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667
35,Leganes,Villarreal,20,16,1.0,2.333333333333333,0.3333333333333333,0.3333333333333333
36,Sevilla,Getafe,14,4,0.0,1.0,1.3333333333333333,0.0
37,Valladolid,Alaves,19,6,0.0,0.6666666666666666,1.0,0.3333333333333333
38,Girona,Celta,3,7,1.6666666666666667,2.0,2.0,1.3333333333333333
39,Huesca,Sociedad,13,15,1.3333333333333333,3.6666666666666665,1.3333333333333333,2.0
40,Celta,Valladolid,7,19,2.0,1.3333333333333333,0.0,0.6666666666666666
41,Eibar,Leganes,7,20,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0
42,Getafe,Ath Madrid,8,4,0.6666666666666666,0.6666666666666666,1.0,1.0
43,Real Madrid,Espanol,2,10,2.0,0.6666666666666666,0.6666666666666666,1.0
44,Vallecano,Alaves,16,3,1.0,2.0,2.6666666666666665,0.6666666666666666
45,Barcelona,Girona,1,5,4.0,1.6666666666666667,2.0,1.3333333333333333
46,Betis,Ath Bilbao,13,11,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333
47,Levante,Sevilla,18,9,1.3333333333333333,3.0,2.0,1.6666666666666667
48,Villarreal,Valencia,14,17,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
49,Ath Madrid,Huesca,4,15,1.0,1.0,0.6666666666666666,3.333333333333333
50,Espanol,Eibar,10,7,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666
51,Sociedad,Vallecano,11,16,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.333333333333333
