,homeTeam,awayTeam,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,Bayern Munich,Dortmund,4,15,2.0,0.0,0.0,2.0
1,Hamburg,Bielefeld,10,7,1.0,1.0,1.0,1.0
2,Leverkusen,Aachen,2,17,3.0,0.0,0.0,3.0
3,Mainz,Bochum,6,13,2.0,1.0,1.0,2.0
4,M'gladbach,Cottbus,5,16,2.0,0.0,0.0,2.0
5,Schalke 04,Ein Frankfurt,9,8,1.0,1.0,1.0,1.0
6,Stuttgart,Nurnberg,18,1,0.0,3.0,3.0,0.0
7,Hannover,Werder Bremen,14,3,2.0,4.0,4.0,2.0
8,Wolfsburg,Hertha,12,11,0.0,0.0,0.0,0.0
9,Nurnberg,M'gladbach,1,5,3.0,0.0,2.0,0.0
10,Aachen,Schalke 04,17,6,0.0,2.0,1.0,0.5
11,Cottbus,Hamburg,14,10,1.0,2.0,1.5,1.5
12,Dortmund,Mainz,15,5,0.5,1.5,1.5,1.0
13,Ein Frankfurt,Wolfsburg,11,12,0.5,0.5,0.0,0.0
14,Hertha,Hannover,4,18,2.0,0.0,1.0,4.0
15,Werder Bremen,Leverkusen,2,7,3.0,1.5,2.0,1.0
16,Bielefeld,Stuttgart,13,9,1.5,2.0,1.5,2.5
17,Bochum,Bayern Munich,16,3,1.0,2.0,2.0,0.5
18,Schalke 04,Werder Bremen,6,2,1.0,0.5,3.0,1.5
19,Bayern Munich,Nurnberg,2,1,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0
20,Bochum,Cottbus,17,10,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333
21,Hannover,Aachen,18,14,0.6666666666666666,3.6666666666666665,1.0,1.3333333333333333
22,Leverkusen,Wolfsburg,8,13,1.6666666666666667,1.0,0.3333333333333333,0.3333333333333333
23,M'gladbach,Bielefeld,4,16,1.0,0.3333333333333333,1.0,1.6666666666666667
24,Stuttgart,Dortmund,15,9,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333
25,Hamburg,Hertha,11,6,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333
26,Mainz,Ein Frankfurt,7,12,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
27,Wolfsburg,Hannover,13,18,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.6666666666666665
28,Aachen,M'gladbach,8,10,2.333333333333333,1.0,1.0,1.6666666666666667
29,Bielefeld,Bayern Munich,14,3,1.3333333333333333,1.6666666666666667,1.0,1.0
30,Cottbus,Mainz,5,12,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333
31,Dortmund,Hamburg,4,15,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333
32,Nurnberg,Bochum,2,18,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333
33,Werder Bremen,Stuttgart,9,11,1.3333333333333333,2.0,2.333333333333333,2.333333333333333
34,Ein Frankfurt,Leverkusen,7,13,1.3333333333333333,0.6666666666666666,1.0,2.0
35,Hertha,Schalke 04,1,6,2.333333333333333,0.3333333333333333,1.0,0.6666666666666666
36,M'gladbach,Dortmund,10,4,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666
37,Bayern Munich,Aachen,1,11,1.0,1.0,2.6666666666666665,1.3333333333333333
38,Hamburg,Werder Bremen,14,8,0.6666666666666666,1.0,1.0,2.0
39,Hannover,Leverkusen,17,13,1.0,1.6666666666666667,1.0,1.6666666666666667
40,Mainz,Hertha,12,3,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
41,Schalke 04,Wolfsburg,2,18,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667
42,Stuttgart,Ein Frankfurt,10,7,1.6666666666666667,2.0,1.6666666666666667,1.0
43,Bochum,Bielefeld,16,15,1.0,1.0,1.0,1.3333333333333333
44,Cottbus,Nurnberg,6,4,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
45,Dortmund,Hannover,9,17,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667
46,Aachen,Bochum,6,18,2.333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333
47,Bielefeld,Cottbus,13,11,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
48,Ein Frankfurt,Hamburg,9,16,2.0,1.3333333333333333,1.0,1.3333333333333333
49,Nurnberg,Mainz,2,14,1.0,1.0,0.6666666666666666,1.3333333333333333
50,Werder Bremen,M'gladbach,3,7,2.0,1.3333333333333333,1.0,2.333333333333333
51,Wolfsburg,Bayern Munich,15,4,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333
52,Hertha,Stuttgart,1,12,1.6666666666666667,1.0,2.0,1.6666666666666667
53,Leverkusen,Schalke 04,8,5,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667
54,Mainz,Aachen,14,6,0.6666666666666666,1.3333333333333333,2.333333333333333,1.6666666666666667
55,Bayern Munich,Hertha,2,9,2.0,1.3333333333333333,1.6666666666666667,2.333333333333333
56,Bochum,Werder Bremen,18,1,1.0,3.0,3.333333333333333,0.3333333333333333
57,Hamburg,Schalke 04,17,3,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
58,Hannover,Ein Frankfurt,16,10,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
59,M'gladbach,Wolfsburg,5,15,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667
60,Stuttgart,Leverkusen,8,12,2.0,1.0,1.3333333333333333,1.6666666666666667
61,Cottbus,Dortmund,13,7,1.3333333333333333,2.333333333333333,1.6666666666666667,1.6666666666666667
62,Nurnberg,Bielefeld,6,11,1.0,1.0,1.6666666666666667,1.3333333333333333
63,Dortmund,Bochum,7,18,1.6666666666666667,1.6666666666666667,1.0,3.0
64,Aachen,Cottbus,6,11,2.0,1.3333333333333333,1.6666666666666667,2.333333333333333
65,Bielefeld,Mainz,10,15,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667
66,Hertha,M'gladbach,3,9,2.0,2.333333333333333,1.3333333333333333,2.0
67,Schalke 04,Hannover,2,17,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667
68,Werder Bremen,Bayern Munich,1,4,4.0,0.3333333333333333,1.6666666666666667,2.0
69,Wolfsburg,Stuttgart,16,8,1.0,1.3333333333333333,2.0,1.0
70,Ein Frankfurt,Nurnberg,12,5,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333
71,Leverkusen,Hamburg,14,13,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667
72,Mainz,Werder Bremen,15,1,0.6666666666666666,1.6666666666666667,4.0,0.3333333333333333
73,Bayern Munich,Ein Frankfurt,2,13,2.333333333333333,1.6666666666666667,1.0,1.6666666666666667
74,Bochum,Wolfsburg,18,14,0.3333333333333333,2.6666666666666665,1.0,1.3333333333333333
75,Cottbus,Hertha,6,8,2.0,1.3333333333333333,1.3333333333333333,2.333333333333333
76,Hamburg,Hannover,15,16,1.0,1.0,0.6666666666666666,1.0
77,M'gladbach,Leverkusen,11,12,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667
78,Nurnberg,Dortmund,7,9,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
79,Bielefeld,Aachen,5,10,2.333333333333333,0.6666666666666666,1.6666666666666667,2.6666666666666665
80,Stuttgart,Schalke 04,4,3,2.333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667
81,Hannover,Bochum,16,18,0.6666666666666666,1.0,0.3333333333333333,2.6666666666666665
82,Aachen,Stuttgart,13,2,1.3333333333333333,3.6666666666666665,2.6666666666666665,1.0
83,Dortmund,Bielefeld,8,6,1.0,1.0,2.333333333333333,0.6666666666666666
84,Hertha,Nurnberg,5,9,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
85,Leverkusen,Mainz,12,17,1.3333333333333333,1.0,0.6666666666666666,2.6666666666666665
86,Werder Bremen,Cottbus,1,7,3.333333333333333,1.0,1.6666666666666667,0.6666666666666666
87,Wolfsburg,Hamburg,11,15,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
88,Ein Frankfurt,M'gladbach,10,14,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667
89,Schalke 04,Bayern Munich,4,3,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667
90,Dortmund,Aachen,8,13,1.0,1.0,1.3333333333333333,3.6666666666666665
91,Mainz,Wolfsburg,17,8,1.0,3.0,1.3333333333333333,0.3333333333333333
92,Nurnberg,Werder Bremen,12,1,1.0,1.6666666666666667,3.0,1.0
93,Stuttgart,Hamburg,2,16,3.0,0.6666666666666666,0.0,1.0
94,Bayern Munich,Hannover,5,15,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666
95,Bielefeld,Hertha,6,4,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667
96,Bochum,Leverkusen,18,9,1.0,1.3333333333333333,2.0,0.6666666666666666
97,Cottbus,Ein Frankfurt,11,7,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
98,M'gladbach,Schalke 04,14,3,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667
99,Werder Bremen,Dortmund,1,10,3.0,1.0,0.6666666666666666,0.6666666666666666
100,Ein Frankfurt,Bielefeld,10,5,0.6666666666666666,1.0,2.0,1.0
101,Hamburg,M'gladbach,15,14,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333
102,Hertha,Bochum,6,17,2.333333333333333,2.0,2.0,2.0
103,Leverkusen,Bayern Munich,11,4,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
104,Schalke 04,Mainz,3,18,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.333333333333333
105,Wolfsburg,Cottbus,8,9,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
106,Aachen,Nurnberg,13,12,1.0,1.6666666666666667,1.0,1.6666666666666667
107,Hannover,Stuttgart,16,1,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0
108,Bochum,Ein Frankfurt,17,10,2.0,2.0,0.6666666666666666,1.0
109,Aachen,Werder Bremen,13,2,1.0,1.0,1.6666666666666667,2.0
