,Nurnberg scored,Nurnberg received,Leverkusen scored,Leverkusen received,Werder Bremen scored,Werder Bremen received,Bayern Munich scored,Bayern Munich received,M'gladbach scored,M'gladbach received,Mainz scored,Mainz received,Bielefeld scored,Bielefeld received,Ein Frankfurt scored,Ein Frankfurt received,Schalke 04 scored,Schalke 04 received,Hamburg scored,Hamburg received,Hertha scored,Hertha received,Wolfsburg scored,Wolfsburg received,Bochum scored,Bochum received,Hannover scored,Hannover received,Dortmund scored,Dortmund received,Cottbus scored,Cottbus received,Aachen scored,Aachen received,Stuttgart scored,Stuttgart received
10,1.0,1.6666666666666667,2.0,0.6666666666666666,3.0,1.0,1.3333333333333333,1.0,0.0,1.6666666666666667,1.0,3.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,3.0,3.0,0.6666666666666666
11,1.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,1.0,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.0,0.3333333333333333,2.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,2.6666666666666665,1.0
12,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.3333333333333335,3.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,2.3333333333333335,2.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,3.0,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.0,1.0,1.6666666666666667,1.0
13,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,0.0,1.6666666666666667,1.0,1.0,1.3333333333333333,2.6666666666666665,3.3333333333333335,1.0,0.6666666666666666,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0
14,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,2.3333333333333335,2.3333333333333335,2.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,2.0,1.0,0.0,1.0,1.0,1.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,0.6666666666666666,0.6666666666666666
15,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,4.0,1.0,1.6666666666666667,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,3.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,2.0,0.6666666666666666,0.0
16,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.6666666666666665,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.0
17,2.3333333333333335,0.6666666666666666,2.3333333333333335,1.3333333333333333,3.6666666666666665,1.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.0,3.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333
18,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.0,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.0,2.0,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,2.0,1.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,2.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,1.3333333333333333,2.0
19,2.3333333333333335,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,0.6666666666666666,0.0,1.0,2.0,1.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,2.0,0.0,0.3333333333333333,3.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.6666666666666667,2.0
20,1.6666666666666667,0.0,1.3333333333333333,2.3333333333333335,1.0,2.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,2.3333333333333335,2.0,0.0,0.6666666666666666,3.6666666666666665,1.0,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,1.0
21,2.0,0.0,1.3333333333333333,2.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,2.0,2.0,0.6666666666666666,2.0,0.6666666666666666,1.0,1.6666666666666667,2.3333333333333335,2.0,1.0,1.0,2.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,3.0,0.3333333333333333
22,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,1.0,0.6666666666666666,2.0,1.0,3.0,1.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,1.0,2.0,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333
23,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,1.0
24,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.0,1.6666666666666667,1.6666666666666667,2.0,1.0,0.3333333333333333,1.0
25,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,2.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,1.3333333333333333
26,1.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,0.6666666666666666
27,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.3333333333333333
28,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.0,0.0,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,3.0,1.3333333333333333,1.6666666666666667,2.0,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,2.0,1.0,0.6666666666666666,2.6666666666666665,3.0,1.3333333333333333
29,0.3333333333333333,1.0,1.3333333333333333,2.0,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.0,2.3333333333333335,1.6666666666666667,2.6666666666666665,2.3333333333333335,0.0,1.6666666666666667,2.0,1.3333333333333333,1.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,2.6666666666666665,1.0
30,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.0,1.0,1.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,1.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333
31,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,1.0,2.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,1.0,2.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,3.6666666666666665,1.6666666666666667,0.0
32,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.0,1.6666666666666667,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,2.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.0,0.6666666666666666,2.0,0.6666666666666666,3.3333333333333335,2.0,0.6666666666666666
33,1.0,1.0,2.0,1.6666666666666667,2.3333333333333335,1.0,3.0,1.0,0.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,2.0,1.3333333333333333,2.3333333333333335,1.0,1.0,1.0,2.0,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,2.0,2.3333333333333335,1.0,1.0,2.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,3.3333333333333335,2.3333333333333335,1.0
