,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
10,Werder Bremen,Stuttgart,Schalke 04,Hertha,Bayern Munich,Bielefeld,Ein Frankfurt,Wolfsburg,Leverkusen,Dortmund,Cottbus,Nurnberg,Aachen,M'gladbach,Hannover,Hamburg,Mainz,Bochum
11,Stuttgart,Werder Bremen,Schalke 04,Bayern Munich,Bielefeld,Hertha,Dortmund,Wolfsburg,Cottbus,Ein Frankfurt,Leverkusen,Nurnberg,Aachen,M'gladbach,Hamburg,Hannover,Bochum,Mainz
12,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Hertha,Bielefeld,Dortmund,Wolfsburg,Nurnberg,Ein Frankfurt,Cottbus,Leverkusen,Aachen,M'gladbach,Hannover,Bochum,Hamburg,Mainz
13,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Hertha,Bielefeld,Dortmund,Wolfsburg,Nurnberg,Leverkusen,Ein Frankfurt,Cottbus,Hannover,Aachen,M'gladbach,Bochum,Hamburg,Mainz
14,Werder Bremen,Schalke 04,Stuttgart,Bayern Munich,Hertha,Dortmund,Bielefeld,Ein Frankfurt,Nurnberg,Leverkusen,Wolfsburg,Hannover,Cottbus,Aachen,Bochum,M'gladbach,Hamburg,Mainz
15,Werder Bremen,Schalke 04,Stuttgart,Bayern Munich,Hertha,Bielefeld,Leverkusen,Dortmund,Nurnberg,Ein Frankfurt,Hannover,Wolfsburg,Aachen,Cottbus,M'gladbach,Bochum,Hamburg,Mainz
16,Werder Bremen,Schalke 04,Bayern Munich,Stuttgart,Hertha,Leverkusen,Nurnberg,Bielefeld,Dortmund,Ein Frankfurt,Hannover,Wolfsburg,Aachen,Bochum,Cottbus,M'gladbach,Hamburg,Mainz
17,Werder Bremen,Schalke 04,Bayern Munich,Stuttgart,Hertha,Leverkusen,Nurnberg,Dortmund,Bielefeld,Cottbus,Ein Frankfurt,Hannover,Wolfsburg,Aachen,Bochum,M'gladbach,Hamburg,Mainz
18,Werder Bremen,Schalke 04,Stuttgart,Bayern Munich,Hertha,Leverkusen,Nurnberg,Dortmund,Bielefeld,Hannover,Cottbus,Ein Frankfurt,Wolfsburg,Aachen,Bochum,Mainz,M'gladbach,Hamburg
19,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Hertha,Nurnberg,Leverkusen,Hannover,Dortmund,Bielefeld,Wolfsburg,Cottbus,Ein Frankfurt,Bochum,Aachen,M'gladbach,Mainz,Hamburg
20,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Nurnberg,Hertha,Leverkusen,Hannover,Dortmund,Wolfsburg,Bielefeld,Ein Frankfurt,Cottbus,Mainz,Aachen,M'gladbach,Bochum,Hamburg
21,Schalke 04,Stuttgart,Werder Bremen,Bayern Munich,Nurnberg,Hertha,Hannover,Leverkusen,Dortmund,Wolfsburg,Mainz,Bielefeld,Aachen,Bochum,Ein Frankfurt,Cottbus,Hamburg,M'gladbach
22,Schalke 04,Stuttgart,Werder Bremen,Bayern Munich,Nurnberg,Hertha,Hannover,Leverkusen,Dortmund,Mainz,Wolfsburg,Cottbus,Hamburg,Aachen,Bochum,Bielefeld,Ein Frankfurt,M'gladbach
23,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Nurnberg,Leverkusen,Hertha,Hannover,Wolfsburg,Dortmund,Cottbus,Hamburg,Aachen,Mainz,Bielefeld,Ein Frankfurt,Bochum,M'gladbach
24,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Nurnberg,Leverkusen,Hannover,Hertha,Aachen,Mainz,Wolfsburg,Hamburg,Dortmund,Cottbus,Bochum,Ein Frankfurt,Bielefeld,M'gladbach
25,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Leverkusen,Nurnberg,Hannover,Hertha,Aachen,Wolfsburg,Cottbus,Ein Frankfurt,Mainz,Hamburg,Dortmund,Bochum,Bielefeld,M'gladbach
26,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Leverkusen,Nurnberg,Hannover,Hertha,Aachen,Hamburg,Wolfsburg,Cottbus,Ein Frankfurt,Bochum,Mainz,Bielefeld,Dortmund,M'gladbach
27,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Leverkusen,Nurnberg,Wolfsburg,Cottbus,Hertha,Hannover,Bochum,Aachen,Hamburg,Dortmund,Ein Frankfurt,Bielefeld,Mainz,M'gladbach
28,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Nurnberg,Leverkusen,Cottbus,Hertha,Hamburg,Wolfsburg,Hannover,Ein Frankfurt,Bochum,Aachen,Dortmund,Bielefeld,Mainz,M'gladbach
29,Schalke 04,Werder Bremen,Stuttgart,Bayern Munich,Leverkusen,Nurnberg,Hertha,Cottbus,Hannover,Hamburg,Bochum,Wolfsburg,Dortmund,Ein Frankfurt,Bielefeld,Aachen,Mainz,M'gladbach
30,Schalke 04,Stuttgart,Werder Bremen,Bayern Munich,Nurnberg,Leverkusen,Hertha,Cottbus,Hannover,Hamburg,Bochum,Dortmund,Bielefeld,Wolfsburg,Ein Frankfurt,Aachen,Mainz,M'gladbach
31,Schalke 04,Stuttgart,Werder Bremen,Bayern Munich,Nurnberg,Leverkusen,Hannover,Bochum,Dortmund,Hertha,Cottbus,Hamburg,Bielefeld,Ein Frankfurt,Wolfsburg,Aachen,Mainz,M'gladbach
32,Stuttgart,Schalke 04,Werder Bremen,Bayern Munich,Leverkusen,Nurnberg,Dortmund,Hannover,Hamburg,Bielefeld,Bochum,Hertha,Cottbus,Ein Frankfurt,Wolfsburg,Aachen,Mainz,M'gladbach
33,Stuttgart,Schalke 04,Werder Bremen,Bayern Munich,Leverkusen,Nurnberg,Hamburg,Bochum,Dortmund,Hertha,Hannover,Bielefeld,Cottbus,Ein Frankfurt,Wolfsburg,Mainz,Aachen,M'gladbach
