,Anderlecht scored,Anderlecht received,Standard scored,Standard received,Waregem scored,Waregem received,Club Brugge scored,Club Brugge received,FC Brussels scored,FC Brussels received,Westerlo scored,Westerlo received,Charleroi scored,Charleroi received,St Truiden scored,St Truiden received,Genk scored,Genk received,Lokeren scored,Lokeren received,Roeselare scored,Roeselare received,Gent scored,Gent received,Lierse scored,Lierse received,Cercle Brugge scored,Cercle Brugge received,Mouscron scored,Mouscron received,Germinal scored,Germinal received,Beveren scored,Beveren received,Louvieroise scored,Louvieroise received
10,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,2.0,1.6666666666666667,1.0,1.0,2.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.3333333333333335
11,1.6666666666666667,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,2.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,3.6666666666666665,1.3333333333333333,1.6666666666666667,1.0,0.0,2.3333333333333335,2.6666666666666665,1.0,2.0,1.0,0.6666666666666666,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667
12,2.3333333333333335,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.0,3.0,2.6666666666666665,1.0,1.0,1.0,1.6666666666666667,2.0,0.6666666666666666,2.0,2.0,0.3333333333333333
13,2.0,1.6666666666666667,1.0,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.3333333333333335,2.0,1.0,2.0,2.0,3.6666666666666665,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,3.3333333333333335,2.3333333333333335,2.0,1.0,2.3333333333333335,2.3333333333333335,2.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667
14,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.6666666666666665,1.0,2.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.0,2.0,0.6666666666666666,2.0,2.6666666666666665,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.3333333333333333,3.6666666666666665,1.0,2.3333333333333335,2.0,2.0,3.0,0.6666666666666666,2.0,2.0,1.0,1.6666666666666667
15,1.3333333333333333,1.3333333333333333,1.0,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,0.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,3.3333333333333335,2.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.0,2.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.6666666666666665,3.6666666666666665,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.0,2.0,1.0,1.6666666666666667
16,1.6666666666666667,1.0,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.6666666666666666,0.0,2.3333333333333335,1.0,2.6666666666666665,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,1.0,4.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.0,1.3333333333333333
17,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,1.0
18,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.0,2.0
19,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,2.3333333333333335,0.6666666666666666,1.0,1.0,1.6666666666666667,2.0,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667
20,2.0,1.6666666666666667,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,3.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666,2.0,1.0,0.6666666666666666,1.3333333333333333,1.0,2.0
21,1.6666666666666667,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333
22,2.3333333333333335,0.3333333333333333,3.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,2.6666666666666665,0.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,2.0,1.0,2.0,2.0,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,1.0,3.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
23,1.6666666666666667,0.0,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,4.0,0.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,2.3333333333333335
24,2.3333333333333335,0.0,3.6666666666666665,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,1.0,2.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.0,1.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,4.333333333333333,0.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.0
25,1.6666666666666667,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,1.0,1.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.0,1.0,1.6666666666666667,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0,1.6666666666666667,1.0,1.0,2.3333333333333335,0.3333333333333333,4.0,2.0,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,1.6666666666666667
26,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,1.6666666666666667,2.6666666666666665,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.0,0.3333333333333333,2.6666666666666665,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,3.0,0.0,0.0
27,2.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,0.0,2.6666666666666665,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,2.0,0.0,0.0
28,2.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,1.0,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.0,0.6666666666666666
29,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,1.0,2.3333333333333335,0.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.0,0.0,1.0
30,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,1.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,0.0,1.3333333333333333
31,2.6666666666666665,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,1.6666666666666667,1.0,1.0,2.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,1.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667
32,2.3333333333333335,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,3.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0
33,1.6666666666666667,0.0,0.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,0.6666666666666666,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,0.0,0.6666666666666666,1.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335
