,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Vitesse,Utrecht,VVV Venlo,Zwolle,PSV Eindhoven,Feyenoord,Heracles,Excelsior,Groningen,Heerenveen,AZ Alkmaar,Ajax,Twente,Willem II,Roda,NAC Breda,Den Haag,Sparta Rotterdam
1,Vitesse,Utrecht,PSV Eindhoven,VVV Venlo,Feyenoord,Zwolle,Heracles,Ajax,AZ Alkmaar,Excelsior,Heerenveen,Groningen,Sparta Rotterdam,Twente,Willem II,Roda,Den Haag,NAC Breda
2,Feyenoord,PSV Eindhoven,Zwolle,Vitesse,Utrecht,Ajax,AZ Alkmaar,VVV Venlo,Heerenveen,Heracles,Excelsior,Groningen,Sparta Rotterdam,NAC Breda,Twente,Roda,Den Haag,Willem II
3,Feyenoord,Vitesse,Ajax,Utrecht,PSV Eindhoven,AZ Alkmaar,Heerenveen,VVV Venlo,Zwolle,Groningen,Heracles,Sparta Rotterdam,Excelsior,Den Haag,NAC Breda,Twente,Roda,Willem II
4,Feyenoord,AZ Alkmaar,PSV Eindhoven,Heerenveen,Vitesse,Ajax,Zwolle,Utrecht,VVV Venlo,Groningen,Heracles,Sparta Rotterdam,Excelsior,Den Haag,NAC Breda,Twente,Willem II,Roda
5,PSV Eindhoven,Heerenveen,Vitesse,Feyenoord,AZ Alkmaar,Zwolle,Ajax,VVV Venlo,Utrecht,Heracles,Groningen,Excelsior,NAC Breda,Den Haag,Sparta Rotterdam,Twente,Willem II,Roda
6,PSV Eindhoven,Feyenoord,Vitesse,Zwolle,Heerenveen,Ajax,VVV Venlo,AZ Alkmaar,Den Haag,Utrecht,Groningen,Heracles,Excelsior,NAC Breda,Twente,Sparta Rotterdam,Roda,Willem II
7,PSV Eindhoven,Ajax,Feyenoord,Vitesse,Zwolle,Heerenveen,AZ Alkmaar,Utrecht,VVV Venlo,Excelsior,Den Haag,Groningen,Heracles,NAC Breda,Twente,Roda,Willem II,Sparta Rotterdam
8,PSV Eindhoven,Ajax,Vitesse,Zwolle,Feyenoord,AZ Alkmaar,Heerenveen,Den Haag,Utrecht,VVV Venlo,Excelsior,Twente,Groningen,Heracles,Willem II,NAC Breda,Sparta Rotterdam,Roda
9,PSV Eindhoven,Ajax,Zwolle,AZ Alkmaar,Vitesse,Feyenoord,Excelsior,Utrecht,Heerenveen,Den Haag,Heracles,VVV Venlo,Twente,Groningen,Sparta Rotterdam,Willem II,NAC Breda,Roda
10,PSV Eindhoven,Ajax,Zwolle,AZ Alkmaar,Vitesse,Feyenoord,Excelsior,Utrecht,Heracles,Heerenveen,Den Haag,VVV Venlo,Sparta Rotterdam,Twente,Groningen,NAC Breda,Willem II,Roda
11,PSV Eindhoven,Ajax,AZ Alkmaar,Zwolle,Utrecht,Vitesse,Feyenoord,Heerenveen,Den Haag,Excelsior,Heracles,VVV Venlo,Groningen,Sparta Rotterdam,Willem II,Twente,NAC Breda,Roda
12,PSV Eindhoven,Ajax,AZ Alkmaar,Zwolle,Utrecht,Vitesse,Feyenoord,Heracles,Heerenveen,Excelsior,Den Haag,VVV Venlo,Groningen,Sparta Rotterdam,Willem II,Twente,NAC Breda,Roda
13,PSV Eindhoven,AZ Alkmaar,Ajax,Zwolle,Feyenoord,Utrecht,Vitesse,Heerenveen,Heracles,Excelsior,Den Haag,Groningen,VVV Venlo,Willem II,NAC Breda,Sparta Rotterdam,Twente,Roda
