,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Wolfsburg,Ein Frankfurt,Schalke 04,Dortmund,Hertha,M'gladbach,Bochum,Mainz,Leverkusen,Hoffenheim,Bayern Munich,Hamburg,Freiburg,Werder Bremen,Nurnberg,FC Koln,Hannover,Stuttgart
1,Schalke 04,Wolfsburg,Hamburg,M'gladbach,Ein Frankfurt,Leverkusen,Stuttgart,Hertha,Dortmund,Mainz,Bayern Munich,Werder Bremen,Nurnberg,Hoffenheim,Hannover,Freiburg,Bochum,FC Koln
2,Leverkusen,Hamburg,Schalke 04,Wolfsburg,Mainz,Ein Frankfurt,Werder Bremen,Hannover,Stuttgart,M'gladbach,Bochum,Dortmund,Hertha,Bayern Munich,Hoffenheim,Nurnberg,FC Koln,Freiburg
3,Hamburg,Leverkusen,Werder Bremen,Schalke 04,M'gladbach,Ein Frankfurt,Wolfsburg,Bayern Munich,Stuttgart,Hoffenheim,Mainz,Dortmund,Hannover,Bochum,Freiburg,Hertha,Nurnberg,FC Koln
4,Hamburg,Leverkusen,Schalke 04,Ein Frankfurt,Bayern Munich,Werder Bremen,Hoffenheim,Mainz,M'gladbach,Wolfsburg,Hannover,Stuttgart,Nurnberg,Dortmund,Bochum,Freiburg,Hertha,FC Koln
5,Hamburg,Leverkusen,Bayern Munich,Hoffenheim,Mainz,Ein Frankfurt,Schalke 04,Werder Bremen,Wolfsburg,M'gladbach,Freiburg,Hannover,Dortmund,Nurnberg,Stuttgart,FC Koln,Bochum,Hertha
6,Hamburg,Leverkusen,Hoffenheim,Schalke 04,Werder Bremen,Wolfsburg,Bayern Munich,Mainz,Ein Frankfurt,Freiburg,Stuttgart,M'gladbach,Bochum,Hannover,Dortmund,Nurnberg,FC Koln,Hertha
7,Leverkusen,Hamburg,Schalke 04,Werder Bremen,Hoffenheim,Mainz,Wolfsburg,Bayern Munich,Ein Frankfurt,Freiburg,Hannover,Dortmund,Stuttgart,Bochum,M'gladbach,FC Koln,Nurnberg,Hertha
8,Leverkusen,Hamburg,Schalke 04,Werder Bremen,Wolfsburg,Bayern Munich,Hoffenheim,Mainz,Ein Frankfurt,Dortmund,Freiburg,Hannover,Stuttgart,FC Koln,Nurnberg,Bochum,M'gladbach,Hertha
9,Leverkusen,Hamburg,Werder Bremen,Schalke 04,Bayern Munich,Hoffenheim,Wolfsburg,Mainz,Ein Frankfurt,Dortmund,Hannover,Freiburg,FC Koln,Stuttgart,M'gladbach,Nurnberg,Bochum,Hertha
10,Leverkusen,Werder Bremen,Hamburg,Schalke 04,Hoffenheim,Bayern Munich,Wolfsburg,Mainz,Ein Frankfurt,Dortmund,Hannover,M'gladbach,Freiburg,Stuttgart,FC Koln,Nurnberg,Bochum,Hertha
11,Leverkusen,Werder Bremen,Hamburg,Schalke 04,Wolfsburg,Mainz,Hoffenheim,Bayern Munich,Dortmund,Hannover,Ein Frankfurt,Freiburg,FC Koln,M'gladbach,Stuttgart,Nurnberg,Bochum,Hertha
12,Leverkusen,Werder Bremen,Schalke 04,Hoffenheim,Hamburg,Mainz,Bayern Munich,Wolfsburg,Dortmund,Hannover,Ein Frankfurt,M'gladbach,Freiburg,Nurnberg,FC Koln,Stuttgart,Bochum,Hertha
13,Leverkusen,Werder Bremen,Schalke 04,Bayern Munich,Hamburg,Hoffenheim,Mainz,Wolfsburg,Dortmund,Ein Frankfurt,M'gladbach,Hannover,Freiburg,FC Koln,Nurnberg,Bochum,Stuttgart,Hertha
14,Leverkusen,Werder Bremen,Schalke 04,Bayern Munich,Hamburg,Hoffenheim,Dortmund,Wolfsburg,Mainz,Ein Frankfurt,M'gladbach,Hannover,Freiburg,FC Koln,Bochum,Stuttgart,Nurnberg,Hertha
15,Leverkusen,Schalke 04,Bayern Munich,Werder Bremen,Hamburg,Dortmund,Hoffenheim,Mainz,Wolfsburg,Ein Frankfurt,M'gladbach,Freiburg,Hannover,FC Koln,Stuttgart,Bochum,Nurnberg,Hertha
16,Leverkusen,Schalke 04,Bayern Munich,Hamburg,Dortmund,Werder Bremen,Hoffenheim,Wolfsburg,Mainz,Ein Frankfurt,M'gladbach,FC Koln,Freiburg,Hannover,Stuttgart,Bochum,Nurnberg,Hertha
17,Leverkusen,Schalke 04,Bayern Munich,Hamburg,Dortmund,Werder Bremen,Ein Frankfurt,Hoffenheim,Wolfsburg,Mainz,M'gladbach,Stuttgart,Bochum,FC Koln,Freiburg,Hannover,Nurnberg,Hertha
18,Leverkusen,Bayern Munich,Schalke 04,Dortmund,Hamburg,Werder Bremen,Ein Frankfurt,Mainz,Hoffenheim,Wolfsburg,Stuttgart,M'gladbach,FC Koln,Bochum,Freiburg,Hannover,Nurnberg,Hertha
19,Leverkusen,Bayern Munich,Schalke 04,Dortmund,Hamburg,Werder Bremen,Ein Frankfurt,Mainz,Hoffenheim,Stuttgart,Wolfsburg,M'gladbach,FC Koln,Bochum,Freiburg,Hannover,Nurnberg,Hertha
20,Leverkusen,Bayern Munich,Schalke 04,Hamburg,Dortmund,Werder Bremen,Ein Frankfurt,Mainz,Hoffenheim,Stuttgart,FC Koln,Wolfsburg,M'gladbach,Bochum,Freiburg,Hannover,Nurnberg,Hertha
21,Leverkusen,Bayern Munich,Schalke 04,Hamburg,Dortmund,Werder Bremen,Ein Frankfurt,Mainz,Hoffenheim,Stuttgart,M'gladbach,Wolfsburg,FC Koln,Bochum,Freiburg,Hannover,Nurnberg,Hertha
22,Leverkusen,Bayern Munich,Schalke 04,Hamburg,Dortmund,Werder Bremen,Ein Frankfurt,Mainz,Stuttgart,Hoffenheim,M'gladbach,Wolfsburg,Bochum,FC Koln,Freiburg,Hannover,Nurnberg,Hertha
