,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Newcastle,Man City,Chelsea,Arsenal,Blackburn,Everton,Liverpool,Sunderland,Derby,Portsmouth,Man United,Reading,Birmingham,Aston Villa,Fulham,Middlesbrough,Wigan,Tottenham,Bolton,West Ham
1,Liverpool,Everton,Man City,Chelsea,Newcastle,Arsenal,Sunderland,Aston Villa,Fulham,Wigan,Blackburn,Portsmouth,Man United,Birmingham,Derby,Reading,Middlesbrough,Bolton,Tottenham,West Ham
2,Man City,Liverpool,Chelsea,Wigan,Everton,Portsmouth,Newcastle,Arsenal,Aston Villa,Reading,Sunderland,Blackburn,Tottenham,Fulham,Middlesbrough,West Ham,Man United,Birmingham,Derby,Bolton
3,Liverpool,Chelsea,Man City,Arsenal,Aston Villa,Wigan,Everton,Newcastle,Portsmouth,Man United,Blackburn,Birmingham,Middlesbrough,Reading,Sunderland,West Ham,Tottenham,Bolton,Fulham,Derby
4,Liverpool,Arsenal,Aston Villa,Everton,Chelsea,Newcastle,Man City,Man United,Blackburn,Wigan,Middlesbrough,West Ham,Portsmouth,Tottenham,Fulham,Birmingham,Sunderland,Reading,Bolton,Derby
5,Liverpool,Arsenal,Man City,Man United,Chelsea,Aston Villa,Everton,West Ham,Newcastle,Blackburn,Wigan,Birmingham,Middlesbrough,Sunderland,Portsmouth,Fulham,Tottenham,Reading,Derby,Bolton
6,Arsenal,Liverpool,Man United,Aston Villa,Man City,Newcastle,Chelsea,Everton,West Ham,Portsmouth,Blackburn,Wigan,Middlesbrough,Birmingham,Sunderland,Reading,Fulham,Tottenham,Bolton,Derby
7,Arsenal,Liverpool,Man United,Man City,Aston Villa,Everton,Portsmouth,Newcastle,Chelsea,Blackburn,West Ham,Wigan,Birmingham,Middlesbrough,Sunderland,Fulham,Reading,Tottenham,Bolton,Derby
8,Arsenal,Man United,Liverpool,Man City,Aston Villa,Portsmouth,Newcastle,Chelsea,Blackburn,Everton,West Ham,Reading,Birmingham,Wigan,Middlesbrough,Sunderland,Tottenham,Fulham,Bolton,Derby
9,Arsenal,Man United,Liverpool,Man City,Portsmouth,Newcastle,Chelsea,Blackburn,Aston Villa,Everton,West Ham,Reading,Fulham,Birmingham,Wigan,Sunderland,Middlesbrough,Tottenham,Derby,Bolton
10,Arsenal,Man United,Liverpool,Man City,Chelsea,Blackburn,Portsmouth,Aston Villa,Newcastle,Everton,West Ham,Reading,Birmingham,Fulham,Sunderland,Wigan,Middlesbrough,Tottenham,Bolton,Derby
11,Arsenal,Man United,Man City,Liverpool,Chelsea,Portsmouth,Blackburn,Aston Villa,Everton,Newcastle,West Ham,Reading,Fulham,Birmingham,Sunderland,Middlesbrough,Tottenham,Wigan,Bolton,Derby
12,Arsenal,Man United,Liverpool,Man City,Chelsea,Aston Villa,Portsmouth,Blackburn,Everton,Newcastle,West Ham,Reading,Fulham,Tottenham,Birmingham,Sunderland,Middlesbrough,Bolton,Wigan,Derby
13,Arsenal,Liverpool,Man United,Man City,Chelsea,Aston Villa,Portsmouth,Everton,Blackburn,West Ham,Newcastle,Fulham,Reading,Tottenham,Bolton,Birmingham,Middlesbrough,Sunderland,Wigan,Derby
14,Arsenal,Liverpool,Man United,Chelsea,Man City,Portsmouth,Aston Villa,Blackburn,Everton,West Ham,Newcastle,Birmingham,Reading,Fulham,Sunderland,Tottenham,Bolton,Middlesbrough,Wigan,Derby
15,Arsenal,Man United,Chelsea,Liverpool,Portsmouth,Man City,Everton,Aston Villa,Blackburn,West Ham,Newcastle,Reading,Tottenham,Bolton,Birmingham,Middlesbrough,Fulham,Sunderland,Wigan,Derby
16,Arsenal,Man United,Chelsea,Liverpool,Man City,Everton,Portsmouth,Aston Villa,Blackburn,Newcastle,West Ham,Tottenham,Reading,Middlesbrough,Birmingham,Bolton,Sunderland,Fulham,Wigan,Derby
17,Arsenal,Man United,Chelsea,Liverpool,Man City,Everton,Portsmouth,Aston Villa,Newcastle,Blackburn,West Ham,Reading,Tottenham,Bolton,Middlesbrough,Birmingham,Fulham,Sunderland,Wigan,Derby
18,Man United,Arsenal,Liverpool,Chelsea,Man City,Everton,Portsmouth,Aston Villa,Blackburn,West Ham,Newcastle,Reading,Tottenham,Birmingham,Bolton,Middlesbrough,Wigan,Fulham,Sunderland,Derby
19,Arsenal,Man United,Chelsea,Liverpool,Man City,Everton,Aston Villa,Portsmouth,Blackburn,West Ham,Newcastle,Tottenham,Reading,Middlesbrough,Birmingham,Bolton,Sunderland,Wigan,Fulham,Derby
20,Arsenal,Man United,Chelsea,Liverpool,Man City,Everton,Aston Villa,Portsmouth,Blackburn,West Ham,Newcastle,Tottenham,Reading,Bolton,Middlesbrough,Birmingham,Wigan,Sunderland,Fulham,Derby
21,Man United,Arsenal,Chelsea,Liverpool,Everton,Aston Villa,Man City,Blackburn,Portsmouth,West Ham,Newcastle,Tottenham,Reading,Middlesbrough,Bolton,Birmingham,Wigan,Sunderland,Fulham,Derby
22,Man United,Arsenal,Chelsea,Liverpool,Everton,Aston Villa,Man City,Portsmouth,Blackburn,West Ham,Tottenham,Newcastle,Middlesbrough,Reading,Bolton,Birmingham,Wigan,Sunderland,Fulham,Derby
23,Man United,Arsenal,Chelsea,Liverpool,Everton,Aston Villa,Man City,Blackburn,Portsmouth,West Ham,Tottenham,Newcastle,Middlesbrough,Sunderland,Bolton,Reading,Birmingham,Wigan,Fulham,Derby
24,Arsenal,Man United,Chelsea,Liverpool,Everton,Aston Villa,Man City,Blackburn,Portsmouth,West Ham,Tottenham,Newcastle,Middlesbrough,Bolton,Wigan,Sunderland,Reading,Birmingham,Fulham,Derby
25,Arsenal,Man United,Chelsea,Liverpool,Everton,Aston Villa,Man City,Portsmouth,Blackburn,West Ham,Tottenham,Middlesbrough,Newcastle,Sunderland,Bolton,Wigan,Birmingham,Reading,Fulham,Derby
26,Arsenal,Man United,Chelsea,Liverpool,Everton,Aston Villa,Portsmouth,Man City,Blackburn,West Ham,Tottenham,Middlesbrough,Newcastle,Wigan,Sunderland,Bolton,Birmingham,Reading,Fulham,Derby
