,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Feyenoord,Vitesse,Den Haag,Ajax,PSV Eindhoven,Excelsior,AZ Alkmaar,Heerenveen,Heracles,Nijmegen,Zwolle,Roda,Twente,Utrecht,Sparta Rotterdam,Willem II,Go Ahead Eagles,Groningen
1,Feyenoord,Den Haag,Excelsior,PSV Eindhoven,Ajax,Heracles,Vitesse,Sparta Rotterdam,Heerenveen,Nijmegen,Roda,Utrecht,AZ Alkmaar,Go Ahead Eagles,Zwolle,Twente,Willem II,Groningen
2,Feyenoord,PSV Eindhoven,Den Haag,Vitesse,Excelsior,Sparta Rotterdam,Nijmegen,Ajax,Heracles,AZ Alkmaar,Twente,Willem II,Heerenveen,Roda,Utrecht,Go Ahead Eagles,Zwolle,Groningen
3,Feyenoord,PSV Eindhoven,Den Haag,Ajax,Vitesse,AZ Alkmaar,Twente,Sparta Rotterdam,Excelsior,Heracles,Heerenveen,Nijmegen,Willem II,Roda,Utrecht,Go Ahead Eagles,Groningen,Zwolle
4,Feyenoord,PSV Eindhoven,Ajax,AZ Alkmaar,Den Haag,Excelsior,Heerenveen,Vitesse,Sparta Rotterdam,Twente,Heracles,Nijmegen,Go Ahead Eagles,Willem II,Utrecht,Roda,Groningen,Zwolle
5,Feyenoord,PSV Eindhoven,Ajax,AZ Alkmaar,Heerenveen,Vitesse,Sparta Rotterdam,Excelsior,Den Haag,Twente,Heracles,Groningen,Willem II,Nijmegen,Go Ahead Eagles,Utrecht,Roda,Zwolle
6,Feyenoord,Ajax,PSV Eindhoven,Heerenveen,AZ Alkmaar,Twente,Vitesse,Sparta Rotterdam,Excelsior,Den Haag,Heracles,Groningen,Utrecht,Willem II,Nijmegen,Go Ahead Eagles,Roda,Zwolle
7,Feyenoord,Ajax,PSV Eindhoven,Heerenveen,AZ Alkmaar,Vitesse,Twente,Sparta Rotterdam,Den Haag,Excelsior,Nijmegen,Go Ahead Eagles,Heracles,Utrecht,Groningen,Willem II,Zwolle,Roda
8,Feyenoord,Ajax,Heerenveen,PSV Eindhoven,AZ Alkmaar,Vitesse,Twente,Sparta Rotterdam,Excelsior,Den Haag,Utrecht,Nijmegen,Heracles,Go Ahead Eagles,Willem II,Groningen,Roda,Zwolle
9,Feyenoord,Ajax,Heerenveen,PSV Eindhoven,Twente,AZ Alkmaar,Vitesse,Utrecht,Sparta Rotterdam,Den Haag,Excelsior,Nijmegen,Groningen,Zwolle,Heracles,Go Ahead Eagles,Willem II,Roda
10,Feyenoord,Ajax,PSV Eindhoven,Heerenveen,AZ Alkmaar,Twente,Vitesse,Utrecht,Sparta Rotterdam,Zwolle,Den Haag,Nijmegen,Excelsior,Willem II,Heracles,Groningen,Go Ahead Eagles,Roda
11,Feyenoord,Ajax,PSV Eindhoven,Heerenveen,AZ Alkmaar,Twente,Sparta Rotterdam,Utrecht,Vitesse,Den Haag,Zwolle,Heracles,Nijmegen,Go Ahead Eagles,Groningen,Excelsior,Willem II,Roda
