,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Caen,St Etienne,Lyon,Nice,Lorient,Nantes,Bordeaux,Marseille,Bastia,Paris SG,Reims,Metz,Lille,Toulouse,Monaco,Montpellier,Lens,Guingamp,Rennes,Evian Thonon Gaillard
1,St Etienne,Bordeaux,Paris SG,Nice,Lorient,Nantes,Lille,Rennes,Caen,Lyon,Montpellier,Toulouse,Guingamp,Metz,Marseille,Bastia,Reims,Lens,Monaco,Evian Thonon Gaillard
2,Bordeaux,St Etienne,Lille,Caen,Montpellier,Paris SG,Rennes,Nantes,Nice,Marseille,Bastia,Lorient,Lyon,Toulouse,Lens,Guingamp,Monaco,Metz,Reims,Evian Thonon Gaillard
3,Bordeaux,Paris SG,Lille,Marseille,Rennes,Lorient,Nantes,St Etienne,Caen,Montpellier,Lens,Toulouse,Bastia,Metz,Monaco,Nice,Lyon,Guingamp,Reims,Evian Thonon Gaillard
4,Lille,Marseille,Bordeaux,St Etienne,Paris SG,Montpellier,Rennes,Lorient,Lens,Nantes,Nice,Caen,Lyon,Bastia,Toulouse,Guingamp,Metz,Reims,Monaco,Evian Thonon Gaillard
5,Marseille,Bordeaux,St Etienne,Lille,Paris SG,Montpellier,Nantes,Rennes,Metz,Caen,Lorient,Lyon,Lens,Toulouse,Reims,Monaco,Nice,Bastia,Guingamp,Evian Thonon Gaillard
6,Marseille,Bordeaux,St Etienne,Paris SG,Lille,Metz,Nantes,Lyon,Montpellier,Toulouse,Monaco,Nice,Rennes,Caen,Lens,Bastia,Lorient,Reims,Guingamp,Evian Thonon Gaillard
7,Marseille,Bordeaux,Lille,Paris SG,Metz,St Etienne,Montpellier,Nice,Nantes,Lyon,Toulouse,Monaco,Caen,Lens,Rennes,Bastia,Lorient,Evian Thonon Gaillard,Reims,Guingamp
8,Marseille,Bordeaux,Paris SG,Lille,Nantes,Lyon,Montpellier,Toulouse,Metz,St Etienne,Nice,Rennes,Monaco,Lorient,Evian Thonon Gaillard,Reims,Caen,Lens,Bastia,Guingamp
9,Marseille,Paris SG,Bordeaux,Lyon,St Etienne,Nantes,Metz,Lille,Toulouse,Monaco,Montpellier,Nice,Rennes,Reims,Lorient,Bastia,Evian Thonon Gaillard,Caen,Guingamp,Lens
10,Marseille,Paris SG,Lyon,St Etienne,Nantes,Bordeaux,Nice,Monaco,Rennes,Metz,Lille,Toulouse,Montpellier,Reims,Caen,Lens,Lorient,Bastia,Evian Thonon Gaillard,Guingamp
11,Marseille,Paris SG,Lyon,Bordeaux,St Etienne,Nantes,Monaco,Metz,Montpellier,Nice,Rennes,Lille,Reims,Toulouse,Caen,Guingamp,Lens,Lorient,Bastia,Evian Thonon Gaillard
12,Marseille,Paris SG,Lyon,Bordeaux,Nantes,St Etienne,Monaco,Rennes,Metz,Reims,Toulouse,Nice,Montpellier,Lille,Bastia,Evian Thonon Gaillard,Caen,Guingamp,Lens,Lorient
13,Marseille,Paris SG,Lyon,Nantes,Bordeaux,St Etienne,Rennes,Monaco,Montpellier,Lille,Reims,Nice,Metz,Toulouse,Bastia,Caen,Lorient,Evian Thonon Gaillard,Guingamp,Lens
