,St Etienne scored,St Etienne received,Lyon scored,Lyon received,Nice scored,Nice received,Lorient scored,Lorient received,Nantes scored,Nantes received,Bordeaux scored,Bordeaux received,Marseille scored,Marseille received,Bastia scored,Bastia received,Paris SG scored,Paris SG received,Reims scored,Reims received,Lille scored,Lille received,Toulouse scored,Toulouse received,Monaco scored,Monaco received,Montpellier scored,Montpellier received,Guingamp scored,Guingamp received,Rennes scored,Rennes received,Evian Thonon Gaillard scored,Evian Thonon Gaillard received,Caen scored,Caen received,Metz scored,Metz received,Lens scored,Lens received
10,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,1.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,3.0,1.3333333333333333,0.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,1.0,1.6666666666666667
11,1.0,0.3333333333333333,3.0,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,2.6666666666666665,1.0,0.3333333333333333,0.0,2.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.3333333333333333,1.6666666666666667
12,1.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,2.6666666666666665,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,1.0,1.3333333333333333,3.3333333333333335,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,2.0,1.3333333333333333,1.3333333333333333
13,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667
14,1.3333333333333333,0.3333333333333333,1.0,1.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.0,1.0,0.3333333333333333,2.0,1.3333333333333333,0.0,1.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,1.0
15,1.6666666666666667,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0
16,2.0,0.0,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,2.0,2.0,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,1.0,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,3.0,0.3333333333333333,1.6666666666666667,1.0,1.0
17,1.0,0.0,2.6666666666666665,1.0,1.3333333333333333,1.3333333333333333,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,0.0,2.3333333333333335,1.6666666666666667,3.0,1.0,0.6666666666666666,2.3333333333333335,2.0,2.3333333333333335,1.0,3.6666666666666665,0.6666666666666666,2.0,1.3333333333333333,2.0
18,1.3333333333333333,0.0,3.6666666666666665,0.6666666666666666,1.0,1.3333333333333333,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.0,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.0,1.6666666666666667,1.0,0.3333333333333333,2.0,1.3333333333333333,0.0,2.3333333333333335,1.0,1.6666666666666667,1.0,0.3333333333333333,3.0,1.3333333333333333,3.0,1.0,2.3333333333333335,0.6666666666666666,2.3333333333333335,2.0,1.3333333333333333
19,1.6666666666666667,0.3333333333333333,3.6666666666666665,0.0,1.0,1.0,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.0,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,1.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667
20,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.0,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,2.0,2.0,1.6666666666666667,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.6666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,1.0,2.6666666666666665,1.6666666666666667,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333
21,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.0,2.3333333333333335,1.0,1.3333333333333333,2.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,2.0,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,3.0,1.0,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333
22,0.0,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.6666666666666667,3.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0
23,1.0,1.6666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
24,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,2.0
25,1.6666666666666667,2.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,1.0,0.0,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,0.3333333333333333,2.6666666666666665,1.0,0.0,1.3333333333333333,1.3333333333333333,3.0
26,1.0,1.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,2.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.6666666666666667,0.3333333333333333,3.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.3333333333333335
27,1.6666666666666667,1.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,3.3333333333333335,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,1.0,3.3333333333333335,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,0.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,3.0
28,2.0,1.0,2.0,1.0,1.0,2.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,2.0,0.3333333333333333,2.0,2.3333333333333335,0.6666666666666666,1.0,0.6666666666666666,1.0,1.3333333333333333,2.0,1.6666666666666667,2.0,1.0,2.0,0.6666666666666666,1.6666666666666667
29,2.3333333333333335,0.6666666666666666,2.0,1.0,1.3333333333333333,1.6666666666666667,1.0,2.0,1.0,1.3333333333333333,2.0,1.6666666666666667,3.3333333333333335,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,2.6666666666666665,3.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665
30,2.0,1.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.0,2.3333333333333335,1.0,1.0,2.0,1.6666666666666667,2.0,1.0,0.3333333333333333,2.0,2.6666666666666665,2.0,1.0,3.0,2.0,1.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0
31,1.3333333333333333,0.3333333333333333,2.0,1.0,1.6666666666666667,1.0,0.3333333333333333,2.0,0.3333333333333333,1.0,1.3333333333333333,1.0,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.0
32,1.3333333333333333,1.0,2.3333333333333335,1.0,1.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,3.0,1.3333333333333333,1.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,0.6666666666666666,1.6666666666666667
33,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,2.3333333333333335,1.0,1.6666666666666667,4.0,1.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0
34,1.0,1.0,2.6666666666666665,1.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,3.6666666666666665,0.6666666666666666,1.3333333333333333,2.3333333333333335,2.0,2.3333333333333335,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0
35,2.0,0.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,3.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335,2.0,1.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,1.6666666666666667,2.6666666666666665,2.0,3.3333333333333335,1.6666666666666667,2.3333333333333335,2.6666666666666665,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335
36,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,1.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.0,2.6666666666666665,0.6666666666666666,2.0
37,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,3.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,3.6666666666666665,1.0,2.0,1.6666666666666667,2.0,2.6666666666666665,2.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.0,3.0,0.0,1.0,1.6666666666666667,2.6666666666666665,2.3333333333333335,1.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,1.0
