,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Barcelona,Espanol,Valencia,Sociedad,Sevilla,Ath Bilbao,Ath Madrid,Osasuna,La Coruna,Mallorca,Real Madrid,Almeria,Zaragoza,Hercules,Villarreal,Getafe,Malaga,Santander,Sp Gijon,Levante
1,Valencia,Ath Madrid,Sociedad,Real Madrid,Sevilla,Villarreal,Getafe,Barcelona,Hercules,Malaga,Espanol,Sp Gijon,Ath Bilbao,Almeria,La Coruna,Osasuna,Mallorca,Zaragoza,Santander,Levante
2,Valencia,Real Madrid,Sevilla,Villarreal,Barcelona,Espanol,Ath Madrid,Getafe,Sociedad,Mallorca,Sp Gijon,Ath Bilbao,Hercules,La Coruna,Malaga,Santander,Almeria,Osasuna,Zaragoza,Levante
3,Real Madrid,Valencia,Villarreal,Barcelona,Sevilla,Ath Bilbao,Ath Madrid,Malaga,Espanol,Hercules,Getafe,Osasuna,Sociedad,Santander,Sp Gijon,Mallorca,La Coruna,Levante,Almeria,Zaragoza
4,Valencia,Villarreal,Barcelona,Real Madrid,Ath Madrid,Espanol,Sevilla,Hercules,Getafe,Mallorca,Ath Bilbao,Malaga,Almeria,Osasuna,Santander,Sociedad,Sp Gijon,Levante,La Coruna,Zaragoza
5,Valencia,Villarreal,Real Madrid,Barcelona,Sevilla,Getafe,Ath Madrid,Espanol,Mallorca,Malaga,Hercules,Sociedad,Ath Bilbao,Almeria,Osasuna,Sp Gijon,Levante,Santander,La Coruna,Zaragoza
6,Real Madrid,Villarreal,Barcelona,Valencia,Ath Madrid,Espanol,Sevilla,Getafe,Ath Bilbao,Hercules,Mallorca,Sp Gijon,Levante,Malaga,Sociedad,Santander,Almeria,Osasuna,La Coruna,Zaragoza
7,Real Madrid,Villarreal,Barcelona,Valencia,Espanol,Sevilla,Getafe,Ath Madrid,Mallorca,Sociedad,Ath Bilbao,Osasuna,Hercules,Sp Gijon,Levante,Almeria,Malaga,Santander,La Coruna,Zaragoza
8,Real Madrid,Barcelona,Villarreal,Valencia,Espanol,Mallorca,Sevilla,Ath Madrid,Getafe,Sociedad,Ath Bilbao,Santander,Osasuna,Hercules,Sp Gijon,Almeria,Levante,Malaga,La Coruna,Zaragoza
9,Real Madrid,Barcelona,Villarreal,Espanol,Valencia,Sevilla,Sociedad,Mallorca,Ath Madrid,Getafe,Ath Bilbao,Osasuna,Sp Gijon,Santander,La Coruna,Almeria,Hercules,Levante,Malaga,Zaragoza
10,Real Madrid,Barcelona,Villarreal,Valencia,Sevilla,Espanol,Ath Madrid,Sociedad,Ath Bilbao,Mallorca,Getafe,Osasuna,Hercules,Santander,La Coruna,Malaga,Sp Gijon,Almeria,Levante,Zaragoza
11,Real Madrid,Barcelona,Villarreal,Espanol,Valencia,Sevilla,Ath Madrid,Mallorca,Sociedad,Ath Bilbao,Osasuna,Getafe,La Coruna,Hercules,Santander,Levante,Sp Gijon,Malaga,Almeria,Zaragoza
12,Barcelona,Real Madrid,Villarreal,Espanol,Valencia,Mallorca,Sevilla,Ath Madrid,Sociedad,Ath Bilbao,Getafe,Osasuna,Hercules,La Coruna,Santander,Levante,Sp Gijon,Malaga,Almeria,Zaragoza
13,Barcelona,Real Madrid,Villarreal,Espanol,Valencia,Sociedad,Mallorca,Getafe,Sevilla,Ath Madrid,Ath Bilbao,La Coruna,Osasuna,Hercules,Santander,Levante,Malaga,Sp Gijon,Almeria,Zaragoza
14,Barcelona,Real Madrid,Villarreal,Espanol,Valencia,Getafe,Ath Madrid,Sociedad,Ath Bilbao,Mallorca,Sevilla,Hercules,La Coruna,Santander,Osasuna,Levante,Almeria,Malaga,Sp Gijon,Zaragoza
15,Barcelona,Real Madrid,Villarreal,Valencia,Espanol,Getafe,Ath Madrid,Ath Bilbao,Sociedad,Mallorca,Sevilla,Hercules,La Coruna,Santander,Osasuna,Levante,Almeria,Malaga,Sp Gijon,Zaragoza
16,Barcelona,Real Madrid,Villarreal,Valencia,Espanol,Ath Madrid,Getafe,Ath Bilbao,Mallorca,Sevilla,Sociedad,La Coruna,Hercules,Santander,Osasuna,Malaga,Levante,Almeria,Zaragoza,Sp Gijon
17,Barcelona,Real Madrid,Villarreal,Valencia,Espanol,Getafe,Mallorca,Ath Madrid,Sevilla,Ath Bilbao,Hercules,Sociedad,La Coruna,Santander,Osasuna,Malaga,Levante,Sp Gijon,Almeria,Zaragoza
18,Barcelona,Real Madrid,Villarreal,Valencia,Espanol,Ath Madrid,Ath Bilbao,Getafe,Mallorca,Sevilla,Sociedad,Hercules,La Coruna,Santander,Osasuna,Malaga,Sp Gijon,Zaragoza,Levante,Almeria
19,Barcelona,Real Madrid,Villarreal,Valencia,Espanol,Ath Bilbao,Ath Madrid,Sevilla,Mallorca,Getafe,Sociedad,Hercules,La Coruna,Santander,Sp Gijon,Zaragoza,Osasuna,Almeria,Malaga,Levante
20,Barcelona,Real Madrid,Villarreal,Valencia,Espanol,Ath Bilbao,Sevilla,Ath Madrid,Sociedad,Getafe,Mallorca,Sp Gijon,Hercules,La Coruna,Zaragoza,Osasuna,Santander,Levante,Almeria,Malaga
21,Barcelona,Real Madrid,Villarreal,Valencia,Ath Bilbao,Espanol,Sevilla,Getafe,Ath Madrid,Sociedad,Mallorca,Zaragoza,Sp Gijon,Osasuna,Hercules,Santander,La Coruna,Levante,Almeria,Malaga
22,Barcelona,Real Madrid,Valencia,Villarreal,Ath Bilbao,Espanol,Getafe,Sociedad,Mallorca,Sevilla,Ath Madrid,Hercules,Santander,La Coruna,Levante,Sp Gijon,Zaragoza,Osasuna,Almeria,Malaga
23,Barcelona,Real Madrid,Valencia,Villarreal,Ath Bilbao,Espanol,Sociedad,Sevilla,Ath Madrid,Getafe,Mallorca,Santander,La Coruna,Osasuna,Hercules,Sp Gijon,Levante,Zaragoza,Almeria,Malaga
24,Barcelona,Real Madrid,Valencia,Villarreal,Espanol,Ath Bilbao,Sevilla,Sociedad,Ath Madrid,Getafe,Mallorca,Santander,La Coruna,Levante,Hercules,Osasuna,Sp Gijon,Zaragoza,Malaga,Almeria
25,Barcelona,Real Madrid,Valencia,Villarreal,Espanol,Sevilla,Ath Bilbao,Sociedad,Ath Madrid,Mallorca,Getafe,Santander,La Coruna,Levante,Zaragoza,Osasuna,Hercules,Sp Gijon,Malaga,Almeria
26,Barcelona,Real Madrid,Valencia,Villarreal,Ath Bilbao,Espanol,Sevilla,Ath Madrid,Sociedad,Mallorca,Getafe,La Coruna,Levante,Santander,Osasuna,Sp Gijon,Zaragoza,Hercules,Almeria,Malaga
27,Barcelona,Real Madrid,Valencia,Villarreal,Espanol,Ath Bilbao,Sevilla,Ath Madrid,Sociedad,Mallorca,Getafe,Osasuna,Levante,La Coruna,Santander,Zaragoza,Sp Gijon,Almeria,Hercules,Malaga
28,Barcelona,Real Madrid,Villarreal,Valencia,Espanol,Sevilla,Ath Bilbao,Ath Madrid,Mallorca,Osasuna,Sociedad,Levante,Getafe,Santander,Sp Gijon,La Coruna,Zaragoza,Malaga,Almeria,Hercules
29,Barcelona,Real Madrid,Valencia,Villarreal,Sevilla,Ath Bilbao,Espanol,Ath Madrid,Mallorca,Levante,Santander,Osasuna,Sp Gijon,Sociedad,Getafe,La Coruna,Zaragoza,Hercules,Malaga,Almeria
30,Barcelona,Real Madrid,Valencia,Villarreal,Sevilla,Ath Bilbao,Ath Madrid,Espanol,Mallorca,Levante,Sp Gijon,Santander,Osasuna,Sociedad,La Coruna,Getafe,Zaragoza,Hercules,Malaga,Almeria
31,Barcelona,Real Madrid,Valencia,Villarreal,Ath Bilbao,Sevilla,Ath Madrid,Espanol,Levante,Mallorca,Sp Gijon,Sociedad,La Coruna,Getafe,Santander,Osasuna,Malaga,Zaragoza,Hercules,Almeria
32,Barcelona,Real Madrid,Valencia,Villarreal,Ath Bilbao,Sevilla,Ath Madrid,Espanol,Mallorca,Levante,Sp Gijon,Sociedad,La Coruna,Getafe,Santander,Malaga,Zaragoza,Osasuna,Hercules,Almeria
33,Barcelona,Real Madrid,Valencia,Villarreal,Sevilla,Ath Madrid,Ath Bilbao,Espanol,Levante,Sp Gijon,Mallorca,Sociedad,Santander,Malaga,Zaragoza,Osasuna,La Coruna,Getafe,Hercules,Almeria
34,Barcelona,Real Madrid,Valencia,Villarreal,Ath Bilbao,Sevilla,Ath Madrid,Espanol,Sp Gijon,Mallorca,Santander,Levante,Malaga,Osasuna,Sociedad,Getafe,La Coruna,Zaragoza,Hercules,Almeria
35,Barcelona,Real Madrid,Valencia,Villarreal,Ath Bilbao,Sevilla,Ath Madrid,Espanol,Santander,Malaga,Osasuna,Mallorca,Sociedad,Levante,Sp Gijon,La Coruna,Getafe,Zaragoza,Hercules,Almeria
