,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal,Home Team Rank,Away Team Rank,Home Team Scored Goals,Home Team Received Goals,Away Team Scored Goals,Away Team received Goals
0,15/08/14,Porto,Maritimo,78,66,78,68,76,68,0.7821126253688717,0.15277980873643987,0.06510756589468833,1,1.1883333333333332,6.083333333333332,14.275,4,15,2.0,1.0,1.6666666666666667,0.6666666666666666
1,16/08/14,Academica,Sp Lisbon,66,76,66,74,68,76,0.18807642829828392,0.2656680932550747,0.5462554784466414,X,4.913333333333333,3.478333333333333,1.6916666666666669,8,11,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666
2,16/08/14,Gil Vicente,Guimaraes,66,69,66,69,66,71,0.34203866155563645,0.3000241722844625,0.357937166159901,2,2.7016666666666667,3.08,2.5816666666666666,14,3,0.3333333333333333,0.3333333333333333,1.0,1.0
3,17/08/14,Benfica,Pacos Ferreira,80,66,77,66,77,69,0.7363938511090271,0.17825500403568947,0.08535114485528329,1,1.2583333333333333,5.198333333333333,10.856666666666667,6,16,1.3333333333333333,1.0,0.6666666666666666,3.0
4,17/08/14,Nacional,Moreirense,86,70,81,66,83,66,0.4782988339460342,0.28109479005674404,0.2406063759972217,2,1.9266666666666663,3.2783333333333333,3.83,12,7,2.0,0.6666666666666666,,
5,17/08/14,Penafiel,Belenenses,67,68,65,67,65,69,0.4224984960898335,0.29747343092039297,0.2800280729897734,2,2.185,3.103333333333333,3.2966666666666664,13,2,,,0.6666666666666666,0.6666666666666666
6,17/08/14,Rio Ave,Setubal,72,68,69,66,69,67,0.4468247153754095,0.2948710202583863,0.2583042643662041,1,2.0666666666666664,3.1316666666666664,3.575,5,17,0.0,1.3333333333333333,1.6666666666666667,1.0
7,17/08/14,Sp Braga,Boavista,74,66,72,64,73,62,0.6828230992406501,0.20803769191817936,0.10913920884117076,1,1.3583333333333334,4.458333333333333,8.498333333333333,1,18,0.6666666666666666,1.0,,
8,18/08/14,Arouca,Estoril,68,71,66,69,69,69,0.2809072684303175,0.2923214423981985,0.42677128917148405,X,3.286666666666667,3.1583333333333337,2.163333333333333,9,10,1.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
9,22/08/14,Guimaraes,Penafiel,69,67,69,65,71,65,0.5563619986448016,0.2665734468326891,0.17706455452250935,1,1.665,3.475,5.2316666666666665,3,13,1.0,1.0,,
10,23/08/14,Maritimo,Academica,66,66,68,66,68,68,0.41891984961745066,0.2994551522427772,0.2816249981397721,1,2.2016666666666667,3.08,3.275,10,11,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333
11,23/08/14,Pacos Ferreira,Porto,66,78,66,78,69,76,0.11428025482860422,0.2103137190640677,0.6754060261073279,2,8.106666666666667,4.405,1.3716666666666668,15,4,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0
12,23/08/14,Sp Lisbon,Arouca,76,68,74,66,76,69,0.7147899856057255,0.1933788674750759,0.0918311469191986,1,1.304,4.82,10.15,7,12,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
13,24/08/14,Belenenses,Nacional,68,86,67,81,69,83,0.35607663046521937,0.30295700198598186,0.3409663675487987,1,2.595,3.0499999999999994,2.7099999999999995,3,14,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667
14,24/08/14,Boavista,Benfica,66,80,64,77,62,77,0.07268142951107212,0.1730403074118095,0.7542782630771183,2,12.816666666666668,5.383333333333333,1.235,17,5,,,1.0,1.0
15,24/08/14,Estoril,Rio Ave,71,72,69,69,69,69,0.4921976493603754,0.2854238946033105,0.2223784560363142,2,1.875,3.233333333333333,4.15,13,1,1.0,2.0,1.6666666666666667,0.6666666666666666
16,24/08/14,Setubal,Gil Vicente,68,66,66,66,67,66,0.4172182552202383,0.29865461756884665,0.28412712721091504,1,2.216666666666667,3.0966666666666662,3.2549999999999994,9,16,2.0,0.6666666666666666,0.3333333333333333,1.0
17,25/08/14,Moreirense,Sp Braga,70,74,66,72,66,73,0.21040365676204725,0.2783948183910655,0.5112015248468874,X,4.401666666666666,3.326666666666666,1.8116666666666668,8,6,,,0.3333333333333333,0.6666666666666666
18,29/08/14,Academica,Setubal,66,68,66,66,68,67,0.4106463111833367,0.3043983027221458,0.2849553860945177,X,2.263333333333333,3.053333333333333,3.2616666666666667,11,9,1.6666666666666667,1.3333333333333333,2.0,0.6666666666666666
19,30/08/14,Belenenses,Guimaraes,68,69,67,69,69,71,0.3670811738276759,0.3048980241628783,0.32802080200944583,2,2.533333333333333,3.0500000000000003,2.8349999999999995,6,2,1.3333333333333333,1.3333333333333333,2.333333333333333,0.0
20,30/08/14,Sp Braga,Estoril,74,71,72,69,73,69,0.505492664640015,0.279926088659948,0.21458124670003714,1,1.836666666666667,3.3166666666666664,4.326666666666667,4,15,0.6666666666666666,0.6666666666666666,1.0,2.333333333333333
21,31/08/14,Benfica,Sp Lisbon,80,76,77,74,77,76,0.5156586246661868,0.27203443778099184,0.21230693755282126,X,1.8033333333333332,3.418333333333333,4.38,5,8,1.0,1.0,0.6666666666666666,0.6666666666666666
22,31/08/14,Gil Vicente,Maritimo,66,66,66,68,66,68,0.3522558856914376,0.2996634387407289,0.3480806755678336,2,2.64,3.103333333333333,2.671666666666667,16,7,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6666666666666666
23,31/08/14,Nacional,Arouca,86,68,81,66,83,69,0.5059637512925979,0.28035535489338204,0.21368089381402006,1,1.835,3.311666666666667,4.345,11,14,1.0,1.3333333333333333,0.0,1.3333333333333333
24,31/08/14,Penafiel,Pacos Ferreira,67,66,65,66,65,69,0.3298064032892879,0.2979521028648689,0.37224149384584304,2,2.8216666666666668,3.123333333333333,2.5,17,12,,,1.0,1.6666666666666667
