,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Liverpool,Chelsea,Bournemouth,Crystal Palace,Man City,Watford,Man United,Tottenham,Everton,Wolves,Burnley,Southampton,Leicester,Newcastle,Arsenal,Brighton,Cardiff,Fulham,Huddersfield,West Ham
1,Man City,Liverpool,Chelsea,Watford,Tottenham,Bournemouth,Everton,Leicester,Man United,Crystal Palace,Brighton,Newcastle,Southampton,Wolves,Burnley,Cardiff,Arsenal,Fulham,West Ham,Huddersfield
2,Liverpool,Tottenham,Chelsea,Watford,Man City,Bournemouth,Leicester,Everton,Arsenal,Crystal Palace,Fulham,Brighton,Man United,Wolves,Cardiff,Newcastle,Southampton,Burnley,Huddersfield,West Ham
3,Liverpool,Chelsea,Watford,Man City,Tottenham,Bournemouth,Everton,Leicester,Arsenal,Man United,Wolves,Southampton,Fulham,Brighton,Crystal Palace,Cardiff,Huddersfield,Newcastle,Burnley,West Ham
4,Chelsea,Liverpool,Man City,Watford,Bournemouth,Tottenham,Arsenal,Man United,Wolves,Everton,Leicester,Crystal Palace,Southampton,Brighton,Fulham,West Ham,Cardiff,Huddersfield,Newcastle,Burnley
5,Liverpool,Man City,Chelsea,Watford,Tottenham,Arsenal,Man United,Bournemouth,Leicester,Wolves,Crystal Palace,Everton,Brighton,Southampton,Fulham,Burnley,West Ham,Newcastle,Cardiff,Huddersfield
6,Man City,Liverpool,Chelsea,Tottenham,Arsenal,Watford,Bournemouth,Leicester,Wolves,Man United,Everton,Burnley,Crystal Palace,West Ham,Brighton,Southampton,Fulham,Newcastle,Cardiff,Huddersfield
7,Man City,Chelsea,Liverpool,Arsenal,Tottenham,Bournemouth,Wolves,Man United,Watford,Leicester,Everton,Burnley,Brighton,Crystal Palace,West Ham,Southampton,Fulham,Huddersfield,Newcastle,Cardiff
8,Man City,Liverpool,Chelsea,Arsenal,Tottenham,Bournemouth,Watford,Everton,Wolves,Man United,Leicester,Brighton,Burnley,West Ham,Crystal Palace,Southampton,Cardiff,Fulham,Huddersfield,Newcastle
9,Man City,Liverpool,Chelsea,Arsenal,Tottenham,Bournemouth,Watford,Man United,Everton,Wolves,Brighton,Leicester,West Ham,Crystal Palace,Burnley,Southampton,Cardiff,Fulham,Newcastle,Huddersfield
