,Bolton scored,Bolton received,Man City scored,Man City received,Tottenham scored,Tottenham received,Man United scored,Man United received,Wolves scored,Wolves received,Liverpool scored,Liverpool received,Norwich scored,Norwich received,Sunderland scored,Sunderland received,Wigan scored,Wigan received,Arsenal scored,Arsenal received,Aston Villa scored,Aston Villa received,Chelsea scored,Chelsea received,Fulham scored,Fulham received,Newcastle scored,Newcastle received,Stoke scored,Stoke received,Blackburn scored,Blackburn received,West Brom scored,West Brom received,Everton scored,Everton received,QPR scored,QPR received,Swansea scored,Swansea received
0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,4.0
1,3.0,1.5,3.5,1.0,1.0,1.5,2.5,0.5,2.0,0.5,1.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,2.5,1.0,2.0,0.0,1.5,0.5,2.0,0.0,2.0
2,2.3333333333333335,2.0,4.0,1.0,1.0,2.6666666666666665,4.333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,2.0,0.0,1.3333333333333333
3,1.0,3.6666666666666665,3.6666666666666665,1.0,1.0,2.6666666666666665,5.333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,3.3333333333333335,1.6666666666666667,1.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
4,0.6666666666666666,3.3333333333333335,3.3333333333333335,1.0,2.3333333333333335,1.6666666666666667,5.333333333333333,1.0,0.0,1.6666666666666667,1.0,2.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,2.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333
5,0.3333333333333333,3.3333333333333335,2.3333333333333335,0.6666666666666666,2.6666666666666665,0.3333333333333333,3.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.0,1.3333333333333333,1.0,2.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,2.3333333333333335,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667
6,0.6666666666666666,3.3333333333333335,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.3333333333333335,2.0,1.3333333333333333,0.6666666666666666,3.3333333333333335,1.6666666666666667,2.6666666666666665,0.6666666666666666,2.0,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,3.3333333333333335,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333
7,1.3333333333333333,3.0,3.3333333333333335,0.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,2.0,1.0,1.3333333333333333,1.6666666666666667,4.0,1.0,2.0,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.0,1.0,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,2.3333333333333335
8,1.3333333333333333,2.6666666666666665,4.666666666666667,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333333,2.3333333333333335,1.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,2.0,1.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,1.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,1.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,2.0,1.0,1.3333333333333333,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667
9,1.3333333333333333,2.0,4.333333333333333,1.0,2.3333333333333335,1.3333333333333333,1.0,2.3333333333333335,1.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.0,3.3333333333333335,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,2.3333333333333335,1.0,1.6666666666666667,2.0,1.0,1.3333333333333333,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,2.0,2.0
