,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,Bolton,Man City,Tottenham,Man United,Wolves,Liverpool,Norwich,Sunderland,Wigan,Arsenal,Aston Villa,Chelsea,Fulham,Newcastle,Stoke,Blackburn,West Brom,Everton,QPR,Swansea
1,Man City,Man United,Wolves,Aston Villa,Liverpool,Chelsea,Newcastle,Bolton,Tottenham,QPR,Norwich,Stoke,Wigan,Sunderland,Arsenal,Fulham,Swansea,West Brom,Blackburn,Everton
2,Man United,Man City,Liverpool,Chelsea,Wolves,Newcastle,Aston Villa,Wigan,Stoke,Bolton,Everton,Tottenham,QPR,Sunderland,Norwich,Swansea,Fulham,Arsenal,West Brom,Blackburn
3,Man United,Man City,Chelsea,Newcastle,Stoke,Liverpool,Wolves,Aston Villa,Tottenham,Wigan,Everton,QPR,Arsenal,West Brom,Bolton,Sunderland,Norwich,Fulham,Swansea,Blackburn
4,Man United,Man City,Chelsea,Newcastle,Tottenham,Stoke,Aston Villa,Everton,Liverpool,QPR,Wolves,Sunderland,Norwich,Swansea,Wigan,Blackburn,Arsenal,Fulham,Bolton,West Brom
5,Man United,Man City,Chelsea,Newcastle,Tottenham,Liverpool,Stoke,Aston Villa,Norwich,QPR,Everton,Wolves,Arsenal,Sunderland,Wigan,Swansea,Fulham,Blackburn,West Brom,Bolton
6,Man United,Man City,Chelsea,Newcastle,Tottenham,Liverpool,Aston Villa,Stoke,Norwich,Swansea,QPR,Fulham,Everton,Wolves,Arsenal,Sunderland,West Brom,Wigan,Blackburn,Bolton
7,Man City,Man United,Chelsea,Newcastle,Tottenham,Liverpool,Stoke,Aston Villa,Norwich,Arsenal,QPR,West Brom,Swansea,Fulham,Everton,Wolves,Sunderland,Bolton,Wigan,Blackburn
8,Man City,Man United,Chelsea,Newcastle,Tottenham,Liverpool,Arsenal,Norwich,Stoke,QPR,Aston Villa,West Brom,Everton,Sunderland,Swansea,Wolves,Fulham,Bolton,Wigan,Blackburn
9,Man City,Man United,Newcastle,Tottenham,Chelsea,Liverpool,Arsenal,Norwich,Aston Villa,Swansea,Stoke,QPR,West Brom,Sunderland,Fulham,Everton,Wolves,Blackburn,Bolton,Wigan
10,Man City,Man United,Newcastle,Tottenham,Chelsea,Liverpool,Arsenal,Aston Villa,Norwich,Swansea,QPR,Stoke,Wolves,West Brom,Sunderland,Fulham,Everton,Bolton,Blackburn,Wigan
11,Man City,Man United,Tottenham,Newcastle,Chelsea,Liverpool,Arsenal,Aston Villa,QPR,West Brom,Norwich,Swansea,Everton,Stoke,Sunderland,Fulham,Wolves,Bolton,Blackburn,Wigan
12,Man City,Tottenham,Man United,Newcastle,Chelsea,Liverpool,Arsenal,Aston Villa,Norwich,Everton,QPR,Stoke,Swansea,West Brom,Fulham,Sunderland,Wolves,Bolton,Wigan,Blackburn
13,Man City,Tottenham,Man United,Chelsea,Arsenal,Newcastle,Liverpool,Stoke,Aston Villa,Everton,Norwich,QPR,Fulham,West Brom,Swansea,Wolves,Sunderland,Blackburn,Bolton,Wigan
14,Man City,Man United,Tottenham,Chelsea,Arsenal,Liverpool,Newcastle,Stoke,Aston Villa,Norwich,Swansea,Everton,QPR,Fulham,West Brom,Sunderland,Wolves,Wigan,Blackburn,Bolton
15,Man City,Man United,Tottenham,Chelsea,Arsenal,Liverpool,Newcastle,Stoke,Norwich,Aston Villa,Fulham,Swansea,West Brom,Everton,QPR,Sunderland,Wolves,Wigan,Blackburn,Bolton
16,Man City,Man United,Tottenham,Chelsea,Arsenal,Liverpool,Newcastle,Stoke,Norwich,West Brom,Everton,Aston Villa,Fulham,Swansea,Sunderland,QPR,Wolves,Wigan,Bolton,Blackburn
17,Man City,Man United,Tottenham,Chelsea,Arsenal,Liverpool,Newcastle,Stoke,West Brom,Everton,Norwich,Aston Villa,Fulham,Swansea,Sunderland,QPR,Wolves,Wigan,Bolton,Blackburn
18,Man City,Man United,Tottenham,Arsenal,Chelsea,Liverpool,Newcastle,Stoke,Everton,Aston Villa,Norwich,West Brom,Sunderland,Fulham,Swansea,Wolves,QPR,Wigan,Blackburn,Bolton
19,Man City,Man United,Tottenham,Chelsea,Arsenal,Liverpool,Newcastle,Stoke,Norwich,Sunderland,Everton,Swansea,Aston Villa,Fulham,West Brom,Wolves,QPR,Bolton,Wigan,Blackburn
20,Man City,Man United,Tottenham,Chelsea,Arsenal,Newcastle,Liverpool,Stoke,Norwich,Swansea,Everton,Sunderland,Aston Villa,Fulham,West Brom,Wolves,Blackburn,QPR,Bolton,Wigan
21,Man City,Man United,Tottenham,Chelsea,Arsenal,Newcastle,Liverpool,Stoke,Norwich,Sunderland,Aston Villa,Fulham,Swansea,Everton,West Brom,QPR,Bolton,Blackburn,Wolves,Wigan
22,Man City,Man United,Tottenham,Chelsea,Newcastle,Liverpool,Arsenal,Sunderland,Stoke,Everton,Norwich,Aston Villa,Fulham,Swansea,West Brom,QPR,Bolton,Blackburn,Wolves,Wigan
23,Man City,Man United,Tottenham,Chelsea,Newcastle,Arsenal,Liverpool,Sunderland,Norwich,Swansea,Everton,Stoke,Aston Villa,Fulham,West Brom,QPR,Wolves,Bolton,Blackburn,Wigan
24,Man City,Man United,Tottenham,Arsenal,Chelsea,Newcastle,Liverpool,Norwich,Sunderland,Everton,Swansea,Fulham,Stoke,West Brom,Aston Villa,QPR,Blackburn,Wolves,Bolton,Wigan
25,Man City,Man United,Tottenham,Arsenal,Chelsea,Newcastle,Liverpool,Norwich,Sunderland,Fulham,Everton,Stoke,West Brom,Swansea,Aston Villa,Wolves,QPR,Blackburn,Bolton,Wigan
26,Man City,Man United,Tottenham,Arsenal,Chelsea,Newcastle,Liverpool,Fulham,Stoke,West Brom,Norwich,Sunderland,Everton,Swansea,Aston Villa,QPR,Blackburn,Wolves,Bolton,Wigan
27,Man United,Man City,Tottenham,Arsenal,Chelsea,Newcastle,Liverpool,Sunderland,Everton,Fulham,Swansea,Norwich,Stoke,West Brom,Aston Villa,Blackburn,Bolton,QPR,Wolves,Wigan
28,Man United,Man City,Arsenal,Tottenham,Chelsea,Newcastle,Liverpool,Swansea,Sunderland,Everton,Stoke,Fulham,West Brom,Norwich,Aston Villa,Blackburn,Bolton,QPR,Wigan,Wolves
29,Man United,Man City,Arsenal,Tottenham,Chelsea,Newcastle,Liverpool,Sunderland,Everton,Swansea,Norwich,Stoke,Fulham,West Brom,Aston Villa,Bolton,Blackburn,QPR,Wigan,Wolves
30,Man United,Man City,Arsenal,Tottenham,Chelsea,Newcastle,Everton,Liverpool,Sunderland,Fulham,Swansea,Norwich,Stoke,West Brom,Aston Villa,Bolton,QPR,Blackburn,Wigan,Wolves
31,Man United,Man City,Arsenal,Tottenham,Chelsea,Newcastle,Everton,Liverpool,Sunderland,Fulham,Stoke,Norwich,West Brom,Swansea,Aston Villa,Bolton,QPR,Blackburn,Wigan,Wolves
32,Man United,Man City,Arsenal,Tottenham,Newcastle,Chelsea,Everton,Liverpool,Fulham,Norwich,Sunderland,Stoke,West Brom,Swansea,Aston Villa,Bolton,QPR,Wigan,Blackburn,Wolves
33,Man United,Man City,Arsenal,Tottenham,Newcastle,Chelsea,Everton,Liverpool,Fulham,Sunderland,Norwich,Stoke,Swansea,West Brom,Aston Villa,Wigan,Bolton,QPR,Blackburn,Wolves
34,Man United,Man City,Arsenal,Newcastle,Tottenham,Chelsea,Everton,Fulham,Liverpool,West Brom,Sunderland,Swansea,Norwich,Stoke,Aston Villa,QPR,Wigan,Bolton,Blackburn,Wolves
35,Man City,Man United,Arsenal,Tottenham,Newcastle,Chelsea,Everton,Liverpool,Fulham,West Brom,Sunderland,Swansea,Stoke,Norwich,Aston Villa,Wigan,QPR,Bolton,Blackburn,Wolves
36,Man City,Man United,Arsenal,Tottenham,Newcastle,Chelsea,Everton,Liverpool,Fulham,West Brom,Sunderland,Swansea,Norwich,Stoke,Wigan,Aston Villa,QPR,Bolton,Blackburn,Wolves
37,Man City,Man United,Arsenal,Tottenham,Newcastle,Chelsea,Everton,Liverpool,Fulham,West Brom,Swansea,Norwich,Sunderland,Stoke,Wigan,Aston Villa,QPR,Bolton,Blackburn,Wolves
