,Rangers scored,Rangers received,Hearts scored,Hearts received,Inverness C scored,Inverness C received,Celtic scored,Celtic received,Motherwell scored,Motherwell received,Aberdeen scored,Aberdeen received,Dundee United scored,Dundee United received,Dunfermline scored,Dunfermline received,Hibernian scored,Hibernian received,Kilmarnock scored,Kilmarnock received,Falkirk scored,Falkirk received,Livingston scored,Livingston received
10,2.3333333333333335,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.3333333333333335
11,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.0,0.6666666666666666,2.0,1.6666666666666667,1.0,1.0,1.3333333333333333
12,1.6666666666666667,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,3.3333333333333335,0.6666666666666666,1.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333
13,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,4.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
14,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,3.3333333333333335,0.6666666666666666,2.0,1.0,1.0,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,2.0,2.0,1.3333333333333333,2.6666666666666665,2.0,1.3333333333333333,2.0,1.0,1.0
15,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.0,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667
16,1.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,1.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,2.0,2.0,0.6666666666666666,1.6666666666666667
17,2.0,2.0,1.0,0.6666666666666666,1.0,0.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.6666666666666667
18,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666
19,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,1.0,0.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,2.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666
20,2.3333333333333335,1.0,2.3333333333333335,1.3333333333333333,1.0,0.3333333333333333,2.0,1.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.0,1.0,2.0,2.0,2.0,1.3333333333333333,1.6666666666666667,2.0,1.3333333333333333,0.6666666666666666,3.0,0.6666666666666666,1.3333333333333333
21,2.3333333333333335,1.0,3.6666666666666665,1.3333333333333333,1.6666666666666667,0.0,3.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.3333333333333333,1.0,2.0,2.0,2.6666666666666665,1.0,2.0,2.0,2.3333333333333335,0.6666666666666666,3.0,0.6666666666666666,2.3333333333333335
22,2.6666666666666665,0.3333333333333333,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,3.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,1.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,2.0,1.6666666666666667,1.6666666666666667,2.0,1.0,2.6666666666666665,0.6666666666666666,3.0
23,2.6666666666666665,1.0,2.6666666666666665,1.0,3.0,1.3333333333333333,3.3333333333333335,2.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,1.6666666666666667,2.0,1.0,2.0,0.3333333333333333,2.6666666666666665
24,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,2.6666666666666665,2.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,2.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,3.6666666666666665,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.0,2.0,0.3333333333333333,4.0
25,1.0,1.6666666666666667,2.0,1.3333333333333333,2.3333333333333335,2.6666666666666665,2.0,1.3333333333333333,1.0,1.0,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,3.0
26,0.6666666666666666,1.0,1.6666666666666667,1.0,3.0,2.3333333333333335,3.6666666666666665,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,3.3333333333333335,2.3333333333333335,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,3.6666666666666665
27,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.0,4.0,0.3333333333333333,1.0,1.0,1.0,1.3333333333333333,1.0,3.0,0.6666666666666666,3.0,1.0,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.0,1.0,2.3333333333333335
28,2.6666666666666665,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,4.333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,3.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.3333333333333333,3.0
29,2.3333333333333335,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,1.0,2.3333333333333335,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.0,1.6666666666666667,1.0,1.6666666666666667,1.0,2.3333333333333335,1.0,3.0
30,2.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,2.0,0.6666666666666666,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,1.3333333333333333,2.3333333333333335,1.0,2.3333333333333335,0.3333333333333333,2.6666666666666665
31,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335
32,2.0,0.3333333333333333,2.0,0.6666666666666666,1.0,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,2.3333333333333335,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,1.0,1.0,1.6666666666666667
