,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,Besiktas,Akhisar Belediyespor,Genclerbirligi,Trabzonspor,Galatasaray,Buyuksehyr,Bursaspor,Rizespor,Antalyaspor,Konyaspor,Osmanlispor,Adanaspor,Fenerbahce,Gaziantepspor,Alanyaspor,Kasimpasa,Karabukspor,Kayserispor
1,Galatasaray,Buyuksehyr,Besiktas,Genclerbirligi,Trabzonspor,Akhisar Belediyespor,Gaziantepspor,Alanyaspor,Karabukspor,Bursaspor,Konyaspor,Osmanlispor,Fenerbahce,Adanaspor,Antalyaspor,Rizespor,Kasimpasa,Kayserispor
2,Buyuksehyr,Besiktas,Galatasaray,Bursaspor,Genclerbirligi,Konyaspor,Osmanlispor,Gaziantepspor,Alanyaspor,Rizespor,Akhisar Belediyespor,Trabzonspor,Karabukspor,Adanaspor,Kayserispor,Fenerbahce,Antalyaspor,Kasimpasa
3,Buyuksehyr,Besiktas,Galatasaray,Bursaspor,Osmanlispor,Alanyaspor,Genclerbirligi,Konyaspor,Karabukspor,Fenerbahce,Gaziantepspor,Rizespor,Akhisar Belediyespor,Trabzonspor,Adanaspor,Kayserispor,Antalyaspor,Kasimpasa
4,Buyuksehyr,Bursaspor,Besiktas,Galatasaray,Genclerbirligi,Osmanlispor,Fenerbahce,Alanyaspor,Trabzonspor,Konyaspor,Karabukspor,Adanaspor,Kayserispor,Akhisar Belediyespor,Gaziantepspor,Rizespor,Antalyaspor,Kasimpasa
5,Buyuksehyr,Besiktas,Galatasaray,Bursaspor,Genclerbirligi,Osmanlispor,Konyaspor,Karabukspor,Fenerbahce,Gaziantepspor,Alanyaspor,Trabzonspor,Adanaspor,Akhisar Belediyespor,Kayserispor,Rizespor,Kasimpasa,Antalyaspor
6,Buyuksehyr,Besiktas,Galatasaray,Bursaspor,Karabukspor,Osmanlispor,Genclerbirligi,Konyaspor,Fenerbahce,Gaziantepspor,Alanyaspor,Trabzonspor,Akhisar Belediyespor,Adanaspor,Rizespor,Kasimpasa,Kayserispor,Antalyaspor
7,Buyuksehyr,Besiktas,Galatasaray,Bursaspor,Fenerbahce,Karabukspor,Osmanlispor,Genclerbirligi,Trabzonspor,Konyaspor,Akhisar Belediyespor,Gaziantepspor,Rizespor,Alanyaspor,Kasimpasa,Kayserispor,Adanaspor,Antalyaspor
8,Buyuksehyr,Besiktas,Galatasaray,Bursaspor,Fenerbahce,Karabukspor,Genclerbirligi,Gaziantepspor,Trabzonspor,Kasimpasa,Osmanlispor,Konyaspor,Rizespor,Akhisar Belediyespor,Alanyaspor,Kayserispor,Antalyaspor,Adanaspor
9,Buyuksehyr,Besiktas,Galatasaray,Bursaspor,Fenerbahce,Konyaspor,Karabukspor,Osmanlispor,Genclerbirligi,Gaziantepspor,Alanyaspor,Trabzonspor,Kasimpasa,Rizespor,Antalyaspor,Akhisar Belediyespor,Kayserispor,Adanaspor
10,Buyuksehyr,Besiktas,Fenerbahce,Bursaspor,Galatasaray,Konyaspor,Osmanlispor,Genclerbirligi,Karabukspor,Antalyaspor,Kasimpasa,Gaziantepspor,Trabzonspor,Alanyaspor,Rizespor,Akhisar Belediyespor,Kayserispor,Adanaspor
11,Buyuksehyr,Besiktas,Fenerbahce,Galatasaray,Bursaspor,Konyaspor,Karabukspor,Osmanlispor,Genclerbirligi,Antalyaspor,Alanyaspor,Akhisar Belediyespor,Trabzonspor,Kasimpasa,Gaziantepspor,Rizespor,Kayserispor,Adanaspor
12,Buyuksehyr,Besiktas,Galatasaray,Fenerbahce,Bursaspor,Konyaspor,Osmanlispor,Genclerbirligi,Karabukspor,Antalyaspor,Akhisar Belediyespor,Trabzonspor,Alanyaspor,Kasimpasa,Gaziantepspor,Rizespor,Kayserispor,Adanaspor
13,Buyuksehyr,Besiktas,Galatasaray,Fenerbahce,Bursaspor,Konyaspor,Osmanlispor,Genclerbirligi,Antalyaspor,Trabzonspor,Alanyaspor,Karabukspor,Akhisar Belediyespor,Kasimpasa,Gaziantepspor,Rizespor,Kayserispor,Adanaspor
