,Game Date,Home Team,Away Team,Home ATT,Away ATT,Home DEF,Away DEF,Home MID,Away MID,Home Win Odds,Draw Odds,Away Win Odds,Winner,Home win Odds not normal,Draw Odds not normal,Away win Odds not normal
0,19/08/16,Adanaspor,Bursaspor,71,70,67,71,69,72,0.22938057574710866,0.2670107700565487,0.5036086541963426,2,4.08,3.5050000000000003,1.8583333333333334
1,20/08/16,Besiktas,Alanyaspor,78,73,76,71,78,70,0.6813873457438498,0.2002226779026752,0.11838997635347495,1,1.3766666666666667,4.685,7.923333333333333
2,20/08/16,Rizespor,Konyaspor,76,72,68,71,68,70,0.3240053194367162,0.29914822513789513,0.3768464554253888,X,2.8883333333333336,3.1283333333333334,2.483333333333333
3,20/08/16,Trabzonspor,Kasimpasa,73,69,76,71,74,71,0.41359957961114036,0.285580662112454,0.3008197582764057,1,2.2716666666666665,3.2900000000000005,3.123333333333333
4,21/08/16,Antalyaspor,Osmanlispor,81,74,72,74,71,72,0.371973163404375,0.288360148179326,0.339666688416299,X,2.5233333333333334,3.2550000000000003,2.763333333333333
5,21/08/16,Buyuksehyr,Fenerbahce,78,80,73,78,75,77,0.29295066937760994,0.28521796135342936,0.42183136926896075,1,3.1966666666666668,3.283333333333333,2.22
6,21/08/16,Genclerbirligi,Gaziantepspor,69,71,70,68,70,69,0.48743378653927794,0.28012877971430605,0.23243743374641598,1,1.9233333333333331,3.346666666666667,4.033333333333333
7,21/08/16,Kayserispor,Akhisar Belediyespor,73,70,70,71,72,71,0.46289834539024083,0.2845359955968367,0.25256565901292244,2,2.0233333333333334,3.2916666666666665,3.7083333333333335
8,22/08/16,Galatasaray,Karabukspor,76,71,74,70,77,70,0.5838612850696329,0.24272884884917323,0.17340986608119385,1,1.6033333333333335,3.856666666666667,5.398333333333333
9,26/08/16,Alanyaspor,Antalyaspor,73,81,71,72,70,71,0.3088569265707797,0.28657151825114013,0.4045715551780802,1,3.0433333333333334,3.28,2.3233333333333333
10,26/08/16,Konyaspor,Besiktas,72,78,71,76,70,78,0.2836807953460395,0.28000580746412773,0.43631339718983264,X,3.301666666666667,3.345,2.1466666666666665
11,27/08/16,Akhisar Belediyespor,Galatasaray,70,76,71,74,71,77,0.3146139864260185,0.2838037323287708,0.4015822812452107,2,2.978333333333333,3.301666666666667,2.3333333333333335
12,27/08/16,Gaziantepspor,Trabzonspor,71,73,68,76,69,74,0.3100829894039189,0.28373299333924595,0.4061840172568352,1,3.015,3.295,2.3016666666666663
13,27/08/16,Kasimpasa,Adanaspor,69,71,71,67,71,69,0.546002119956846,0.25564404435763316,0.19835383568552087,X,1.7183333333333335,3.6700000000000004,4.7299999999999995
14,28/08/16,Bursaspor,Buyuksehyr,70,78,71,73,72,75,0.4434448612153038,0.2809002250562641,0.2756549137284321,2,2.108333333333334,3.328333333333333,3.391666666666667
15,28/08/16,Fenerbahce,Kayserispor,80,73,78,70,77,72,0.6754628480719583,0.2093054337414783,0.11523171818656333,X,1.3866666666666667,4.4750000000000005,8.128333333333332
16,28/08/16,Karabukspor,Rizespor,71,76,70,68,70,68,0.456777245164448,0.28721067949920237,0.2560120753363496,1,2.0466666666666664,3.2549999999999994,3.651666666666667
17,28/08/16,Osmanlispor,Genclerbirligi,74,69,74,70,72,70,0.48698228735467347,0.27500176227087436,0.23801595037445217,X,1.92,3.4000000000000004,3.9283333333333332
18,10/09/16,Adanaspor,Gaziantepspor,71,71,67,68,69,69,0.38788643556333846,0.292988815177733,0.3191247492589285,X,2.4133333333333336,3.1950000000000003,2.9333333333333336
19,10/09/16,Besiktas,Karabukspor,78,71,76,70,78,70,0.6613218887907905,0.20610105170694237,0.1325770595022672,1,1.413333333333333,4.535,7.05
20,10/09/16,Buyuksehyr,Kasimpasa,78,69,73,71,75,71,0.5267326884557564,0.27032701166302153,0.20294029988122214,1,1.78,3.4683333333333333,4.62
21,10/09/16,Genclerbirligi,Alanyaspor,69,73,70,71,70,70,0.5384264019806417,0.2595185427829132,0.20205505523644499,X,1.74,3.61,4.636666666666667
22,10/09/16,Kayserispor,Galatasaray,73,76,70,74,72,77,0.2999080141500213,0.28288661505461576,0.4172053707953629,X,3.1300000000000003,3.3183333333333334,2.25
23,11/09/16,Antalyaspor,Konyaspor,81,72,72,71,71,70,0.3481301289028493,0.29557181906848956,0.35629805202866116,2,2.69,3.1683333333333334,2.6283333333333334
24,11/09/16,Fenerbahce,Bursaspor,80,70,78,71,77,72,0.6434944081368277,0.21158639664227508,0.14491919522089713,2,1.4533333333333331,4.420000000000001,6.453333333333333
25,11/09/16,Rizespor,Akhisar Belediyespor,76,70,68,71,68,71,0.341578643732435,0.2949834457416516,0.3634379105259134,1,2.7433333333333336,3.176666666666667,2.578333333333333
26,11/09/16,Trabzonspor,Osmanlispor,73,74,76,74,74,72,0.43663621204782843,0.2833068459603973,0.2800569419917742,2,2.143333333333333,3.3033333333333332,3.3416666666666663
27,16/09/16,Bursaspor,Kayserispor,70,73,71,70,72,72,0.45930015622834713,0.2760771229272209,0.26462272084443195,1,2.0366666666666666,3.3883333333333336,3.535
28,16/09/16,Karabukspor,Antalyaspor,71,81,70,72,70,71,0.4410697459252765,0.28364040283971276,0.2752898512350107,1,2.1200000000000006,3.2966666666666664,3.396666666666667
29,17/09/16,Alanyaspor,Trabzonspor,73,73,71,76,70,74,0.31992490995275896,0.2882117576051048,0.3918633324421363,1,2.9233333333333333,3.2450000000000006,2.3866666666666667
30,17/09/16,Galatasaray,Rizespor,76,76,74,68,77,68,0.6797334041830391,0.20598736726250397,0.11427922855445688,1,1.3783333333333332,4.548333333333333,8.198333333333332
31,18/09/16,Akhisar Belediyespor,Besiktas,70,78,71,76,71,78,0.2673506648867961,0.2701811339086967,0.46246820120450716,2,3.4999999999999996,3.4633333333333334,2.0233333333333334
32,18/09/16,Gaziantepspor,Buyuksehyr,71,78,68,73,69,75,0.2020781775222821,0.27379920547444553,0.5241226170032722,2,4.638333333333334,3.4233333333333333,1.7883333333333333
33,18/09/16,Konyaspor,Genclerbirligi,72,69,71,70,70,70,0.4725353761750242,0.2852953311254585,0.24216929269951715,X,1.9833333333333332,3.2849999999999997,3.8699999999999997
34,18/09/16,Osmanlispor,Adanaspor,74,71,74,67,72,69,0.6162713870124747,0.24111518874104546,0.14261342424647983,1,1.5199999999999998,3.885,6.5683333333333325
35,19/09/16,Kasimpasa,Fenerbahce,69,80,71,78,71,77,0.204272954785967,0.2596322458567716,0.5360947993572613,2,4.588333333333334,3.61,1.7483333333333333
36,23/09/16,Antalyaspor,Akhisar Belediyespor,81,70,72,71,71,71,0.40448205670937315,0.2950764583872475,0.3004414849033793,X,2.315,3.1733333333333333,3.1166666666666667
37,24/09/16,Besiktas,Galatasaray,78,76,76,74,78,77,0.4849363070768389,0.2654894567321947,0.2495742361909663,X,1.9316666666666666,3.5283333333333338,3.753333333333334
38,24/09/16,Buyuksehyr,Osmanlispor,78,74,73,74,75,72,0.45685548044781255,0.2813533249698664,0.2617911945823209,X,2.0466666666666664,3.3233333333333337,3.5716666666666668
39,24/09/16,Trabzonspor,Konyaspor,73,72,76,71,74,70,0.41284544425905684,0.2869033235525383,0.300251232188405,1,2.266666666666667,3.2616666666666667,3.1166666666666667
40,25/09/16,Bursaspor,Kasimpasa,70,69,71,71,72,71,0.5625530094060655,0.2521528504733596,0.1852941401205749,1,1.6666666666666663,3.7183333333333333,5.06
41,25/09/16,Fenerbahce,Gaziantepspor,80,71,78,68,77,69,0.7795295667991984,0.14582144289671942,0.07464899030408217,1,1.205,6.441666666666666,12.583333333333334
42,25/09/16,Genclerbirligi,Karabukspor,69,71,70,70,70,70,0.45019303541387506,0.282558342327603,0.26724862225852186,1,2.0816666666666666,3.3166666666666664,3.5066666666666664
43,25/09/16,Kayserispor,Rizespor,73,76,70,68,72,68,0.5220852235218286,0.2704688014008126,0.20744597507735885,1,1.7933333333333337,3.4616666666666664,4.513333333333333
44,26/09/16,Adanaspor,Alanyaspor,71,73,67,71,69,70,0.3460316034251344,0.2895475569340079,0.3644208396408577,1,2.7083333333333335,3.236666666666667,2.5716666666666668
45,30/09/16,Akhisar Belediyespor,Genclerbirligi,70,69,71,70,71,70,0.3760219258213921,0.29785894177239464,0.32611913240621326,X,2.483333333333334,3.1350000000000002,2.8633333333333333
46,01/10/16,Gaziantepspor,Bursaspor,71,70,68,71,69,72,0.262527565325815,0.27167663827037386,0.4657957964038112,1,3.563333333333333,3.4433333333333334,2.0083333333333333
