,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
14,Sp Lisbon,Porto,Benfica,Sp Braga,Setubal,Pacos Ferreira,Rio Ave,Arouca,Guimaraes,Maritimo,Moreirense,Estoril,Belenenses,Nacional,Uniao Madeira,Academica,Boavista,Tondela
15,Sp Lisbon,Benfica,Porto,Sp Braga,Pacos Ferreira,Arouca,Rio Ave,Setubal,Guimaraes,Maritimo,Belenenses,Nacional,Moreirense,Estoril,Uniao Madeira,Academica,Boavista,Tondela
16,Sp Lisbon,Benfica,Porto,Sp Braga,Pacos Ferreira,Rio Ave,Arouca,Guimaraes,Setubal,Maritimo,Estoril,Belenenses,Nacional,Moreirense,Uniao Madeira,Academica,Boavista,Tondela
17,Sp Lisbon,Benfica,Porto,Sp Braga,Pacos Ferreira,Guimaraes,Rio Ave,Arouca,Setubal,Maritimo,Belenenses,Estoril,Moreirense,Uniao Madeira,Nacional,Academica,Boavista,Tondela
18,Sp Lisbon,Benfica,Porto,Sp Braga,Pacos Ferreira,Guimaraes,Rio Ave,Setubal,Arouca,Estoril,Uniao Madeira,Belenenses,Maritimo,Moreirense,Nacional,Academica,Boavista,Tondela
19,Sp Lisbon,Benfica,Porto,Sp Braga,Pacos Ferreira,Guimaraes,Rio Ave,Arouca,Setubal,Belenenses,Estoril,Uniao Madeira,Maritimo,Nacional,Moreirense,Boavista,Academica,Tondela
20,Benfica,Sp Lisbon,Porto,Sp Braga,Guimaraes,Pacos Ferreira,Rio Ave,Arouca,Setubal,Belenenses,Estoril,Moreirense,Uniao Madeira,Maritimo,Nacional,Boavista,Academica,Tondela
21,Sp Lisbon,Benfica,Porto,Sp Braga,Guimaraes,Arouca,Pacos Ferreira,Rio Ave,Belenenses,Setubal,Estoril,Moreirense,Uniao Madeira,Maritimo,Nacional,Boavista,Academica,Tondela
22,Sp Lisbon,Benfica,Porto,Sp Braga,Arouca,Rio Ave,Guimaraes,Pacos Ferreira,Setubal,Belenenses,Estoril,Maritimo,Uniao Madeira,Moreirense,Nacional,Boavista,Academica,Tondela
23,Sp Lisbon,Benfica,Porto,Sp Braga,Rio Ave,Arouca,Guimaraes,Pacos Ferreira,Estoril,Setubal,Maritimo,Belenenses,Nacional,Uniao Madeira,Moreirense,Boavista,Academica,Tondela
24,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Guimaraes,Estoril,Pacos Ferreira,Maritimo,Belenenses,Nacional,Setubal,Moreirense,Uniao Madeira,Academica,Boavista,Tondela
25,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Pacos Ferreira,Guimaraes,Estoril,Belenenses,Nacional,Maritimo,Setubal,Moreirense,Uniao Madeira,Boavista,Academica,Tondela
26,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Pacos Ferreira,Estoril,Guimaraes,Nacional,Belenenses,Maritimo,Setubal,Moreirense,Uniao Madeira,Boavista,Academica,Tondela
27,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Estoril,Pacos Ferreira,Guimaraes,Nacional,Belenenses,Maritimo,Setubal,Moreirense,Uniao Madeira,Boavista,Academica,Tondela
28,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Pacos Ferreira,Estoril,Nacional,Belenenses,Guimaraes,Maritimo,Setubal,Moreirense,Boavista,Uniao Madeira,Academica,Tondela
29,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Pacos Ferreira,Estoril,Nacional,Belenenses,Guimaraes,Maritimo,Setubal,Moreirense,Boavista,Uniao Madeira,Academica,Tondela
30,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Pacos Ferreira,Estoril,Nacional,Belenenses,Guimaraes,Maritimo,Moreirense,Boavista,Setubal,Uniao Madeira,Academica,Tondela
31,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Pacos Ferreira,Rio Ave,Estoril,Nacional,Belenenses,Guimaraes,Maritimo,Moreirense,Boavista,Setubal,Uniao Madeira,Tondela,Academica
32,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Pacos Ferreira,Estoril,Rio Ave,Guimaraes,Nacional,Belenenses,Maritimo,Boavista,Moreirense,Setubal,Uniao Madeira,Tondela,Academica
33,Benfica,Sp Lisbon,Porto,Sp Braga,Arouca,Rio Ave,Pacos Ferreira,Estoril,Belenenses,Guimaraes,Nacional,Moreirense,Maritimo,Boavista,Tondela,Setubal,Uniao Madeira,Academica
